No,full_text,username
322,"Lihat senyum anak² ini saat menerima bantuan makanan bergizi dari program MBG.
BGN trs berupaya agar distribusi Makanan Bergizi Gratis tepat sasaran ke penduduk miskin &amp; daerah rawan pangan.
Tiap piring makanan yg terdistribusi adlh harapan baru utk masa depan yg lebih sehat. https://t.co/SwMcVg6yIM",neng6mei
323,"Andai saja CEO embegeh itu lebih memprioritaskan pendidikan seperti mas Pram ini, daripada makan siang bergizi gratis ( tapi bnyk tidak bergizinya, dan tidak gratis juga karena itu duit pajak rakyat ) yg berakhir di jamban. https://t.co/w9iYKpbl9E",Inie_UtyCute
324,"Sobatkom, Program Makan Bergizi Gratis (MBG) bukan hanya tentang pemenuhan gizi, tetapi juga tentang membangun ekosistem yang berkelanjutan. https://t.co/jzvtjVlPQU",kemkomdigi
325,Pemerintah menghentikan sementara operasional 1.700 Satuan Pelayanan Pemenuhan Gizi (SPPG) setelah ditemukan adanya pengurangan porsi dalam pelaksanaan Program Makan Bergizi Gratis. Langkah ini diambil sebagai bentuk evaluasi dan penegakan standar guna memastikan kualitas serta https://t.co/Q2gaez6aZy,idx_channel
326,"Apa alasannya makan siang gratis di China efektif sedangkan makan siang gratis di Indonesia masih terbilang belum efektif? 

Apakah karena kita baru menjalankan program ini atau karena hal lain?
Bukan, tapi lebih karena Indonesia tidak tau diri.

Coba lihat berapa APBN nya China? https://t.co/JdsPYsWyfl",KapudS640
327,"Program Makan Bergizi Gratis (MBG) berdampak positif bagi gizi siswa, namun memicu keprihatinan terkait beban kerja guru dan ketimpangan gaji. Guru seringkali harus mengawasi distribusi makan, bahkan ada laporan gaji honorer jauh di bawah staf pendukung program. Di Jakarta, https://t.co/iCjaoJSh5Z",wartadewan
328,"@mraffag @_nxttou @Bebel477884 @dokyeomiso @yappingfess APBN 2026, total anggaran pendidikan mencapai sekitar Rp769 triliun (masih memenuhi amanat 20% APBN). Dari jumlah tersebut, porsi yang cukup besar dialokasikan ke Badan Gizi Nasional (BGN) untuk menjalankan Program Makan Bergizi Gratis (MBG), yaitu sekitar Rp223,5 triliun",AkmalIbadah
329,"Bagaimana jika program ""Makan bergizi Gratis"" justru menciptakan wabah yang mengubah anak-anak sekolah menjadi pemangsa manusia? 🧟‍♂️🍛

kami sedang menggarap film pendek  berjudul ""Jam Makan Siang"". Sebuah cerita tentang kebijakan yang dipaksakan, anggaran yang dipotong,  dan~",ipiiiiiiiiiiiin
330,"Pemerintah memperkuat implementasi program Makan Bergizi Gratis melalui integrasi sistem digital guna memastikan ketepatan sasaran, efisiensi distribusi, dan transparansi end-to-end
#MBG #Anak #Prabowo #BGN #Dadan https://t.co/PPhc2uZUIE",benteng_pertiwi
331,"Personel Babinsa jajaran Kodim 1420/Sidrap melaksanakan kegiatan pendampingan penyaluran program Makan Bergizi Gratis di wilayah Kabupaten Sidrap, Selasa (28/04/2026). https://t.co/Xqddx9fNgb",1420_sidrap
332,"MBG Harus Tepat Sasaran

Wakil Gubernur Banten Achmad Dimyati Natakusumah menegaskan Program Makan Bergizi Gratis (MBG) harus dijalankan dengan orientasi sosial.

Fokusnya jelas.
Program ini untuk pemenuhan gizi masyarakat, bukan untuk kepentingan bisnis.

Hal yang perlu dijaga: https://t.co/pWjV7G1Mgn",banten_pemprov
333,"Sebelumnya, MBG sempat dijalankan hingga 6 hari di sejumlah daerah, lalu diseragamkan menjadi 5 hari mengikuti hari sekolah. Kini kembali disesuaikan menjadi 4 hari, dengan pertimbangan efektivitas distribusi serta efisiensi anggaran negara.

#MBG #MakanBergiziGratis #APBN",DiskursusNet
334,"Program Makan Bergizi Gratis (MBG) kini disesuaikan menjadi 4 hari dalam seminggu. Kebijakan ini merupakan bagian dari penajaman anggaran agar program tetap berjalan, namun lebih efisien dan terukur. https://t.co/MrArcARYTN",DiskursusNet
335,"Program Makan Bergizi Gratis ini ironis.

Anggaran besar, niatnya bantu yang paling membutuhkan…
tapi yang kenyang malah yang bukan yang membutuhkan.

Menurut riset @BhimaYudhistira program ini dari awal belum matang.
Dan sekarang makin kelihatan: implementasinya melenceng. https://t.co/WU2Rt2FiJU",bangherwin
336,"Program Makan Bergizi Gratis di SMAN 3 Kota Tegal kembali berjalan setelah sempat terhenti selama satu bulan. Melalui SPPG Polri 2 Kejambon Kota Tegal, sebanyak 795 siswa kembali menerima asupan makanan bergizi pada penyaluran perdana program tersebut.🎥Han https://t.co/4UHh6mzhzT",RadioElshinta
337,"@prabowo Karena itu #PemerintahSiapDebat di ruang2 publik: dari tema makan bergizi gratis, ketimpangan sosial, sekolah rakyat hingga geopolitik dll https://t.co/I0VHS9w0Pj",budimandjatmiko
338,"@AraituLaki @_Jalan_Pejuang_ ....ya sudah, kalau prioritas berhemat maka hentikan saja program beranggaran besar

jika prioritas untuk pemenuhan gizi, ya mana cukup bergizi jika hanya diberi makan 4 kali per minggu, padahal dalam sehari butuh makan 3 kali sehari",KangHendro2
339,"Setiap hari jam 17 wib (Umum)
Santunan Anak Yatim tiap hari
Gratis Makan Bergizi 
Rumah Yatim Hafiz 

Open Donatur
BCA KCU Kalimalang
Norek: 230 317 1746
A/N: Trisno/Sri Utami

Instagram:
https://t.co/u12kogD014… https://t.co/qXfo3nz7T0",TrisnoPasuruan
340,"Innalillahi wa inna ilaihi rojiun

Kabar duka datang dari Kabupaten Cianjur setelah seorang balita berinisial MAB (2) dilaporkan meninggal dunia usai mengonsumsi menu Makan Bergizi Gratis (MBG).

Korban merupakan satu dari 63 warga Kecamatan Leles yang mengalami keracunan massal https://t.co/uMOESPUXi4",MurtadhaOne1
341,"@aku_NKR1 @ctan666 Buzzer MBG..Program yg habisin APBN hny utk sekali makan itupun jauuuh dr yg lu katakan bergizi tinggi. Air rasa susu, buah sepotong, paha ayam, ca sayuran, semangkuk kecil nasi...lu pikir bisa penuhi gizinya?! Smtr ayah dPHK sebabkan ayah ibu n kakakny lapar drmh. Are u happy?",wahyu_djanti88
342,"Dunia kini menoleh ke Indonesia. Sebuah pencapaian membanggakan bagi Badan Gizi Nasional (BGN), di mana negara-negara ASEAN kini resmi menjadikan program Makan Bergizi Gratis (MBG) Indonesia sebagai model percontohan tingkat regional.
#jagaindonesia #jagagizianakindonesia https://t.co/GW7HHlxlXG",SuaraRI80
343,"""MBG 25 Tahun? 🍱🇮🇩 Program Gizi Diminta Berlanjut Lintas Pemerintahan 🚀""

Asosiasi Pengusaha dan Pengelola Dapur (Makan Bergizi Gratis APPMBGI) mendorong agar program Makan Bergizi Gratis (MBG) bisa berjalan hingga 25 tahun ke depan. https://t.co/otMyiPLoPr",BorobudurNews_
344,"PRABOWO BERHALUSINASI SOAL MBG

Pernyataan Prabowo yang mengklaim program Makan Bergizi Gratis (MBG) Indonesia jauh lebih unggul daripada program serupa di Jepang dan Eropa sungguh mencengangkan. Dengan menyebut distribusi 4,5 miliar porsi dan tingkat keracunan hanya 0,0006%,",anneserlo
345,"Perut kenyang, prestasi datang! Lewat Program Makan Bergizi Gratis (MBG), kebutuhan nutrisi anak-anak terpenuhi dengan baik. 
#MBG #GiziBaikGenerasiSehat #PendidikanBerkualitas https://t.co/4rbjuuCqbY",olieverra
346,Program Makan Bergizi Gratis (MBG) https://t.co/BZgoXfCYR4,Saganewsid
347,"Di Papua, MBG bukan sekadar makan siang gratis. Program ini bikin semangat sekolah naik, siswa makin rajin datang, dan mimpi anak-anak makin dekat digapai. Perut kenyang, semangat terbang. https://t.co/eSUhCztNQP",cthia12394781
348,"Program Makan Bergizi Gratis (MBG) terbukti membawa dampak nyata! 
​Di pesisir Danau Sentani, Papua, kehadiran program ini bikin para siswa makin semangat berangkat ke sekolah. Gak cuma soal nutrisi, tapi juga memicu motivasi belajar demi meraih cita-cita. https://t.co/BkziIEeNm6",alief_abe
349,"MBG bukan cuma soal makan gratis, tapi game changer buat anak-anak Papua. Mereka jadi lebih rajin ke sekolah, lebih fokus belajar karena nggak lagi lapar. Ditambah menu yang lezat dan bergizi, bikin semangat belajar makin naik. https://t.co/tmD9AdP1Uo",RD_4WR1212
350,"Saat di dalam negeri masih banyak yang ragu, ASEAN justru sudah mulai melirik dan belajar dari program Makan Bergizi Gratis (MBG) Indonesia! 
#MakanBergiziGratis #IndonesiaHebat #ASEAN #GiziNasional #SDMUnggul https://t.co/6LbX98XlCG",Inullnj
351,MBG (Makan Bergizi Gratis) menerapkan prinsip variasi menu agar kebutuhan nutrisi anak terpenuhi secara beragam. Variasi ini penting untuk mencegah kebosanan sekaligus memastikan asupan gizi lebih lengkap. https://t.co/ljupGXkIEx,1okkROCK
352,Pemerintah memastikan bahwa setiap rupiah dalam anggaran Makan Bergizi Gratis digunakan secara transparan dan akuntabel https://t.co/Ds8tgkBdx3,rafaeljohnii
353,Keberlanjutan program Makan Bergizi Gratis adalah tanggung jawab bersama demi mewujudkan Indonesia yang lebih hebat https://t.co/Qar6mYTuli,cufyacatro
354,"Program Makan Bergizi Gratis tidak hanya memberi makan, tapi juga mengedukasi siswa tentang pentingnya pola makan sehat seumur hidup https://t.co/QElUcnLUBZ",cufyacatro
355,"Ekonom Malaysia menyebut program Makan Bergizi Gratis sebagai investasi besar bagi masa depan. Tepat sekali, karena anak yang sehat dan tercukupi gizinya hari ini adalah tenaga produktif dan generasi unggul di masa depan ✊🇮🇩 https://t.co/H9FIdKx1cE",xquitavee
356,Kepala BGN Ajak Kampus Bangun Dapur Makan Bergizi Gratis https://t.co/QIQHPtr5aR,GoRiauCom
357,"Program Makan Bergizi Gratis (MBG) ternyata punya dampak luar biasa di Papua! Di wilayah pesisir Danau Sentani, semangat anak-anak untuk bersekolah meningkat drastis. https://t.co/b5hvGANphq",Wage_Esuk
358,Program Makan Bergizi Gratis terbukti efektif meningkatkan kepuasan dan kesejahteraan masyarakat #MBG #MakanBergiziGratis https://t.co/8tZARWlQUg,RosaJaanne
359,Kebijakan Makan Bergizi Gratis menghadirkan manfaat nyata bagi peningkatan kualitas hidup masyarakat #MBG #MakanBergiziGratis https://t.co/A04rtM5u8M,RosaJaanne
360,Pemerintahan Prabowo-Gibran menunjukkan efektivitas program melalui Makan Bergizi Gratis yang dirasakan langsung oleh masyarakat #MBG #MakanBergiziGratis https://t.co/L5kBGMeMIQ,RosaJaanne
361,Program Makan Bergizi Gratis menjadi solusi nyata dalam meningkatkan kesejahteraan dan kualitas gizi masyarakat #MBG #MakanBergiziGratis https://t.co/MYmkSEHUqC,RosaJaanne
362,"Ekonom global asal Malaysia, Shan Saeed, menilai program Makan Bergizi Gratis (MBG) bukan sekadar bantuan sosial, melainkan investasi besar bagi masa depan Indonesia. https://t.co/HBLBWlrcNO",Wage_Esuk
363,Efektivitas Makan Bergizi Gratis terlihat dari meningkatnya kepuasan masyarakat terhadap program pemerintah #MBG #MakanBergiziGratis https://t.co/SRjt0bjoCd,RosaJaanne
364,Presiden Prabowo Subianto meninjau langsung hasil revitalisasi sekolah serta pelaksanaan program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap pada Rabu (29/4/2026). Prabowo melihat kondisi fasilitas sekolah pasca revitalisasi serta berinteraksi dengan siswa dan tenaga pendidik https://t.co/2KwJn9TN5q,Beritasatu
365,Program Makan Bergizi Gratis memberikan dampak positif bagi kesejahteraan masyarakat secara luas #MBG #MakanBergiziGratis https://t.co/qSLB0T2TiH,JulieMarshaa
366,Makan Bergizi Gratis menjadi bukti nyata program pemerintah yang efektif dan dirasakan manfaatnya #MBG #MakanBergiziGratis https://t.co/AgLWAJXby2,JulieMarshaa
367,Program Makan Bergizi Gratis mendukung peningkatan kesejahteraan masyarakat melalui akses gizi yang lebih baik #MBG #MakanBergiziGratis https://t.co/z4Kn5J1xVE,JulieMarshaa
368,Efektivitas Program Makan Bergizi Gratis menunjukkan komitmen pemerintah dalam meningkatkan kepuasan publik #MBG #MakanBergiziGratis https://t.co/1hIHDHC076,JulieMarshaa
369,"@BiLLRaY2019 Program ini investasi sumber daya manusia, bukan beban yang harus dipangkas sembarangan. Lebih baik cari efisiensi di tempat lain daripada potong hak anak-anak makan bergizi.
#LanjutkanMBG",virginiepw
370,"ASEAN mulai melirik, Indonesia justru melangkah lebih dulu 🇮🇩✨
Dari program makan bergizi, kita bukan cuma bergerak—kita jadi inspirasi!

Dulu diragukan, sekarang jadi rujukan 🌏
Dari lokal untuk regional, dari ide jadi solusi nyata.
##IndonesiaMaju #ASEAN #jagaindonesia https://t.co/Qz29KkJ7Qr",kimiriarika
371,"Indonesia kini bukan lagi pengikut, tapi Trendsetter Gizi di Asia Tenggara! Program Makan Bergizi Gratis (MBG) jadi bukti nyata bahwa manajemen bangsa kita mampu jadi kiblat bagi negara tetangga. Dari Indonesia untuk ASEAN! 🇮🇩✨#jagaindonesia #rakyatbiasaprima #indonesiaprima https://t.co/nV2qQlkEGw",asepxnj3
372,"Program Makan Bergizi Gratis yang dianggap beban negara oleh sekelompok orang, ternyata adalah harapan bagi anak anak Indonesia dan penerima manfaat lainnya.
Melihat besarnya harapan, maka #LanjutkanMBG adalah pilihan terbaik.

Bekasi PPPA Munchen Liga Champions #bayernmünih https://t.co/VERp3FOYZA",Aprilia_wiji
373,"Manfaat Program Makan Bergizi Gratis itu mampu menekan gangguan belajar akibat rasa lapar, dan siswa dapat lebih fokus untuk menyimak pelajaran https://t.co/WbQpgoSy2b",tXtsebarinfo
374,"@moyalyubov7 @ctan666 Cukup masjid pas jum'at an atau minggu pagi kasih makan gratis (dr infak donatur). MBG dr negara kan dr pajak. Lebih baik pajak utk membangun infrastructure yg rusak di daerah dan menciptakan iklim ekonomi yg kondusif, shg ortu, bs mmberikan makan bergizi &amp; menyekolahkan anaknya",SukaBaca2000
375,"Program Makan Bergizi Gratis sukses besar! jutaan penerima manfaat, lapangan kerja kebuka, ekonomi lokal stonks 📈#ProgramMBG #MakanBergiziGratis #BantenSukses #EkonomiLokalBergerak #GiziTerpenuhi #GenerasiKuat #BantenMajuBersama #AndraSoni #GubernurBanten #IndonesiaEmas2045 https://t.co/IRZ3h2IdIt",Fitri4Astiana
376,"Program Makan Bergizi Gratis di Banten terus membuktikan hasil nyata. Lebih dari 2 juta penerima manfaat, ribuan lapangan kerja terbuka, dan ekonomi lokal bergerak. Gizi terpenuhi, generasi Banten makin kuat! 🍱💪🇮🇩 https://t.co/xOABydvAf5",mahardikaagh
377,"Program Makan Bergizi Gratis (MBG) bukan cuma soal makan gratis 🍽️

Badan Gizi Nasional (BGN) menyebut program ini ikut mendorong perputaran ekonomi daerah lewat anggaran jumbo Rp268 triliun. 👇 https://t.co/GjxPjiRoQZ",periskopid
378,"Gak cuma kasih makan, tapi juga kasih kepastian. Dengan evaluasi ini, program Makan Bergizi Gratis makin transparan dan akuntabel. Kita dukung penuh! 👍🇮🇩 https://t.co/NDGA1vDkib",GathanRasy59309
379,"Presiden @prabowo Subianto melakukan inspeksi mendadak terhadap hasil revitalisasi sekolah serta pelaksanaan Program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026). https://t.co/NuFmsZ700w",kangdede78
380,"Menuju masa depan yang lebih sehat! Program Makan Bergizi Gratis (MBG) di tahun 2026 fokus pada anak-anak dalam seribu hari pertama kehidupan. Bersama kita pastikan gizi yang tepat sasaran!

#ProgramMBG
#MakanBergiziGratis
#GiziAnak
#TepatSasaran
#IndonesiaSehat https://t.co/8ZxOSd30ua",KabarNegeri_
381,"Selengkapnya👇
https://t.co/KMtg36PXUc",tempodotco
382,Senyum anak-anak Papua merekah berkat program Makan Bergizi Gratis. Kini mereka lebih bersemangat berangkat sekolah dan belajar karena asupan gizi yang terjamin. Harapan baru sedang tumbuh di Bumi Cendrawasih untuk masa depan Indonesia yang lebih cerah. https://t.co/NwpSaoaruP,oxrth_
383,"Program Makan Bergizi Gratis di Sukoharjo membuka pintu inklusivitas. 
Rohmat Riyadi, seorang penyandang disabilitas, kini punya penghasilan tetap dengan bekerja di dapur MBG. 
Bukti nyata bahwa program ini membawa manfaat ekonomi dan martabat bagi sesama. https://t.co/ejEmciEAQa",nanaenaaa_
384,"Indonesia kembali membuktikan kepemimpinannya di kancah regional! 🇮🇩 Melalui program Makan Bergizi Gratis (MBG), kita tidak hanya membangun generasi emas di dalam negeri, tapi juga menjadi kiblat gizi bagi negara-negara tetangga di ASEAN. https://t.co/ginOyqyucY",Feliciapoet
385,"Anggota DPR RI Fraksi Gerindra, Ma’ruf Mubarok (Gus Mamak), melakukan kunjungan kerja pengawasan ke SPPG Jatirejoyoso 3, Malang. Kunjungan ini bertujuan memastikan kualitas dan standar program Makan Bergizi Gratis (MBG) terjaga demi kesejahteraan masyarakat. https://t.co/uQT1f60QXM",BeritaTerbaaru
386,"Program Makan Bergizi Gratis (MBG) yang didorong Asosiasi Pengusaha Dapur buat lanjut sampai 25 tahun ini bikin geleng-geleng, apalagi kalau anggarannya segede itu 😅 #fraksipdiperjuangan #pdiperjuangan #MBG #dapurMBG #lanjut25tahunkedepan https://t.co/Su69mmaT4J",sejutainfo2025
387,"Di tengah keraguan dalam negeri, justru kawasan ASEAN mulai melirik dan belajar dari Indonesia. Program Makan Bergizi Gratis (MBG) kini tak lagi sekadar inisiatif nasional, tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di Asia. #jagaindonesia",AldhyOhrlla12
388,"Di tengah keraguan dalam negeri, justru kawasan ASEAN mulai melirik dan belajar dari Indonesia. Program Makan Bergizi Gratis (MBG) kini tak lagi sekadar inisiatif nasional, tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di Asia.#jagaindonesia https://t.co/1cNxrGHMnK",AldhyOhrlla12
389,"Banten: 2,9 juta menerima program makan bergizi! Ayo dukung! https://t.co/GijknXhJCU",BImamudin956
390,"Makan Bergizi Gratis (MBG) beneran jadi harapan baru buat adek-adek di Papua! Liat deh senyum mereka pas makan, jadi makin semangat sekolah &amp; belajar. Programnya gacor parah buat masa depan anak bangsa! 🍱🇮🇩🔥 https://t.co/Pr4hwHwS7U",NinaUlezzz
391,"Makan Bergizi Gratis bukan sekadar bantuan, tetapi bagian dari Transformasi Gizi Bangsa yang diperkuat oleh Pilar MBG Kuat untuk meningkatkan kualitas SDM https://t.co/HXt6VY3Oya",EHoschek22710
392,"Siswa terlihat sangat bahagia menyambut program makan bergizi gratis karena membantu pemenuhan nutrisi mereka setiap hari sekolah demi mewujudkan generasi #LanjutkanMBG 

#TimTiaraAndini #GalaxyA57 #UnboxingA57A37 #pemerintahsiapdebat https://t.co/SAKMjsX72k",jinkyong281562
393,kayanya kalo aku masih kuliah bakalan ambil judul skripsi “implementasi kebijakan program makan bergizi gratis (MBG) dalam perspektif good governance di Indonesia” tapi abis itu mati karna penguji 1 ketua prodi terus penguji 2 wakil ketua prodi magister. langsung mati ditempat sy,sptnism_
394,"Babinsa Letawa Pastikan Program Makan Bergizi Tepat Sasaran, 1.090 Penerima Manfaat Terlayani
https://t.co/mdTfiwxUxn https://t.co/JUdIM3pEFr",1427_kodim
395,"@tempodotco Siapa yg ngotot ingin hentikan MBG tentu lawan politik yg kalah Pilpres lalu

Sekarang anak sekolah makin goat belajar krn dapat makan bergizi gratis 😍",anisadina99
396,"Reaksi haru siswa saat mengira program berakhir menunjukkan betapa berartinya makan bergizi gratis bagi mereka. Program ini nyata membantu meringankan beban ekonomi keluarga di sekolah. #LanjutkanMBG 

Bekasi Turut KA Argo Bromo Anggrek
#BerikanPelayananPrima https://t.co/krQCzIgc5Y",KaylaSwatantri
397,"Kunjungan tersebut untuk meninjau hasil revitalisasi bangunan sekolah sekaligus mengecek pelaksanaan Program Makan Bergizi Gratis (MBG). 

https://t.co/8iN99IpDPH",mediaindonesia
398,"Kerjasama strategis dapur mitra memastikan setiap sarana prasarana yang digunakan sudah standar operasional terbaik demi menjamin keberhasilan program makan bergizi gratis untuk generasi masa depan #LanjutkanMBG 

#TimTiaraAndini #GalaxyA57 #UnboxingA57A37 #pemerintahsiapdebat https://t.co/UzZD42D5Yq",zilvoria
399,"@tempodotco Jangan hari sabtu doang , hapus makan bergizi gratis . Udah anggaran bakal selamat .",fanisacharm
400,"Bismillah

KEPADA YTH PIMPINAN KPK, PPATK SERTA MENKEU.!!

APAKAH BENAR PROGRAM MBG (MAKAN BERGIZI GRATIS) ADLH PROYEK YG LEBIH 50 % DIKUASAI ANGGOTA DEWAN, KEPOLISIAN/ APARATUR NEGARA / INDIVIDU YG MEMILIKI AKSES KE LINGKARAN PENGUASA ?
TOLONG DILAKUKAN AUDIT &amp; INVESTIGASI..!!",AssegafAlbar
401,@MiskinTV_ Makan Bergizi Gratis,alora1209
402,"Bukan Sekadar Makan Gratis!

Banyak yang tanya, kenapa sih MBG (Makan Bergizi Gratis) jadi kunci buat masa depan Indonesia? Jawabannya simpelt Perut kenyang, otak cemerlang, kesenjangan pun berkurang!

#BadanGiziNasional #indonesiaSehat #MakanBergiziGratis #GenerasiEmas2045 https://t.co/vD23AlHb1H",JKT_hariesok
403,@wondlerful Makan bergizi gratis,kyoukai691
404,"@norihaya_ Gonku iki asli makan bergizi gratis, duduk makan beracun gratis
Dannn gk pake duit pajak masake🥰",annebolleyn_
405,"Program MBG Prabowo dibilang KONYOL &amp; DZALIM oleh KH Marzuki Mustamar! Masa anak orang kaya di sekolah elit dipaksa makan siang gratis standar 10 ribu? Bisa-bisa cuma diliatin doang! Anggaran negara kok dipaksain buat yang gak butuh?  #KebijakanKonyol #MBG #KHMarzukiMustamar"" https://t.co/Mswlye02Og",YudhaShanny2
406,Dukung Program Makan Bergizi Gratis https://t.co/0T0BPdcvjO,nagaredno
407,"KH Marzuki Mustamar blak-blakan sebut program makan gratis Prabowo itu 'Dzalim' kalau dipaksakan rata ke semua sekolah. Anak elit kok dikasih makan standar rakyat jelata? Jgn sampai anggaran rakyat cuma jadi bahan mencari celah Korupsi.
 #MakanSiangGratis 
((Bekasi, 1 Mei)) https://t.co/zBjgQzRuic",YudhaShanny2
408,Presiden Prabowo Subianto menegaskan bahwa hingga saat ini banyak negara belajar program Makan Bergizi Gratis (MBG) karena pemerintah Indonesia melalui kebijakan itu mampu melayani lebih dari 60 juta penerima manfaat secara rutin.https://t.co/Om1CsKfGVW,ANTARABengkulu
409,"Gus Mamak tinjau dapur mbg di Malang, pastikan program akan bergizi gratis berjalan sesuai standar ✍️✅

Bekasi Jule Yordania https://t.co/CANXplBpLI",tukang_sate1903
410,"Gus Mamak tinjau dapur makan bergizi gratis di Malang ✍️✅

Bekasi Jule Yordania https://t.co/vhenOrE4c9",WiwitAntuni
411,"@CNNIndonesia Yang dibutuhkan rakyat itu lapangan kerja , Pendidikan gratis buat anak2nya Pak.
Kalau orang tuanya pada kerja, pasti mereka mampu kasih makan anak2nya, bahkan bisa lebih bergizi drpd yg dikasih anda.",MamangReborn
412,"Sidang MK: Pihak Terkait Sebut MBG Konstitusional dan Bagian dari Pendidikan Nasional

Jakarta - Pihak Terkait dalam sidang uji materi Pasal 22 ayat (3) beserta penjelasannya dalam Undang-Undang Nomor 17 Tahun 2025 tentang APBN 2026 menegaskan bahwa Program Makan Bergizi Gratis",RadioElshinta
413,"Kesehatan masyarakat adalah prioritas utama. Melalui instruksi tegas Presiden Prabowo Subianto, Badan Gizi Nasional kini memperketat pengawasan terhadap seluruh dapur program Makan Bergizi Gratis (MBG).  

#MakanBergiziGratis #BadanGiziNasional #PanganSehat #IndonesiaSehat https://t.co/meSpelXj7C",lmillerthriller
414,"Prabowo Subianto menegaskan program Makan Bergizi Gratis (MBG) akan terus dilanjutkan hingga selesai, meski diakui masih ada kekurangan yang akan diperbaiki.

Ia menyebut program tersebut sudah memberikan dampak, terutama bagi petani dan nelayan karena hasil produksi mereka kini https://t.co/u8dbl9ZdCk",kumparan
415,"Pemerintah terus memperkuat komitmen dalam menjaga kepercayaan publik melalui perbaikan Program Makan Bergizi Gratis. Langkah ini dilakukan untuk memastikan kualitas, akuntabilitas, dan keberlanjutan program tetap terjaga demi peningkatan gizi masyarakat. https://t.co/MyTkog9dKo",VokalRakyat
416,"Dalam kunjungan kerja ke SMA Negeri 1 Cilacap, Presiden @prabowo Subianto menyapa langsung para siswa. Beliau dgn senang hati mencicipi kue hasil usaha siswa sekaligus meninjau pelaksanaan Program Makan Bergizi Gratis (MBG) dan revitalisasi sekolah.

Tak hanya mencicipi, Presiden https://t.co/8nxnOFKoGL",kangdede78
417,"Gus Mamak turun langsung meninjau kesiapan dan kebersihan dapur Program Makan Bergizi Gratis (MBG) di Malang. Bukan sekadar meninjau, beliau ingin memastikan bahwa setiap piring yang tersaji mengandung gizi seimbang dan diolah dengan standar higienitas yang tinggi. https://t.co/doy9AYFbOo",Arziky28067
418,"Presiden Prabowo Subianto menyampaikan kebermanfaatan program prioritas Makan Bergizi Gratis (MBG) dan Koperasi Desa/Kelurahan Merah Putih (KDKMP) dalam sambutannya di Cilacap, Rabu (29/4/2026). Terkait MBG, ia menjelaskan bahwa banyak negara kini menjadikannya referensi karena https://t.co/t9Pat1L7NN",Metro_TV
419,"@infomitigasi Min,
Peenah denger 'program' yg dia kasih nama 'makan bergizi gratis' ?",aysareed
420,"Kepala Badan Gizi Nasional (BGN) mendorong perguruan tinggi ikut terlibat dalam pembangunan dapur program Makan Bergizi Gratis (MBG). Kampus dinilai memiliki sumber daya, pengetahuan, dan kapasitas untuk membantu memperluas jangkauan sekaligus meningkatkan kualitas pelaksanaan https://t.co/cPZYGIgmtK",wartadewan
421,"Baca di sini: https://t.co/gVN49Sglht

Kepala Badan Gizi Nasional, Dadan Hindayana, menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program Makan Bergizi Gratis (MBG). Setiap unit Satuan Pelayanan Pemenuhan Gizi wajib memiliki https://t.co/Nfe0oOrr1A",kompascom
422,"program makan bergizi gratis terbukti membuka banyak lapangan kerja baru bagi para ahli gizi di seluruh pelosok indonesia demi menjamin kualitas asupan anak bangsa #LanjutkanMBG

#FrierenWithTOMORO #JoongxViktorandRolfFragrances PHUWIN TOMMYHILFIGER MY https://t.co/a1T7sI7W8a",venusdocxx
423,"@kompascom ""anggaran Program Makan Bergizi Gratis (MBG) berpotensi menjadi beban bagi generasi yang menikmatinya saat ini di masa depan, terutama jika pendanaannya bersumber dari utang negara yang menumpuk."" mereka yang suka adalah mereka yg bodoh, yg tidak paham beban mereka di masa depan",Hyuga_2018
424,Presiden Prabowo Subianto menegaskan bahwa hingga saat ini banyak negara belajar program Makan Bergizi Gratis.,zahrudin194245
425,"Konstitusi kita unik: 20% APBN wajib untuk pendidikan. Tapi kenapa sekarang mau ""dirampok"" buat program Makan Bergizi Gratis? 
Para ahli hukum sudah bersuara di MK: Ini inkonstitusional! Jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis. 
#łatwogang https://t.co/hxV1vuUegy",YudhaShanny2
426,"[POST-VERZET]

Program Makan Bergizi Gratis seharusnya melindungi hak gizi anak-anak Indonesia. Namun kasus keracunan massal menunjukkan lemahnya pengawasan dan regulasi. Di era Prabowo Subianto, negara wajib memastikan makanan yang aman, pengawasan yang ketat, dan sanksi tegas https://t.co/T5XEWCOW1Z",LPMJustissica
427,"Insentif SPPG Rp6 juta per hari dukung operasional dapur dan standar gizi demi sajian Makan Bergizi Gratis berkualitas setiap hari bagi anak-anak. #LanjutkanMBG 

KRL Commuter Line Diana Pungky Jule Bekasi #SunlightIsYourSpotlight #FrierenWithTOMORO Yordania Yaman https://t.co/APrHPUwyId",soofivyn
