,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
119,"Tabik puun... 
Hallo sobat Mataneka 👋🏻

*MTsN 1 Way Kanan Mulai Salurkan Program Makan Bergizi Gratis (MBG) kepada Siswa*

Link Berita : https://t.co/BbelOQJYIN

#kemenagri
#kanwil_kemenag_lampung
#kemenagwaykanan
#osimmtsn1waykanan
#kabinet_raksabhinaya_adhiwira https://t.co/I8dAF3AqYj",1997982378090991680,2025-12-08 10:51:34+00:00,mtsn1waykanan,in,,0,0,0,1,https://x.com/mtsn1waykanan/status/1997982378090991680,https://pbs.twimg.com/media/G7pCYYMaMAAkGIp.jpg,[],0,
101,ak ada lagi anak sekolah yang lapar. Program makan bergizi gratis hadirkan senyum dan semangat belajar. #GiziUntukGenerasi #MakanBergiziGratis https://t.co/dwkTw8aRFJ,1998012601574523171,2025-12-08 12:51:40+00:00,AlamINDKu,in,,0,0,0,1,https://x.com/AlamINDKu/status/1998012601574523171,https://pbs.twimg.com/media/G7pd30zaoAER137.jpg,[],0,
107,"Gizi cukup, prestasi meningkat. Mari dukung program makan bergizi gratis demi masa depan anak-anak kita! #BangunGenerasiEmas #DukungProgramGizi https://t.co/hDKhzWJTls",1998012640959025197,2025-12-08 12:51:49+00:00,AlamINDKu,in,,0,0,0,1,https://x.com/AlamINDKu/status/1998012640959025197,https://pbs.twimg.com/media/G7pd6FkacAA8jpA.jpg,[],0,
35,"Dadan Hindayana di Balik Program Makan Bergizi Gratis: Dari Kampus ke Garda Depan Kebijakan Nasional

https://t.co/Z1R12NKqIO",1998032368335204840,2025-12-08 14:10:12+00:00,RadioElshinta,in,,0,0,0,0,https://x.com/RadioElshinta/status/1998032368335204840,,[],0,
60,Setiap anak berhak tumbuh kuat dan sehat. Program makan bergizi gratis hadir untuk memastikan tidak ada yang belajar dalam keadaan lapar. Mari bersama mendukung langkah kecil yang membawa masa depan lebih cerah bagi seluruh anak Indonesia https://t.co/FeghIAFd3z,1998201323834286566,2025-12-09 01:21:35+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998201323834286566,https://pbs.twimg.com/media/G7sJgTQaEAEEAM6.jpg,[],0,
43,Setiap anak berhak tumbuh kuat dan sehat. Program makan bergizi gratis hadir untuk memastikan tidak ada yang belajar dalam keadaan lapar. Mari bersama mendukung langkah kecil yang membawa masa depan lebih cerah bagi seluruh anak Indonesia https://t.co/mNFtL0J5aX,1998201353479618789,2025-12-09 01:21:42+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998201353479618789,https://pbs.twimg.com/media/G7sJiX0aUAAuLxu.jpg,[],0,
20,Setiap anak berhak tumbuh kuat dan sehat. Program makan bergizi gratis hadir untuk memastikan tidak ada yang belajar dalam keadaan lapar. Mari bersama mendukung langkah kecil yang membawa masa depan lebih cerah bagi seluruh anak Indonesia https://t.co/j8P9wJ0oCZ,1998201381929579003,2025-12-09 01:21:48+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998201381929579003,https://pbs.twimg.com/media/G7sJj_ebYAAurCz.jpg,[],0,
3,Setiap anak berhak tumbuh kuat dan sehat. Program makan bergizi gratis hadir untuk memastikan tidak ada yang belajar dalam keadaan lapar. Mari bersama mendukung langkah kecil yang membawa masa depan lebih cerah bagi seluruh anak Indonesia https://t.co/rf7Tr7KeFg,1998201407896526917,2025-12-09 01:21:55+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998201407896526917,https://pbs.twimg.com/media/G7sJli3aAAACkew.jpg,[],0,
5,"Tujuan lain dari Program MBG (Makan Bergizi Gratis)  asslah membangun ekosistem ekonomis yang menumbuhkan pemberdayaan ekonomi lokal, Beberapa Dapur MBG /SPPG juara  menciptakan dan menguatkan ekosistem pemberdayaan masyarakatdiberi penghargaan INSPIRADAYA dari Kemenko PM",1998209123067060608,2025-12-09 01:52:34+00:00,cakimiNOW,in,,6,56,38,79,https://x.com/cakimiNOW/status/1998209123067060608,,[],0,
123,"Program Makan Bergizi Gratis sejalan dengan visi Indonesia Emas 2045. Satu langkah gizi sehat, seribu manfaat untuk negeri.
#GenerasiSehat
#MBGuntukMasaDepan
#IndonesiaEmas2045 https://t.co/73vjgn4OMk",1998216020776116691,2025-12-09 02:19:59+00:00,Nur_Syahira98,in,,0,1,0,0,https://x.com/Nur_Syahira98/status/1998216020776116691,https://pbs.twimg.com/media/G7sW4XgbgAAYk1F.jpg,[],0,
28,"Antusiasme luar biasa dari siswa-siswi di pelosok Garut saat menyambut program Makan Bergizi Gratis (MBG)! 🤩

Senyum ceria mereka adalah bukti nyata bahwa akses gizi yang baik bisa membawa harapan dan semangat belajar.

🚀 Gizi baik, semangat belajar makin tinggi https://t.co/9gbmDX8x9V",1998226093518815325,2025-12-09 03:00:00+00:00,cutewoman__,in,,0,0,2,5,https://x.com/cutewoman__/status/1998226093518815325,https://pbs.twimg.com/amplify_video_thumb/1998205955780304896/img/dkYXH_1kn3sOS7xf.jpg,[],0,
93,Dadan Hindayana memastikan pengawasan program Makan Bergizi Gratis semakin ketat dengan membatasi beban kerja dapur agar kualitas gizi terjaga dan risiko keamanan pangan dapat ditekan seminimal mungkin. https://t.co/q7BzMEYvFr,1998239496152985711,2025-12-09 03:53:16+00:00,PrayogaAditam,in,,0,0,0,0,https://x.com/PrayogaAditam/status/1998239496152985711,https://pbs.twimg.com/media/G7ssOiNawAA6RRy.jpg,[],0,
68,"Semua pihak yang bekerja dapur SPPG menjadi urat nadi pelaksanaan Program Makan Bergizi Gratis. 
Kerja Nyata dan tanggung jawab yg mereka, menu makanan sehat dan bergizi seimbang untuk penerima manfaat disiapkan.

#LanjutkanMBG

Ferry Irwandi #jonita Shanti #TimnasDay Filipina https://t.co/6uXQJTqXfM",1998256595151794309,2025-12-09 05:01:12+00:00,Aprilia_wiji,in,,0,0,0,0,https://x.com/Aprilia_wiji/status/1998256595151794309,https://pbs.twimg.com/ext_tw_video_thumb/1998256240238231552/pu/img/tgRLRSZ2kD035KpH.jpg,[],0,
10,"Program Makan Bergizi Gratis (MBG) yang diinisiasi pemerintahan Presiden Prabowo Subianto dan direncanakan berjalan penuh mulai 2026 dengan anggaran APBN Rp 1,2 triliun per hari, mulai menemui kendala di daerah.

Di Kabupaten Demak, Jawa Tengah, Satuan Pelayanan Pemenuhan Gizi https://t.co/OOPm2WYaTI",1998258540679672011,2025-12-09 05:08:56+00:00,Pandugaid,in,,0,1,0,5,https://x.com/Pandugaid/status/1998258540679672011,https://pbs.twimg.com/media/G7s9jGxagAE_bTc.jpg,[],0,
32,"Badan Gizi Nasional memastikan pengawasan program Makan Bergizi Gratis semakin ketat.
Berbagai langkah dan Kerja Nyata diterapkan secara sistematis menyusul beberapa insiden keracunan dalam Program MBG.

#LanjutkanMBG

Login #GrandeFratello 
Filipina #zonauang Kisruh Hukumᅠᅠᅠ https://t.co/TShsQ4M9Vq",1998258792279249131,2025-12-09 05:09:56+00:00,Aprilia_wiji,in,,0,0,0,0,https://x.com/Aprilia_wiji/status/1998258792279249131,https://pbs.twimg.com/media/G7s9wZVa0AAo3RL.jpg,[],0,
6,Penyuluh perikanan terus memberikan pendampingan kepada Poklahsar binaan dalam memenuhi permintaan produk perikanan untuk mendukung Program Makan Bergizi Gratis. Upaya ini diharapkan dapat memperkuat peran strategis UMKM pengolah hasil perikanan dalam program pemerintah. https://t.co/HSCSgJZECB,1998280440445280525,2025-12-09 06:35:57+00:00,bppsdm_brpbappp,in,,0,1,0,0,https://x.com/bppsdm_brpbappp/status/1998280440445280525,https://pbs.twimg.com/media/G7tReJEaEAAsOV5.jpg,[],0,
109,"Kapolsek Nagreg Kompol Rizal Adam Al Hasan AS, S.Pd, M.M., yang diwakili Kanit Intelkam AKP Nurwidi S.H., menghadiri Rapat Koordinasi Program Makan Bergizi Gratis (MBG), tingkat Kecamatan Nagreg, di Aula Kantor Kecamatan Nagreg Kabupaten Bandung. https://t.co/Yeh8t4HGIk",1998294627988959523,2025-12-09 07:32:20+00:00,PolsekNagreg,in,,0,0,0,1,https://x.com/PolsekNagreg/status/1998294627988959523,https://pbs.twimg.com/media/G7teX7CbAAEIaeA.jpg,[],0,
27,Badan Gizi Nasional (BGN) memastikan pasokan gizi nasional melalui Program Makan Bergizi Gratis (MBG) terpenuhi. SDM dilatih untuk kesiapannya secara serentak dan tersebar ke seluruh Indonesia. https://t.co/SJBsZk2fv1,1998300150754849112,2025-12-09 07:54:17+00:00,sidewii,in,,0,0,0,0,https://x.com/sidewii/status/1998300150754849112,https://pbs.twimg.com/media/G7ti4koaYAAKcCe.jpg,[],0,
100,"Program Makan Bergizi Gratis (MBG) kini merangkul para penyandang disabilitas. Mulai tahun depan, 36.000 penerima akan mendapatkan makanan bergizi dua kali sehari, langsung diantar ke rumah oleh kader desa yang sekaligus menjadi caregiver mereka.

#MakanBergiziGratis #Disabilitas https://t.co/PsOXhFgx9s",1998300685327282426,2025-12-09 07:56:24+00:00,33officialdotid,in,,0,5,1,2,https://x.com/33officialdotid/status/1998300685327282426,https://pbs.twimg.com/media/G7tj3xzbEAAS4XM.jpg,[],0,
73,"Menteri Keuangan Purbaya Yudhi Sadewa bantah tegas isu perubahan program Makan Bergizi Gratis (MBG) menjadi uang tunai. 
​Baca klarifikasi Menkeu: https://t.co/xiO6M468jQ
​#NarayaPost #Menkeu #MBG #MakanBergiziGratis #Hoaks",1998314555286667685,2025-12-09 08:51:31+00:00,gisgiskaa,in,,0,0,0,0,https://x.com/gisgiskaa/status/1998314555286667685,,[],0,
61,"Badan Gizi Nasional (BGN) mendorong seluruh dapur Program Makan Bergizi Gratis (MBG) untuk menerapkan ramah lingkungan dan berorientasi pada prinsip zero waste.

#pengolahanlimbah #sppg #mbg #biosolar #pupuk #diswayid https://t.co/lhdvoblKKw",1998316053370401130,2025-12-09 08:57:28+00:00,disway_update,in,,0,9,0,0,https://x.com/disway_update/status/1998316053370401130,https://pbs.twimg.com/media/G7txwCXbsAAZlx_.png,[],0,
113,"Penyerahan Simbolis Program Makan Bergizi Gratis Digelar di SMA Negeri 1 Singaraja

https://t.co/jEurNuBrkO https://t.co/2OWqkE0oLw",1998328261911490966,2025-12-09 09:45:59+00:00,Pemkab_Buleleng,in,,0,0,0,1,https://x.com/Pemkab_Buleleng/status/1998328261911490966,https://pbs.twimg.com/media/G7t89KLaMAEgvWq.jpg,[],0,
16,PPU Siapkan Pangan Lokal untuk Sukseskan Program Makan Bergizi Gratis https://t.co/r1LeqNrNGw,1998332188497158587,2025-12-09 10:01:35+00:00,IDNTimesKaltim,in,,0,0,0,0,https://x.com/IDNTimesKaltim/status/1998332188497158587,,[],0,
33,"Sebelum Akhir Tahun, BGN Bidik Layanan MBG Setara Populasi Korsel

Jakarta - Kepala Badan Gizi Nasional (BGN), Dadan Hindayana mengatakan, pihaknya kini tengah mengejar target layanan Program Makan Bergizi Gratis (MBG) setara populasi Korea Selatan, yakni 51,5 juta jiwa.  ""Kita https://t.co/jL2Kw383pB",1998337980029907104,2025-12-09 10:24:36+00:00,RadioElshinta,in,,0,0,0,1,https://x.com/RadioElshinta/status/1998337980029907104,https://pbs.twimg.com/media/G7uFHYabAAAFR6r.jpg,[],0,
67,"Indonesia masih menghadapi persoalan besar terkait sampah makanan. Hampir separuh tumpukan sampah nasional berasal dari makanan yang terbuang dan sebagian besar terjadi karena makanan tidak dihabiskan. Di tengah pelaksanaan Program Makan Bergizi Gratis, isu ini menjadi semakin https://t.co/3eNopJo5s5",1998415964724158955,2025-12-09 15:34:29+00:00,krkp_id,in,,0,0,0,0,https://x.com/krkp_id/status/1998415964724158955,https://pbs.twimg.com/amplify_video_thumb/1998414673125969920/img/WiagQ-U3SKK03S7E.jpg,[],0,
57,"Isu dugaan pungutan biaya perizinan kelayakan pangan dalam Program Makan Bergizi Gratis (MBG) mencuat di lingkungan Pemerintah Kabupaten Pekalongan. Seorang oknum pejabat di Dinas Kesehatan (Dinkes) Kabupaten Pekalongan berinisial M.K, yang disebut menjab
https://t.co/TzKQCKK0E8",1998538170481410219,2025-12-09 23:40:05+00:00,warta_desa,in,,0,0,0,0,https://x.com/warta_desa/status/1998538170481410219,,[],0,
9,"SPPG Sukamantri Hadirkan Oven Ompreng Pertama Nasional

Bogor — Upaya meningkatkan keamanan pangan dalam pelaksanaan Program Makan Bergizi Gratis (MBG) mencapai tonggak baru. Satuan Pelayanan Pemenuhan Gizi (SPPG) Bogor Tamansari Sukamantri menjadi SPPG pertama di Indonesia yang https://t.co/pzwsAqPHts",1998582185520148763,2025-12-10 02:34:59+00:00,RadioElshinta,in,,0,0,0,0,https://x.com/RadioElshinta/status/1998582185520148763,https://pbs.twimg.com/media/G7xjW7RaMAMem-z.jpg,[],0,
79,"MBG adalah Seragam Sekolah Versi Makanan! 

Program Makan Bergizi Gratis harus universal. Tujuannya menciptakan kesetaraan mutlak di sekolah. Semua anak makan menu yang sama di meja yang sama. Ini hilangkan stigma sosial &amp; bangun fondasi karakter kebangsaan. Jangan ada pemilahan! https://t.co/6MWH9jVqED",1998588481635836008,2025-12-10 03:00:00+00:00,cutewoman__,in,,0,0,0,4,https://x.com/cutewoman__/status/1998588481635836008,https://pbs.twimg.com/media/G7xKEAJbkAA7-1k.jpg,[],0,
25,"Bukan hanya sekadar makanan gratis! Juga fokus penuh naikin kualitas dan mutu makanan di program Makan Bergizi Gratis (MBG), yang sudah menyentuh ribuan siswa setiap hari. Setiap porsi dibuat dengan perhatian agar anak-anak dapat tumbuh sehat dan siap belajar. https://t.co/csqG6uMaiQ",1998588483951276481,2025-12-10 03:00:01+00:00,cutewoman__,in,,1,0,0,4,https://x.com/cutewoman__/status/1998588483951276481,https://pbs.twimg.com/amplify_video_thumb/1998585480712171520/img/hqMjxoSm-x5mypFk.jpg,[],0,
15,"446.630 jiwa di Kepri kini TERSENTUH Program Makan Bergizi Gratis (MBG)! 
Ini adalah langkah nyata memastikan gizi terbaik untuk generasi penerus &amp; kelompok 3B di Kepri. Penguatan gizi di 161 Satuan Pelayanan Pemenuhan Gizi (SPPG) terus dipercepat, termasuk di daerah 3T. 💪 https://t.co/OeYuUlJUgx",1998588491710837048,2025-12-10 03:00:03+00:00,cutewoman__,in,,0,0,1,2,https://x.com/cutewoman__/status/1998588491710837048,https://pbs.twimg.com/media/G7xMXVsaMAEj23E.jpg,[],0,
94,"Program Makan Bergizi Gratis kini menjangkau ratusan ribu siswa dan ibu hamil di Kepri, memastikan pemerataan gizi hingga ke pelosok daerah demi masa depan generasi yang lebih sehat dan kuat. https://t.co/oyvetyRw51",1998588502431113560,2025-12-10 03:00:05+00:00,PrayogaAditam,in,,0,0,0,0,https://x.com/PrayogaAditam/status/1998588502431113560,https://pbs.twimg.com/media/G7xppsUWAAAXnT7.jpg,[],0,
29,"Program Makan Bergizi Gratis (MBG) memastikan setiap anak mendapat nutrisi layak, meningkatkan kesehatan sekaligus mendukung fokus belajar di sekolah. Sumber: https://t.co/vMr1Q5PWNJ",1998588784984911897,2025-12-10 03:01:12+00:00,Viviviviichan,in,,0,0,0,0,https://x.com/Viviviviichan/status/1998588784984911897,,[],0,
56,"Program Makan Bergizi Gratis (MBG) di Kepri sukses menjangkau 446.630 penerima manfaat, meliputi siswa, ibu hamil, menyusui, dan balita (3B). Didukung 161 SPPG, program ini menjangkau Batam secara masif, sementara pembangunan di daerah 3T masih berjalan. https://t.co/kKvu7pl7vd",1998588889955704982,2025-12-10 03:01:38+00:00,nafian1010,in,,0,0,0,0,https://x.com/nafian1010/status/1998588889955704982,https://pbs.twimg.com/media/G7xp_8ZaMAAqGbV.jpg,[],0,
137,Program Makan Bergizi Gratis (MBG) diterapkan secara merata untuk semua siswa demi menciptakan kesetaraan di sekolah. Tujuannya meniru semangat seragam sekolah: menghapus sekat status sosial dan mencegah stigma dengan tidak memilah-milah penerima manfaat. https://t.co/mHAa6AXFHW,1998589631164723623,2025-12-10 03:04:34+00:00,jjaprin24,in,,0,0,0,0,https://x.com/jjaprin24/status/1998589631164723623,https://pbs.twimg.com/media/G7xqq4ZaMAMAIGi.jpg,[],0,
74,"1.945 penerima manfaat! 
Sejak beroperasi 15 September lalu, Program Makan Bergizi Gratis (MBG) di Pulau Kelapa telah menyajikan makanan bergizi, meskipun tantangan logistik di pulau.
​Tim SPPG yang didominasi warga lokal memastikan kualitas makanan terjaga. Kehadiran MBG bukan https://t.co/HFphpoXX4P",1998590436999594371,2025-12-10 03:07:46+00:00,oxrth_,in,,0,0,0,0,https://x.com/oxrth_/status/1998590436999594371,https://pbs.twimg.com/ext_tw_video_thumb/1998590315960344576/pu/img/MCHn0y4La6eaaxzX.jpg,[],0,
131,"19 Ribu UMKM Terlibat dalam Program Makan Bergizi Gratis yang Bisa Berikan Multiplier Effect
https://t.co/5HEpNsoYEe",1998599671288349156,2025-12-10 03:44:28+00:00,RiaupagiSurya,in,,0,0,0,0,https://x.com/RiaupagiSurya/status/1998599671288349156,,[],0,
126,"Polsek Muara Kaman Kawal Pelaksanaan Program Makan Bergizi Gratis, Dukung Pemenuhan Gizi dan Kamtibmas Pelajar di Panca Jaya

Kukar – Program Makan Bergizi Gratis (MBG) Tahap Pertama resmi bergulir di Desa Panca Jaya, Kecamatan Muara Kaman, pada Senin (08/12/2025). https://t.co/GKDcwRoqju",1998611147097059786,2025-12-10 04:30:04+00:00,polsek_sebulu,in,,0,0,0,0,https://x.com/polsek_sebulu/status/1998611147097059786,https://pbs.twimg.com/media/G7x-PsPaMAE517B.jpg,[],0,
128,"@Jeejjeeee @ARSIPAJA Zulkifli Hasan (Zulhas) menyatakan target IQ anak Indonesia naik ke 120 melalui program Makan Bergizi Gratis (MBG), karena nutrisi baik bisa dukung perkembangan kognitif. Namun, IQ dipengaruhi banyak faktor seperti pendidikan dan lingkungan, bukan hanya makanan. Apakah mirip",1998611560143770015,2025-12-10 04:31:43+00:00,grok,in,,0,1,0,1,https://x.com/grok/status/1998611560143770015,,"['Jeejjeeee', 'ARSIPAJA']",2,Jeejjeeee
121,Babinsa Dampingi Program Makan Bergizi Gratis di TK DWP Karangandong https://t.co/vOil2MxMc1 https://t.co/LoiEIq0NEP,1998620925080777091,2025-12-10 05:08:55+00:00,kodim0817gresik,in,,0,0,0,0,https://x.com/kodim0817gresik/status/1998620925080777091,https://pbs.twimg.com/media/G7yHIujaMAEQ7l8.jpg,[],0,
102,"Wali Kota Depok, Supian Suri memimpin Rapat Koordinasi Program Makan Bergizi Gratis (MBG) Kota Depok, Senin (01/12/2025).

Supian mengatakan bahwa Pemkot Depok terus berupaya  memperluas sasaran program MBG dan memastikan program berjalan dengan kualitas yang terjaga. https://t.co/GBcYuXqrgh",1998634347193315373,2025-12-10 06:02:15+00:00,Humas_depok,in,,0,0,0,1,https://x.com/Humas_depok/status/1998634347193315373,https://pbs.twimg.com/media/G7yTWC0aMAcVFOw.jpg,[],0,
12,"Program MBG Dikritisi Masih Banyak Sekolah di Simalungun Tak Tersentuh

Program Makan Bergizi Gratis (MBG) yang menjadi salah satu agenda prioritas pemerintah kini menghadapi kritik luas. https://t.co/V02Qv1TBCc",1998647527881801771,2025-12-10 06:54:38+00:00,sibnewsnetwork,in,,0,0,0,0,https://x.com/sibnewsnetwork/status/1998647527881801771,https://pbs.twimg.com/media/G7yfQoubQAAsPS4.jpg,[],0,
26,"APBN 2026 menunjukkan pergeseran prioritas belanja pemerintah yang sangat besar, terutama melalui ekspansi anggaran pada program-program flagship seperti Program Makan Bergizi Gratis (MBG) dan Program Koperasi Desa (Kopdes). https://t.co/YTYCONqtHB",1998665466940960906,2025-12-10 08:05:55+00:00,COREIndonesia,in,,0,1,0,0,https://x.com/COREIndonesia/status/1998665466940960906,https://pbs.twimg.com/ext_tw_video_thumb/1998665324636549124/pu/img/T_Q4JC2LjBFLooKM.jpg,[],0,
95,"Menteri Koordinator Bidang Pangan, Zulkifli Hasan, menyatakan optimismenya bahwa kualitas kecerdasan anak Indonesia dapat meningkat signifikan melalui Program Makan Bergizi Gratis (MBG). Zulhas menargetkan rata-rata IQ anak Indonesia bisa mencapai angka 120, jauh di atas https://t.co/JAzdIW9EZ1",1998692533279609285,2025-12-10 09:53:28+00:00,Melihat_Indo,in,,0,3,0,0,https://x.com/Melihat_Indo/status/1998692533279609285,https://pbs.twimg.com/media/G7zIQy0aMAU60a6.jpg,[],0,
30,"Distribusi MBG Masif, Ratusan Ribu Porsi Dinikmati Korban Bencana Sumatera-Aceh. 

Penyaluran bantuan pangan melalui program Makan Bergizi Gratis (MBG) masih terus dilakukan pemerintah untuk membantu masyarakat terdampak bencana alam di wilayah Sumatera dan Aceh.   Hingga 9 https://t.co/bUwNAPeqP0",1998710880444567960,2025-12-10 11:06:22+00:00,RadioElshinta,in,,0,0,0,0,https://x.com/RadioElshinta/status/1998710880444567960,https://pbs.twimg.com/media/G7zXbuRbEAEunw7.jpg,[],0,
46,"Sufmi dasco menyampaikan terima kasih atas dukungan masyarakat terhadap program-program pemerintah Presiden Prabowo Subianto, terutama Program Makan Bergizi Gratis (MBG) yang menjadi salah satu program unggulan untuk mencetak generasi bangsa yang lebih kuat dan sehat. https://t.co/xq4Q8S8OcN",1998729029570977982,2025-12-10 12:18:29+00:00,bbahtiarr,in,,0,0,0,0,https://x.com/bbahtiarr/status/1998729029570977982,https://pbs.twimg.com/media/G7zpdUpboAA1c0c.jpg,[],0,
112,"Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini, meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045!
#MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/UMaJWCd2Hx",1998910893019771058,2025-12-11 00:21:09+00:00,Nur_Syahira98,in,,0,1,0,0,https://x.com/Nur_Syahira98/status/1998910893019771058,https://pbs.twimg.com/media/G72O2zKawAEO6DD.jpg,[],0,
84,"Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/LxnlVbX5jh",1998931515691122889,2025-12-11 01:43:06+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998931515691122889,https://pbs.twimg.com/media/G72hnUSagAAzrnP.jpg,[],0,
62,"Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/WcJRZ5dOGz",1998931540810891769,2025-12-11 01:43:12+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998931540810891769,https://pbs.twimg.com/media/G72ho2XaEAA9zbd.jpg,[],0,
40,"Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/VCLf4WQgce",1998931577943048205,2025-12-11 01:43:21+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998931577943048205,https://pbs.twimg.com/media/G72hrEfbgAAkd9P.jpg,[],0,
22,"Kami percaya setiap anak berhak tumbuh kuat dan cerdas. Dengan program makan bergizi gratis, kita bersama membuka jalan bagi masa depan yang lebih sehat. Mari saling menjaga, memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan. https://t.co/nTYiCdqw5W",1998931630199812250,2025-12-11 01:43:33+00:00,InfoMakan2,in,,0,0,0,0,https://x.com/InfoMakan2/status/1998931630199812250,https://pbs.twimg.com/media/G72ht8RbAAAc4fZ.jpg,[],0,
24,"RI Targetkan Swasembada Telur &amp; Daging Ayam di 2026! 🥚🍗

Setelah sukses swasembada beras &amp; jagung kini fokus beralih ke sektor peternakan. Pemerintah siapkan strategi khusus untuk memastikan pasokan aman dan berkelanjutan demi mendukung penuh program Makan Bergizi Gratis (MBG)! https://t.co/Nb7FJwRcCB",1998950872777388372,2025-12-11 03:00:01+00:00,cutewoman__,in,,0,0,0,1,https://x.com/cutewoman__/status/1998950872777388372,https://pbs.twimg.com/media/G72kPMMaMAwE6TQ.jpg,[],0,
117,Program Makan Bergizi Gratis (MBG) terus memberi dampak nyata dengan meningkatkan kesejahteraan anak sekolah dan memperkuat kualitas sumber daya manusia sejak dini. Sumber: https://t.co/rDns6nkdTM,1998951856874344955,2025-12-11 03:03:56+00:00,Viviviviichan,in,,0,0,0,0,https://x.com/Viviviviichan/status/1998951856874344955,,[],0,
52,"Program Makan Bergizi Gratis (MBG) kini menjangkau kelompok paling rentan: lansia, pemulung, anak jalanan, disabilitas, hingga masyarakat miskin. Harapan baru mengalir—tak boleh ada lagi warga Indonesia yang kesulitan mendapatkan makanan bergizi. Pemenuhan gizi untuk semua https://t.co/nYJOpoqz12",1998953165077753886,2025-12-11 03:09:07+00:00,adeelinaimawn,in,,0,0,0,0,https://x.com/adeelinaimawn/status/1998953165077753886,https://pbs.twimg.com/media/G721TkvacAAEnFP.jpg,[],0,
135,"Program Makan Bergizi Gratis (MBG) kini diperluas untuk mencakup jutaan warga Indonesia, dengan penerima manfaat yang menyentuh kelompok paling rentan seperti lansia, pemulung, anak jalanan, disabilitas, hingga masyarakat miskin. https://t.co/7XfmRBAI1J",1998953893108343060,2025-12-11 03:12:01+00:00,waynirwana,in,,0,0,0,0,https://x.com/waynirwana/status/1998953893108343060,https://pbs.twimg.com/media/G721935a0AAV1Ny.jpg,[],0,
103,"Program Makan Bergizi Gratis (MBG) kini benar-benar menyentuh nurani bangsa. 
Dari lansia, pemulung, hingga anak jalanan—semua dirangkul agar tak ada lagi warga yang tidur dalam keadaan lapar.
Harapan baru untuk Indonesia yang lebih adil dan manusiawi. https://t.co/M5G1L3rSZA",1998955103018172732,2025-12-11 03:16:50+00:00,barisansopan,in,,0,0,0,1,https://x.com/barisansopan/status/1998955103018172732,https://pbs.twimg.com/media/G723EsBa4AAzPKV.jpg,[],0,
125,"MBG : Ada harapan baru bagi jutaan warga! Program Makan Bergizi Gratis (MBG) kini menjangkau lansia, pemulung, anak jalanan, hingga masyarakat miskin. 

memastikan setiap anak bisa makan bergizi agar tumbuh dengan baik. Pendidikan dan tenaga penggerak masyarakat diprioritaskan. https://t.co/kiArs1GS2f",1998956967193366898,2025-12-11 03:24:14+00:00,nauna_masa,in,,0,0,0,0,https://x.com/nauna_masa/status/1998956967193366898,https://pbs.twimg.com/media/G724v3Hb0AAh9RV.jpg,[],0,
132,Visi utama Program Makan Bergizi Gratis (MBG) adalah memastikan semua anak Indonesia mendapat asupan gizi yang cukup untuk tumbuh optimal.Program ini menjadi pilar penting dalam upaya pemerintah menjamin kesehatan generasi penerus bangsa. https://t.co/q5TI4Vz9AV,1998959324731945267,2025-12-11 03:33:36+00:00,nafian1010,in,,0,0,0,0,https://x.com/nafian1010/status/1998959324731945267,https://pbs.twimg.com/media/G7266auaMAI46Kf.jpg,[],0,
92,Program Makan Bergizi Gratis kini menyentuh lansia dan anak jalanan membawa harapan baru bagi jutaan warga Indonesia yang membutuhkan uluran tangan pemerintah. https://t.co/viEbeoU1Au,1998961734242165148,2025-12-11 03:43:11+00:00,PrayogaAditam,in,,0,0,0,0,https://x.com/PrayogaAditam/status/1998961734242165148,https://pbs.twimg.com/media/G729GThaoAEP5KX.jpg,[],0,
