,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
31,"Wakil Presiden RI Gibran Rakabuming Raka memastikan program makan bergizi gratis tidak hanya diterapkan di sekolah dan ibu hamil namun juga akan diterapkan di pondok pesantren// Gibran menyatakan pentingnya kebutuhan gizi para santri terpenuhi. Khususnya, karena mereka tak https://t.co/zSa2h2VqTo",1866731534176358678,2024-12-11 06:27:34+00:00,RadioElshinta,in,,0,0,0,0,https://x.com/RadioElshinta/status/1866731534176358678,https://pbs.twimg.com/media/Gef2a_aaEAEjrbI.jpg,[],0,
82,Anggaran Program Makan Bergizi Gratis Capai Rp71 Triliun https://t.co/fWC1y3K92R,1866739701136159116,2024-12-11 07:00:01+00:00,pajakcom,in,,0,0,0,0,https://x.com/pajakcom/status/1866739701136159116,,[],0,
0,"1. Pondok Pesantren Muhammadiyah Boarding School (MBS) Ki Bagus Hadikusumo, sebagai lembaga pendidikan yang berkomitmen penuh terhadap kemajuan peradaban bangsa, mengundang Wakil Presiden Gibran Rakabuming untuk meninjau simulasi program Makan Bergizi Gratis (MBG). Kegiatan ini https://t.co/E6COkYej1Q",1866751615077847552,2024-12-11 07:47:22+00:00,KemensetnegRI,in,,0,2,7,17,https://x.com/KemensetnegRI/status/1866751615077847552,https://pbs.twimg.com/media/GegIjymaEAUZ0UR.jpg,[],0,
27,"Kabar Baik, Program Makan Bergizi Gratis Bakal Diterapkan di Pesantren #BNetwork
https://t.co/iabJyb7IfO",1866754542806704561,2024-12-11 07:59:00+00:00,Beritasatu,in,,0,1,0,0,https://x.com/Beritasatu/status/1866754542806704561,,[],0,
52,"Presiden Prabowo Subianto mengatakan, program makan bergizi gratis yang akan dilaksanakan pemerintah bisa meningkatkan peredaran uang hingga 800 persen di daerah.

Peningkatan itu jika diperbandingkan dengan program dana desa yang memberi Rp1 miliar/tahun untuk desa.

#SmartNews https://t.co/v4a0ZCRxDk",1866754799829410207,2024-12-11 08:00:01+00:00,RadioSmartFM,in,,0,0,0,0,https://x.com/RadioSmartFM/status/1866754799829410207,https://pbs.twimg.com/media/GefIYdNbkAAvN80.jpg,[],0,
5,"Wapres Gibran Sosialisasikan Program Makan Bergizi Gratis di Pondok Pesantren Muhammadiyah Bogor
https://t.co/fqafTsuFiw",1866775621650514024,2024-12-11 09:22:45+00:00,Beritasatu,in,,0,0,1,1,https://x.com/Beritasatu/status/1866775621650514024,,[],0,
4,"Presiden Prabowo mengumumkan, program makan bergizi gratis (MBG) akan meningkatkan alokasi anggaran ke desa-desa, sebagai upaya untuk memberdayakan ekonomi di tingkat pedesaan, kecamatan, hingga provinsi.

Bahkan, Presiden mengatakan MBG dapat membuat peredaran uang di desa https://t.co/XxYPTVSZMC",1866776483144012184,2024-12-11 09:26:11+00:00,akuratco,in,,0,0,1,1,https://x.com/akuratco/status/1866776483144012184,https://pbs.twimg.com/media/GegfUJTb0AAokEy.jpg,[],0,
62,"Padahal Menurut Prabowo, penghematan anggaran itu bisa membangun bendungan, irigasi, sarana pendidikan, serta mendanai program makan bergizi gratis. 

https://t.co/LYsj397XuM",1866805957000564944,2024-12-11 11:23:18+00:00,PaltiHutabarat,in,,0,0,2,4,https://x.com/PaltiHutabarat/status/1866805957000564944,,[],0,
13,"Presiden Prabowo Subianto mengumumkan bahwa program makan bergizi gratis akan meningkatkan alokasi anggaran ke desa-desa. 

Hal ini sebagai upaya untuk memberdayakan ekonomi di tingkat pedesaan, kecamatan, hingga provinsi.

Simak berita selengkapnya hanya di https://t.co/vYOVnhXcaN",1866815725291340218,2024-12-11 12:02:07+00:00,tvOneNews,in,,0,0,1,4,https://x.com/tvOneNews/status/1866815725291340218,https://pbs.twimg.com/ext_tw_video_thumb/1866815272604385280/pu/img/T8P8SOB5I6DFeTcg.jpg,[],0,
37,"Presiden Prabowo Subianto mengatakan, program Makan Bergizi Gratis (MBG) merupakan langkah strategis untuk memberdayakan ekonomi di pedesaan. 

Hal tersebut disampaikan Prabowo saat acara penyerahan Daftar Isian Pelaksanaan Anggaran (DIPA) dan Buku Daftar Alokasi Transfer ke https://t.co/vc8AT7ojqN",1866816817542594743,2024-12-11 12:06:27+00:00,tvOneNews,in,,0,0,0,2,https://x.com/tvOneNews/status/1866816817542594743,https://pbs.twimg.com/media/GehD_prbYAA_JHI.jpg,[],0,
30,"Kasat Binmas Polres Lumajang Melaksanakan Kegiatan Program Makan Bergizi Gratis, Yang Dilaksanakan Di MA Putri Nurul Masyithoh Lumajang.

@divisihumaspolri
@humaspoldajatim
@polisi_indonesia

#IndonesiaDamai
#divisihumaspolri
#humaspolri
#humaspoldajatim
#polri
#polripresisi https://t.co/Hoz0tLwF2k",1866836654138462576,2024-12-11 13:25:17+00:00,PolsekKunir,in,,1,0,0,0,https://x.com/PolsekKunir/status/1866836654138462576,https://pbs.twimg.com/ext_tw_video_thumb/1866836498605281282/pu/img/9KQKTfkBCSpACEsz.jpg,"['divisihumaspolri', 'humaspoldajatim', 'polisi_indonesia']",3,divisihumaspolri
46,"Sri Mulyani: Program Makan Bergizi Gratis Dapat Menggerakan Ekonomi Daerah
https://t.co/F41termyWc",1866849859774349614,2024-12-11 14:17:45+00:00,InvestorID,in,,0,0,0,1,https://x.com/InvestorID/status/1866849859774349614,,[],0,
17,"Prancis Dukung Program Makan Bergizi Gratis Prabowo
https://t.co/oZe6inHPyW",1866877557489926164,2024-12-11 16:07:49+00:00,InvestorID,in,,0,0,0,0,https://x.com/InvestorID/status/1866877557489926164,,[],0,
67,BPOM Kawal Program Makan Bergizi Gratis: Dapur hingga Distribusi Diawasi https://t.co/z5aoqv3cte lewat @rakyatpembaruan.com,1866889453807210738,2024-12-11 16:55:05+00:00,rakyatpembaruan,in,,0,0,0,0,https://x.com/rakyatpembaruan/status/1866889453807210738,,['rakyatpembaruan'],1,rakyatpembaruan
50,BPOM Kawal Program Makan Bergizi Gratis: Dapur hingga Distribusi Diawasi https://t.co/z5aoqv3cte lewat @rakyatpembaruan.com,1866889637660332399,2024-12-11 16:55:49+00:00,rakyatpembaruan,in,,0,0,0,0,https://x.com/rakyatpembaruan/status/1866889637660332399,,['rakyatpembaruan'],1,rakyatpembaruan
38,"Pemerintah melalui Kantor Komunikasi Kepresidenan meninjau secara langsung kesiapan pelaksanaan program Makan Bergizi Gratis (MBG) di Unit Pelayanan MBG Tanah Sareal, Bogor, Jawa Barat; serta SDN Kedung Badak 1 dan SMP Siliwangi Kota Bogor, Senin (9/12/2… https://t.co/aTtjZTsE0l",1866907051013619836,2024-12-11 18:05:01+00:00,KompasData,in,,0,0,0,0,https://x.com/KompasData/status/1866907051013619836,,[],0,
32,Kepala BPOM Temui Jaksa Agung Minta Kawal Program Makan Bergizi Gratis https://t.co/wCeRmPwMMr,1866936171340894568,2024-12-11 20:00:43+00:00,CNNIndonesia,in,,2,4,8,32,https://x.com/CNNIndonesia/status/1866936171340894568,,[],0,
