,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
64,"MBG bukan cuma soal makan gratis, tapi game changer buat anak-anak Papua. Mereka jadi lebih rajin ke sekolah, lebih fokus belajar karena nggak lagi lapar. Ditambah menu yang lezat dan bergizi, bikin semangat belajar makin naik. https://t.co/tmD9AdP1Uo",2049324179519090992,2026-04-29 03:05:33+00:00,RD_4WR1212,in,,0,0,0,0,https://x.com/RD_4WR1212/status/2049324179519090992,https://pbs.twimg.com/media/HHCpejJaAAAgbxz.jpg,[],0,
50,"Saat di dalam negeri masih banyak yang ragu, ASEAN justru sudah mulai melirik dan belajar dari program Makan Bergizi Gratis (MBG) Indonesia! 
#MakanBergiziGratis #IndonesiaHebat #ASEAN #GiziNasional #SDMUnggul https://t.co/6LbX98XlCG",2049325865704779803,2026-04-29 03:12:15+00:00,Inullnj,in,,0,0,0,1,https://x.com/Inullnj/status/2049325865704779803,https://pbs.twimg.com/media/HHCrA3SawAANM6j.jpg,[],0,
125,MBG (Makan Bergizi Gratis) menerapkan prinsip variasi menu agar kebutuhan nutrisi anak terpenuhi secara beragam. Variasi ini penting untuk mencegah kebosanan sekaligus memastikan asupan gizi lebih lengkap. https://t.co/ljupGXkIEx,2049328105517629855,2026-04-29 03:21:09+00:00,1okkROCK,in,,0,0,0,0,https://x.com/1okkROCK/status/2049328105517629855,https://pbs.twimg.com/media/HHCtCx_bMAAkWh0.jpg,[],0,
153,Pemerintah memastikan bahwa setiap rupiah dalam anggaran Makan Bergizi Gratis digunakan secara transparan dan akuntabel https://t.co/Ds8tgkBdx3,2049328115365920879,2026-04-29 03:21:12+00:00,rafaeljohnii,in,,0,0,0,0,https://x.com/rafaeljohnii/status/2049328115365920879,https://pbs.twimg.com/media/HHCtD5NbMAAGh7b.jpg,[],0,
73,Keberlanjutan program Makan Bergizi Gratis adalah tanggung jawab bersama demi mewujudkan Indonesia yang lebih hebat https://t.co/Qar6mYTuli,2049329010786943462,2026-04-29 03:24:45+00:00,cufyacatro,in,,0,0,0,0,https://x.com/cufyacatro/status/2049329010786943462,https://pbs.twimg.com/media/HHCt4CEbkAACp1b.jpg,[],0,
14,"Program Makan Bergizi Gratis tidak hanya memberi makan, tapi juga mengedukasi siswa tentang pentingnya pola makan sehat seumur hidup https://t.co/QElUcnLUBZ",2049329029594091955,2026-04-29 03:24:50+00:00,cufyacatro,in,,0,0,0,0,https://x.com/cufyacatro/status/2049329029594091955,https://pbs.twimg.com/media/HHCt5HkaUAAWpAU.jpg,[],0,
152,"Ekonom Malaysia menyebut program Makan Bergizi Gratis sebagai investasi besar bagi masa depan. Tepat sekali, karena anak yang sehat dan tercukupi gizinya hari ini adalah tenaga produktif dan generasi unggul di masa depan ✊🇮🇩 https://t.co/H9FIdKx1cE",2049329767820988835,2026-04-29 03:27:46+00:00,xquitavee,in,,0,2,3,7,https://x.com/xquitavee/status/2049329767820988835,https://pbs.twimg.com/media/HHCujzHa8AA4TgA.jpg,[],0,
23,Kepala BGN Ajak Kampus Bangun Dapur Makan Bergizi Gratis https://t.co/QIQHPtr5aR,2049331396062450146,2026-04-29 03:34:14+00:00,GoRiauCom,in,,0,0,0,0,https://x.com/GoRiauCom/status/2049331396062450146,,[],0,
13,"Program Makan Bergizi Gratis (MBG) ternyata punya dampak luar biasa di Papua! Di wilayah pesisir Danau Sentani, semangat anak-anak untuk bersekolah meningkat drastis. https://t.co/b5hvGANphq",2049333627096641858,2026-04-29 03:43:06+00:00,Wage_Esuk,in,,0,0,0,0,https://x.com/Wage_Esuk/status/2049333627096641858,https://pbs.twimg.com/media/HHCyEZhakAAfZl2.jpg,[],0,
71,Program Makan Bergizi Gratis terbukti efektif meningkatkan kepuasan dan kesejahteraan masyarakat #MBG #MakanBergiziGratis https://t.co/8tZARWlQUg,2049333663813476590,2026-04-29 03:43:14+00:00,RosaJaanne,in,,0,1,0,1,https://x.com/RosaJaanne/status/2049333663813476590,https://pbs.twimg.com/media/HHCxvIwaQAAlGWV.jpg,[],0,
123,Kebijakan Makan Bergizi Gratis menghadirkan manfaat nyata bagi peningkatan kualitas hidup masyarakat #MBG #MakanBergiziGratis https://t.co/A04rtM5u8M,2049333667420610864,2026-04-29 03:43:15+00:00,RosaJaanne,in,,0,1,0,1,https://x.com/RosaJaanne/status/2049333667420610864,https://pbs.twimg.com/media/HHCxywBbAAAL_M2.jpg,[],0,
57,Pemerintahan Prabowo-Gibran menunjukkan efektivitas program melalui Makan Bergizi Gratis yang dirasakan langsung oleh masyarakat #MBG #MakanBergiziGratis https://t.co/L5kBGMeMIQ,2049333671140921649,2026-04-29 03:43:16+00:00,RosaJaanne,in,,0,1,0,1,https://x.com/RosaJaanne/status/2049333671140921649,https://pbs.twimg.com/media/HHCx00wbEAAbEQZ.jpg,[],0,
79,Program Makan Bergizi Gratis menjadi solusi nyata dalam meningkatkan kesejahteraan dan kualitas gizi masyarakat #MBG #MakanBergiziGratis https://t.co/MYmkSEHUqC,2049333674752327741,2026-04-29 03:43:17+00:00,RosaJaanne,in,,0,1,0,1,https://x.com/RosaJaanne/status/2049333674752327741,https://pbs.twimg.com/media/HHCx4qKbEAEvdBH.jpg,[],0,
130,"Ekonom global asal Malaysia, Shan Saeed, menilai program Makan Bergizi Gratis (MBG) bukan sekadar bantuan sosial, melainkan investasi besar bagi masa depan Indonesia. https://t.co/HBLBWlrcNO",2049333674370625691,2026-04-29 03:43:17+00:00,Wage_Esuk,in,,0,0,0,0,https://x.com/Wage_Esuk/status/2049333674370625691,https://pbs.twimg.com/media/HHCyHKLasAA0AHL.jpg,[],0,
196,Efektivitas Makan Bergizi Gratis terlihat dari meningkatnya kepuasan masyarakat terhadap program pemerintah #MBG #MakanBergiziGratis https://t.co/SRjt0bjoCd,2049333678342639880,2026-04-29 03:43:18+00:00,RosaJaanne,in,,0,0,0,1,https://x.com/RosaJaanne/status/2049333678342639880,https://pbs.twimg.com/media/HHCx52gaEAAKF2j.jpg,[],0,
30,Presiden Prabowo Subianto meninjau langsung hasil revitalisasi sekolah serta pelaksanaan program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap pada Rabu (29/4/2026). Prabowo melihat kondisi fasilitas sekolah pasca revitalisasi serta berinteraksi dengan siswa dan tenaga pendidik https://t.co/2KwJn9TN5q,2049334434562998317,2026-04-29 03:46:18+00:00,Beritasatu,in,,0,0,4,7,https://x.com/Beritasatu/status/2049334434562998317,https://pbs.twimg.com/amplify_video_thumb/2049334382411018241/img/aXcgWt_5fdFeev8n.jpg,[],0,
98,Program Makan Bergizi Gratis memberikan dampak positif bagi kesejahteraan masyarakat secara luas #MBG #MakanBergiziGratis https://t.co/qSLB0T2TiH,2049334844816240877,2026-04-29 03:47:56+00:00,JulieMarshaa,in,,0,1,0,0,https://x.com/JulieMarshaa/status/2049334844816240877,https://pbs.twimg.com/media/HHCyo_SbUAExFpB.jpg,[],0,
65,Makan Bergizi Gratis menjadi bukti nyata program pemerintah yang efektif dan dirasakan manfaatnya #MBG #MakanBergiziGratis https://t.co/AgLWAJXby2,2049334852412195122,2026-04-29 03:47:58+00:00,JulieMarshaa,in,,0,1,0,0,https://x.com/JulieMarshaa/status/2049334852412195122,https://pbs.twimg.com/media/HHCzGWZagAAGmAa.jpg,[],0,
81,Program Makan Bergizi Gratis mendukung peningkatan kesejahteraan masyarakat melalui akses gizi yang lebih baik #MBG #MakanBergiziGratis https://t.co/z4Kn5J1xVE,2049334856161833444,2026-04-29 03:47:59+00:00,JulieMarshaa,in,,0,1,0,0,https://x.com/JulieMarshaa/status/2049334856161833444,https://pbs.twimg.com/media/HHCzJMSaYAAApOP.jpg,[],0,
151,Efektivitas Program Makan Bergizi Gratis menunjukkan komitmen pemerintah dalam meningkatkan kepuasan publik #MBG #MakanBergiziGratis https://t.co/1hIHDHC076,2049334859802538480,2026-04-29 03:48:00+00:00,JulieMarshaa,in,,0,0,0,0,https://x.com/JulieMarshaa/status/2049334859802538480,https://pbs.twimg.com/media/HHCzKSaacAA2qqk.jpg,[],0,
124,"@BiLLRaY2019 Program ini investasi sumber daya manusia, bukan beban yang harus dipangkas sembarangan. Lebih baik cari efisiensi di tempat lain daripada potong hak anak-anak makan bergizi.
#LanjutkanMBG",2049339502817374248,2026-04-29 04:06:27+00:00,virginiepw,in,,0,0,0,0,https://x.com/virginiepw/status/2049339502817374248,,['BiLLRaY2019'],1,BiLLRaY2019
114,"ASEAN mulai melirik, Indonesia justru melangkah lebih dulu 🇮🇩✨
Dari program makan bergizi, kita bukan cuma bergerak—kita jadi inspirasi!

Dulu diragukan, sekarang jadi rujukan 🌏
Dari lokal untuk regional, dari ide jadi solusi nyata.
##IndonesiaMaju #ASEAN #jagaindonesia https://t.co/Qz29KkJ7Qr",2049339733919359227,2026-04-29 04:07:22+00:00,kimiriarika,in,,0,0,0,0,https://x.com/kimiriarika/status/2049339733919359227,https://pbs.twimg.com/media/HHC3oGWbcAAnahT.jpg,[],0,
110,"Indonesia kini bukan lagi pengikut, tapi Trendsetter Gizi di Asia Tenggara! Program Makan Bergizi Gratis (MBG) jadi bukti nyata bahwa manajemen bangsa kita mampu jadi kiblat bagi negara tetangga. Dari Indonesia untuk ASEAN! 🇮🇩✨#jagaindonesia #rakyatbiasaprima #indonesiaprima https://t.co/nV2qQlkEGw",2049340155920879928,2026-04-29 04:09:02+00:00,asepxnj3,in,,0,0,0,0,https://x.com/asepxnj3/status/2049340155920879928,https://pbs.twimg.com/media/HHC4AGLbUAAEpMt.jpg,[],0,
95,"Program Makan Bergizi Gratis yang dianggap beban negara oleh sekelompok orang, ternyata adalah harapan bagi anak anak Indonesia dan penerima manfaat lainnya.
Melihat besarnya harapan, maka #LanjutkanMBG adalah pilihan terbaik.

Bekasi PPPA Munchen Liga Champions #bayernmünih https://t.co/VERp3FOYZA",2049340529666925054,2026-04-29 04:10:31+00:00,Aprilia_wiji,in,,0,0,0,0,https://x.com/Aprilia_wiji/status/2049340529666925054,https://pbs.twimg.com/ext_tw_video_thumb/2049340260828737536/pu/img/JlsgH_ujEim8iqPT.jpg,[],0,
35,"Manfaat Program Makan Bergizi Gratis itu mampu menekan gangguan belajar akibat rasa lapar, dan siswa dapat lebih fokus untuk menyimak pelajaran https://t.co/WbQpgoSy2b",2049341363188302050,2026-04-29 04:13:50+00:00,tXtsebarinfo,in,,0,0,0,0,https://x.com/tXtsebarinfo/status/2049341363188302050,https://pbs.twimg.com/media/HHC5HBIaQAA7Rx_.jpg,[],0,
27,"@moyalyubov7 @ctan666 Cukup masjid pas jum'at an atau minggu pagi kasih makan gratis (dr infak donatur). MBG dr negara kan dr pajak. Lebih baik pajak utk membangun infrastructure yg rusak di daerah dan menciptakan iklim ekonomi yg kondusif, shg ortu, bs mmberikan makan bergizi &amp; menyekolahkan anaknya",2049341554465427799,2026-04-29 04:14:36+00:00,SukaBaca2000,in,,0,0,0,0,https://x.com/SukaBaca2000/status/2049341554465427799,,"['moyalyubov7', 'ctan666']",2,moyalyubov7
60,"Program Makan Bergizi Gratis sukses besar! jutaan penerima manfaat, lapangan kerja kebuka, ekonomi lokal stonks 📈#ProgramMBG #MakanBergiziGratis #BantenSukses #EkonomiLokalBergerak #GiziTerpenuhi #GenerasiKuat #BantenMajuBersama #AndraSoni #GubernurBanten #IndonesiaEmas2045 https://t.co/IRZ3h2IdIt",2049344595465773303,2026-04-29 04:26:41+00:00,Fitri4Astiana,in,,0,0,0,0,https://x.com/Fitri4Astiana/status/2049344595465773303,https://pbs.twimg.com/media/HHC76pFaoAAs02q.jpg,[],0,
134,"Program Makan Bergizi Gratis di Banten terus membuktikan hasil nyata. Lebih dari 2 juta penerima manfaat, ribuan lapangan kerja terbuka, dan ekonomi lokal bergerak. Gizi terpenuhi, generasi Banten makin kuat! 🍱💪🇮🇩 https://t.co/xOABydvAf5",2049345162636329047,2026-04-29 04:28:56+00:00,mahardikaagh,in,,0,0,0,0,https://x.com/mahardikaagh/status/2049345162636329047,https://pbs.twimg.com/media/HHC8jzxaIAAbqJo.jpg,[],0,
102,"Program Makan Bergizi Gratis (MBG) bukan cuma soal makan gratis 🍽️

Badan Gizi Nasional (BGN) menyebut program ini ikut mendorong perputaran ekonomi daerah lewat anggaran jumbo Rp268 triliun. 👇 https://t.co/GjxPjiRoQZ",2049347404152070551,2026-04-29 04:37:50+00:00,periskopid,in,,0,1,0,0,https://x.com/periskopid/status/2049347404152070551,https://pbs.twimg.com/media/HHC-mSAbwAASCJm.jpg,[],0,
113,"Gak cuma kasih makan, tapi juga kasih kepastian. Dengan evaluasi ini, program Makan Bergizi Gratis makin transparan dan akuntabel. Kita dukung penuh! 👍🇮🇩 https://t.co/NDGA1vDkib",2049349684486140238,2026-04-29 04:46:54+00:00,GathanRasy59309,in,,0,0,0,0,https://x.com/GathanRasy59309/status/2049349684486140238,https://pbs.twimg.com/amplify_video_thumb/2049349407469142016/img/oTybmnkSLU_qAmJb.jpg,[],0,
69,"Presiden @prabowo Subianto melakukan inspeksi mendadak terhadap hasil revitalisasi sekolah serta pelaksanaan Program Makan Bergizi Gratis (MBG) di SMAN 1 Cilacap, Jawa Tengah, Rabu (29/4/2026). https://t.co/NuFmsZ700w",2049350463766839609,2026-04-29 04:50:00+00:00,kangdede78,in,,0,0,6,19,https://x.com/kangdede78/status/2049350463766839609,https://pbs.twimg.com/amplify_video_thumb/2049350348373159936/img/xeM-pAt1ODsME1EY.jpg,['prabowo'],1,prabowo
148,"Menuju masa depan yang lebih sehat! Program Makan Bergizi Gratis (MBG) di tahun 2026 fokus pada anak-anak dalam seribu hari pertama kehidupan. Bersama kita pastikan gizi yang tepat sasaran!

#ProgramMBG
#MakanBergiziGratis
#GiziAnak
#TepatSasaran
#IndonesiaSehat https://t.co/8ZxOSd30ua",2049352980718379334,2026-04-29 05:00:00+00:00,KabarNegeri_,in,,0,0,0,1,https://x.com/KabarNegeri_/status/2049352980718379334,https://pbs.twimg.com/media/HHDDrNxaEAATMmT.jpg,[],0,
100,"Selengkapnya👇
https://t.co/KMtg36PXUc",2049353606458208656,2026-04-29 05:02:29+00:00,tempodotco,in,,0,0,0,0,https://x.com/tempodotco/status/2049353606458208656,,[],0,
207,Senyum anak-anak Papua merekah berkat program Makan Bergizi Gratis. Kini mereka lebih bersemangat berangkat sekolah dan belajar karena asupan gizi yang terjamin. Harapan baru sedang tumbuh di Bumi Cendrawasih untuk masa depan Indonesia yang lebih cerah. https://t.co/NwpSaoaruP,2049354909959782421,2026-04-29 05:07:40+00:00,oxrth_,in,,0,0,0,0,https://x.com/oxrth_/status/2049354909959782421,https://pbs.twimg.com/ext_tw_video_thumb/2049354878028574720/pu/img/FTkOnAl6rewFtd8D.jpg,[],0,
70,"Program Makan Bergizi Gratis di Sukoharjo membuka pintu inklusivitas. 
Rohmat Riyadi, seorang penyandang disabilitas, kini punya penghasilan tetap dengan bekerja di dapur MBG. 
Bukti nyata bahwa program ini membawa manfaat ekonomi dan martabat bagi sesama. https://t.co/ejEmciEAQa",2049355547179466969,2026-04-29 05:10:12+00:00,nanaenaaa_,in,,0,0,0,0,https://x.com/nanaenaaa_/status/2049355547179466969,https://pbs.twimg.com/ext_tw_video_thumb/2049355518649749504/pu/img/eac51RBM0vp7kFlJ.jpg,[],0,
72,"Indonesia kembali membuktikan kepemimpinannya di kancah regional! 🇮🇩 Melalui program Makan Bergizi Gratis (MBG), kita tidak hanya membangun generasi emas di dalam negeri, tapi juga menjadi kiblat gizi bagi negara-negara tetangga di ASEAN. https://t.co/ginOyqyucY",2049356801183993980,2026-04-29 05:15:11+00:00,Feliciapoet,in,,0,0,0,0,https://x.com/Feliciapoet/status/2049356801183993980,https://pbs.twimg.com/media/HHDHJJJaoAALWyX.jpg,[],0,
67,"Anggota DPR RI Fraksi Gerindra, Ma’ruf Mubarok (Gus Mamak), melakukan kunjungan kerja pengawasan ke SPPG Jatirejoyoso 3, Malang. Kunjungan ini bertujuan memastikan kualitas dan standar program Makan Bergizi Gratis (MBG) terjaga demi kesejahteraan masyarakat. https://t.co/uQT1f60QXM",2049358358126428642,2026-04-29 05:21:22+00:00,BeritaTerbaaru,in,,0,0,0,0,https://x.com/BeritaTerbaaru/status/2049358358126428642,https://pbs.twimg.com/media/HHDIjW3a0AAP6lj.jpg,[],0,
211,"Program Makan Bergizi Gratis (MBG) yang didorong Asosiasi Pengusaha Dapur buat lanjut sampai 25 tahun ini bikin geleng-geleng, apalagi kalau anggarannya segede itu 😅 #fraksipdiperjuangan #pdiperjuangan #MBG #dapurMBG #lanjut25tahunkedepan https://t.co/Su69mmaT4J",2049359141018435677,2026-04-29 05:24:29+00:00,sejutainfo2025,in,,0,0,0,0,https://x.com/sejutainfo2025/status/2049359141018435677,https://pbs.twimg.com/amplify_video_thumb/2049358956091572225/img/sOALjV-cQkuOlsQR.jpg,[],0,
91,"Di tengah keraguan dalam negeri, justru kawasan ASEAN mulai melirik dan belajar dari Indonesia. Program Makan Bergizi Gratis (MBG) kini tak lagi sekadar inisiatif nasional, tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di Asia. #jagaindonesia",2049363747601621045,2026-04-29 05:42:47+00:00,AldhyOhrlla12,in,,0,0,0,0,https://x.com/AldhyOhrlla12/status/2049363747601621045,,[],0,
89,"Di tengah keraguan dalam negeri, justru kawasan ASEAN mulai melirik dan belajar dari Indonesia. Program Makan Bergizi Gratis (MBG) kini tak lagi sekadar inisiatif nasional, tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di Asia.#jagaindonesia https://t.co/1cNxrGHMnK",2049363898764284209,2026-04-29 05:43:23+00:00,AldhyOhrlla12,in,,0,0,0,0,https://x.com/AldhyOhrlla12/status/2049363898764284209,https://pbs.twimg.com/media/HHDNmLhaYAA3awv.jpg,[],0,
162,"Banten: 2,9 juta menerima program makan bergizi! Ayo dukung! https://t.co/GijknXhJCU",2049364908026847437,2026-04-29 05:47:24+00:00,BImamudin956,in,,0,0,0,0,https://x.com/BImamudin956/status/2049364908026847437,https://pbs.twimg.com/media/HHDOhekWgAAQXtF.jpg,[],0,
201,"Makan Bergizi Gratis (MBG) beneran jadi harapan baru buat adek-adek di Papua! Liat deh senyum mereka pas makan, jadi makin semangat sekolah &amp; belajar. Programnya gacor parah buat masa depan anak bangsa! 🍱🇮🇩🔥 https://t.co/Pr4hwHwS7U",2049365752982163964,2026-04-29 05:50:45+00:00,NinaUlezzz,in,,0,0,0,0,https://x.com/NinaUlezzz/status/2049365752982163964,https://pbs.twimg.com/ext_tw_video_thumb/2049365722867093504/pu/img/9R6e-_YJ3ZVhIQ7H.jpg,[],0,
4,"Makan Bergizi Gratis bukan sekadar bantuan, tetapi bagian dari Transformasi Gizi Bangsa yang diperkuat oleh Pilar MBG Kuat untuk meningkatkan kualitas SDM https://t.co/HXt6VY3Oya",2049366180843143417,2026-04-29 05:52:27+00:00,EHoschek22710,in,,0,0,0,0,https://x.com/EHoschek22710/status/2049366180843143417,https://pbs.twimg.com/media/HHDPrnYa0AALqQw.jpg,[],0,
53,"Siswa terlihat sangat bahagia menyambut program makan bergizi gratis karena membantu pemenuhan nutrisi mereka setiap hari sekolah demi mewujudkan generasi #LanjutkanMBG 

#TimTiaraAndini #GalaxyA57 #UnboxingA57A37 #pemerintahsiapdebat https://t.co/SAKMjsX72k",2049368153080393859,2026-04-29 06:00:17+00:00,jinkyong281562,in,,0,0,0,0,https://x.com/jinkyong281562/status/2049368153080393859,https://pbs.twimg.com/amplify_video_thumb/2049367972280692736/img/5BRx5natENjsSBxA.jpg,[],0,
51,kayanya kalo aku masih kuliah bakalan ambil judul skripsi “implementasi kebijakan program makan bergizi gratis (MBG) dalam perspektif good governance di Indonesia” tapi abis itu mati karna penguji 1 ketua prodi terus penguji 2 wakil ketua prodi magister. langsung mati ditempat sy,2049376626744672370,2026-04-29 06:33:58+00:00,sptnism_,in,,0,0,0,0,https://x.com/sptnism_/status/2049376626744672370,,[],0,
99,"Babinsa Letawa Pastikan Program Makan Bergizi Tepat Sasaran, 1.090 Penerima Manfaat Terlayani
https://t.co/mdTfiwxUxn https://t.co/JUdIM3pEFr",2049381613562372239,2026-04-29 06:53:46+00:00,1427_kodim,in,,0,0,0,0,https://x.com/1427_kodim/status/2049381613562372239,https://pbs.twimg.com/media/HHDdqikbMAE7Hsn.jpg,[],0,
142,"@tempodotco Siapa yg ngotot ingin hentikan MBG tentu lawan politik yg kalah Pilpres lalu

Sekarang anak sekolah makin goat belajar krn dapat makan bergizi gratis 😍",2049382758330544432,2026-04-29 06:58:19+00:00,anisadina99,in,,0,0,0,1,https://x.com/anisadina99/status/2049382758330544432,,['tempodotco'],1,tempodotco
140,"Reaksi haru siswa saat mengira program berakhir menunjukkan betapa berartinya makan bergizi gratis bagi mereka. Program ini nyata membantu meringankan beban ekonomi keluarga di sekolah. #LanjutkanMBG 

Bekasi Turut KA Argo Bromo Anggrek
#BerikanPelayananPrima https://t.co/krQCzIgc5Y",2049383393478295882,2026-04-29 07:00:51+00:00,KaylaSwatantri,in,,0,0,0,0,https://x.com/KaylaSwatantri/status/2049383393478295882,https://pbs.twimg.com/ext_tw_video_thumb/2049383364692762624/pu/img/VPbHVAxvNJO3cusx.jpg,[],0,
82,"Kunjungan tersebut untuk meninjau hasil revitalisasi bangunan sekolah sekaligus mengecek pelaksanaan Program Makan Bergizi Gratis (MBG). 

https://t.co/8iN99IpDPH",2049384958389821472,2026-04-29 07:07:04+00:00,mediaindonesia,in,,0,0,0,0,https://x.com/mediaindonesia/status/2049384958389821472,,[],0,
46,"Kerjasama strategis dapur mitra memastikan setiap sarana prasarana yang digunakan sudah standar operasional terbaik demi menjamin keberhasilan program makan bergizi gratis untuk generasi masa depan #LanjutkanMBG 

#TimTiaraAndini #GalaxyA57 #UnboxingA57A37 #pemerintahsiapdebat https://t.co/UzZD42D5Yq",2049387899058282848,2026-04-29 07:18:45+00:00,zilvoria,in,,0,0,0,0,https://x.com/zilvoria/status/2049387899058282848,https://pbs.twimg.com/media/HHDjbUkbUAAqTTK.jpg,[],0,
159,"@tempodotco Jangan hari sabtu doang , hapus makan bergizi gratis . Udah anggaran bakal selamat .",2049390458304933897,2026-04-29 07:28:55+00:00,fanisacharm,in,,0,0,0,0,https://x.com/fanisacharm/status/2049390458304933897,,['tempodotco'],1,tempodotco
66,"Bismillah

KEPADA YTH PIMPINAN KPK, PPATK SERTA MENKEU.!!

APAKAH BENAR PROGRAM MBG (MAKAN BERGIZI GRATIS) ADLH PROYEK YG LEBIH 50 % DIKUASAI ANGGOTA DEWAN, KEPOLISIAN/ APARATUR NEGARA / INDIVIDU YG MEMILIKI AKSES KE LINGKARAN PENGUASA ?
TOLONG DILAKUKAN AUDIT &amp; INVESTIGASI..!!",2049398288240218471,2026-04-29 08:00:02+00:00,AssegafAlbar,in,,0,0,0,1,https://x.com/AssegafAlbar/status/2049398288240218471,,[],0,
160,@MiskinTV_ Makan Bergizi Gratis,2049399063121179026,2026-04-29 08:03:07+00:00,alora1209,in,,0,0,0,0,https://x.com/alora1209/status/2049399063121179026,,['MiskinTV_'],1,MiskinTV_
205,"Bukan Sekadar Makan Gratis!

Banyak yang tanya, kenapa sih MBG (Makan Bergizi Gratis) jadi kunci buat masa depan Indonesia? Jawabannya simpelt Perut kenyang, otak cemerlang, kesenjangan pun berkurang!

#BadanGiziNasional #indonesiaSehat #MakanBergiziGratis #GenerasiEmas2045 https://t.co/vD23AlHb1H",2049403010015764627,2026-04-29 08:18:48+00:00,JKT_hariesok,in,,0,0,0,0,https://x.com/JKT_hariesok/status/2049403010015764627,https://pbs.twimg.com/amplify_video_thumb/2049402757724205056/img/5yKEux7QZKxQ4sWe.jpg,[],0,
170,@wondlerful Makan bergizi gratis,2049406078635626805,2026-04-29 08:30:59+00:00,kyoukai691,in,,0,0,0,0,https://x.com/kyoukai691/status/2049406078635626805,,['wondlerful'],1,wondlerful
9,"@norihaya_ Gonku iki asli makan bergizi gratis, duduk makan beracun gratis
Dannn gk pake duit pajak masake🥰",2049411765994467571,2026-04-29 08:53:35+00:00,annebolleyn_,in,,0,0,0,0,https://x.com/annebolleyn_/status/2049411765994467571,,['norihaya_'],1,norihaya_
121,"Program MBG Prabowo dibilang KONYOL &amp; DZALIM oleh KH Marzuki Mustamar! Masa anak orang kaya di sekolah elit dipaksa makan siang gratis standar 10 ribu? Bisa-bisa cuma diliatin doang! Anggaran negara kok dipaksain buat yang gak butuh?  #KebijakanKonyol #MBG #KHMarzukiMustamar"" https://t.co/Mswlye02Og",2049411938657124802,2026-04-29 08:54:17+00:00,YudhaShanny2,in,,0,1,0,2,https://x.com/YudhaShanny2/status/2049411938657124802,https://pbs.twimg.com/ext_tw_video_thumb/2049411854645239808/pu/img/5Fq4uQ8-htE0sos5.jpg,[],0,
26,Dukung Program Makan Bergizi Gratis https://t.co/0T0BPdcvjO,2049412079560642899,2026-04-29 08:54:50+00:00,nagaredno,in,,0,0,0,0,https://x.com/nagaredno/status/2049412079560642899,https://pbs.twimg.com/media/HHD5bIAbIAA9LKQ.jpg,[],0,
216,Dukung Program Makan Bergizi Gratis https://t.co/tyaQrL4qVh,2049412097512214679,2026-04-29 08:54:54+00:00,nagaredno,in,,0,0,0,0,https://x.com/nagaredno/status/2049412097512214679,https://pbs.twimg.com/media/HHD5cR4bAAA0Exd.jpg,[],0,
119,Dukung Program Makan Bergizi Gratis https://t.co/AkzlXNK83H,2049412118194393122,2026-04-29 08:54:59+00:00,nagaredno,in,,0,0,0,0,https://x.com/nagaredno/status/2049412118194393122,https://pbs.twimg.com/media/HHD5dfAbYAAN73f.jpg,[],0,
62,"KH Marzuki Mustamar blak-blakan sebut program makan gratis Prabowo itu 'Dzalim' kalau dipaksakan rata ke semua sekolah. Anak elit kok dikasih makan standar rakyat jelata? Jgn sampai anggaran rakyat cuma jadi bahan mencari celah Korupsi.
 #MakanSiangGratis 
((Bekasi, 1 Mei)) https://t.co/zBjgQzRuic",2049412382250893547,2026-04-29 08:56:02+00:00,YudhaShanny2,in,,0,0,0,1,https://x.com/YudhaShanny2/status/2049412382250893547,https://pbs.twimg.com/ext_tw_video_thumb/2049412301644824576/pu/img/jFEV60cIBjCHbZk3.jpg,[],0,
177,Presiden Prabowo Subianto menegaskan bahwa hingga saat ini banyak negara belajar program Makan Bergizi Gratis (MBG) karena pemerintah Indonesia melalui kebijakan itu mampu melayani lebih dari 60 juta penerima manfaat secara rutin.https://t.co/Om1CsKfGVW,2049412926323433613,2026-04-29 08:58:12+00:00,ANTARABengkulu,in,,0,0,0,0,https://x.com/ANTARABengkulu/status/2049412926323433613,,[],0,
197,"Gus Mamak tinjau dapur mbg di Malang, pastikan program akan bergizi gratis berjalan sesuai standar ✍️✅

Bekasi Jule Yordania https://t.co/CANXplBpLI",2049414037507854456,2026-04-29 09:02:37+00:00,tukang_sate1903,in,,0,0,0,4,https://x.com/tukang_sate1903/status/2049414037507854456,https://pbs.twimg.com/ext_tw_video_thumb/2049413987335626753/pu/img/9wq2pWbEA7bDXC_X.jpg,[],0,
76,"Gus Mamak tinjau dapur makan bergizi gratis di Malang ✍️✅

Bekasi Jule Yordania https://t.co/vhenOrE4c9",2049414932345843828,2026-04-29 09:06:10+00:00,WiwitAntuni,in,,0,0,0,5,https://x.com/WiwitAntuni/status/2049414932345843828,https://pbs.twimg.com/ext_tw_video_thumb/2049414878050549760/pu/img/z-M8zaVmKTsC4cf9.jpg,[],0,
