Column1;full_text;id_str;created_at;username;lang;location;quote_count;reply_count;retweet_count;favorite_count;tweet_url;image_url;mentions;mention_count;target
247;Horor di SD Cilincing! Mobil Program Makan Bergizi Gratis Nyelonong Masuk Halaman Sekolah, 20 Korban Berjatuhan...sedih...https://t.co/txOSYWwwDr;1,99902E+18;46002,61359;kalderanews;in;;0;0;0;0;https://x.com/kalderanews/status/1999022229561221281;;[];0;
248;Danrem 073/Makutarama Tinjau Program Makan Bergizi Gratis di SMK Bina Utama Kendal https://t.co/hO0Rflobr6;1,99903E+18;46002,62854;KoremMakutarama;in;;0;0;0;7;https://x.com/KoremMakutarama/status/1999027651433189561;https://pbs.twimg.com/media/G734-SsaYAEzYaD.jpg;[];0;
249;"Seluruh pelajar SDN 01 Kalibaru, Jakarta Utara, langsung dipulangkan menyusul insiden tragis, mobil pengangkut program Makan Bergizi Gratis (MBG) menabrak pelajar, Kamis (11/12/2025). Hal ini disampaikan Turah, Wakil Kepala Sekolah SDN 01 Kalibaru.

Setelah kejadian, siswa yang https://t.co/V7hrUibqtL";1,99903E+18;46002,6347;SINDOnews;in;;0;0;0;0;https://x.com/SINDOnews/status/1999029882022768905;https://pbs.twimg.com/amplify_video_thumb/1999014654325211136/img/ZvAccVoA-1k8Q3ZA.jpg;[];0;
250;Sufmi Dasco juga menyampaikan apresiasi atas dukungan masyarakat terhadap program-program pemerintahan Presiden Prabowo Subianto, terutama Program Makan Bergizi Gratis (MBG) yang digulirkan untuk membangun generasi muda yang lebih sehat dan kuat. https://t.co/BOFItrWBwm;1,99905E+18;46002,69373;bbahtiarr;in;;0;0;0;0;https://x.com/bbahtiarr/status/1999051273887457390;https://pbs.twimg.com/media/G74OifAaAAA9AaT.jpg;[];0;
251;Program Makan Bergizi Gratis (MBG) hadir untuk meningkatkan status gizi generasi muda melalui pemberian makanan bergizi gratis dan kolaborasi lintas sektor secara berkelanjutan https://t.co/r92PQdXFSc;1,99907E+18;46002,74348;ravidnath;in;;0;0;0;0;https://x.com/ravidnath/status/1999069302763221498;https://pbs.twimg.com/media/G74e7_mW8AIimJZ.jpg;[];0;
252;"Babinsa Koramil 13/Bener Dampingi Pelaksanaan Makan Bergizi Gratis

Babinsa Koramil 13/Bener, Kodim 0708/Purworejo melakukan pendampingan pembagian program Makan Bergizi Gratis (MBG) di Sekolahan wilayah binaan. https://t.co/xxy6Em2MzP";1,99909E+18;46002,80641;13_bener;in;;0;1;0;0;https://x.com/13_bener/status/1999092106447769722;https://pbs.twimg.com/media/G74zrUJbQAIJ127.jpg;[];0;
253;"Tragedi mobil pengantar makanan MBG yang tabrak siswa SD di Cilincing, Jakarta Utara adalah bentuk kelalaian pemerintah terkait program MBG.

Hentikan program dan evaluasi total program Makan Bergizi Gratis (MBG) adalah satu-satunya cara agar berbagai insiden yang merugikan https://t.co/oAfKhZ0aUL";1,99909E+18;46002,80794;konde_co;in;;1;12;11;26;https://x.com/konde_co/status/1999092660842426768;https://pbs.twimg.com/amplify_video_thumb/1999092514285084673/img/ucb1NGSHGeAiLlxR.jpg;[];0;
254;Wakil Presiden (Wapres) Gibran Rakabuming Raka meminta aparat penegak hukum mengusut tuntas insiden mobil pengangkut makanan Program Makan Bergizi Gratis (MBG) yang menabrak siswa dan guru SDN 1 Kalibaru, Cilincing, Jakarta Utara, Kamis (11/12/2025). Kecelakaan tersebut https://t.co/Re5CdtU5IX;1,99909E+18;46002,80834;Melihat_Indo;in;;0;0;0;0;https://x.com/Melihat_Indo/status/1999092809589297295;https://pbs.twimg.com/media/G740QnybEAAgdNz.jpg;[];0;
255;Horor di SD Cilincing! Mobil Program Makan Bergizi Gratis Nyelonong Masuk Halaman Sekolah, 20 Korban Berjatuhan..Parah sih drivernya...https://t.co/txOSYWwwDr;1,9991E+18;46002,82845;kalderanews;in;;0;0;0;0;https://x.com/kalderanews/status/1999100091718918435;;[];0;
256;Wakil Presiden Gibran Rakabuming Raka menyambangi RSUD Cilincing dan RSUD Koja, Jakarta Utara, Kamis (11/12/2025) sore. Kedatangannya dilakukan untuk menjenguk para pelajar SDN 01 Kalibaru yang menjadi korban tabrakan mobil pengangkut program Makan Bergizi Gratis (MBG). https://t.co/H0FVpLJ3o5;1,99911E+18;46002,84375;SINDOnews;in;;0;0;1;0;https://x.com/SINDOnews/status/1999105638119739394;https://pbs.twimg.com/amplify_video_thumb/1999094742450417664/img/4G-4yO0g-I6hSZz7.jpg;[];0;
257;Kemendikdasmen Dorong Penguatan Implementasi Program Makan Bergizi Gratis https://t.co/SzpzXBMybs;1,99911E+18;46002,84502;MyInfoID;in;;0;0;0;0;https://x.com/MyInfoID/status/1999106099975483724;;[];0;
258;Menginjak setahun implementasi program MBG, sudah semestinya evaluasi total dilakukan untuk mengukur capaian secara objektif. CELIOS mengundang seluruh masyarakat untuk hadir dalam Peluncuran Studi mengenai Evaluasi 1 Tahun Program Makan Bergizi Gratis dengan beberapa temuan https://t.co/v3stqIcvvQ;1,99911E+18;46002,86936;barengwarga;in;;5;2;301;667;https://x.com/barengwarga/status/1999114921146282164;https://pbs.twimg.com/media/G75IalKbkAAmfS-.jpg;[];0;
259;"Menko PM Cak Imin merespons insiden mobil SPPG pengangkut makanan Program Makan Bergizi Gratis (MBG), yang menabrak siswa dan guru di lingkungan SDN Kalibaru 01

#OneNewsUpdatetvOne #tvOne #CariBeritaditvOne #MenkoPM #CakImin #MBG #ONU03 https://t.co/hg8i1OOxmo";1,99913E+18;46002,90972;tvOneNews;in;;0;0;2;6;https://x.com/tvOneNews/status/1999129545207676932;https://pbs.twimg.com/amplify_video_thumb/1999124335446147072/img/z7JIwXf2mZWM0Rq_.jpg;[];0;
260;Presiden Prabowo Perluas Manfaat Program Makan Bergizi Gratis, Guru Swasta hingga Honorer Kini Termasuk Penerima https://t.co/lUy4pvN056;1,99914E+18;46002,94954;klikaktual;in;;0;0;0;0;https://x.com/klikaktual/status/1999143976193167506;;[];0;
261;"kirain dulu MBG ini program peningkatan gizi masyarakat, ternyata peningkatan lifestyle

BGN lahir dari janji kampanye mulia: Anak-anak Indonesia harus makan bergizi. Stunting harus turun. Generasi emas 2045.

BGN dibentuk khusus untuk program makan bergizi gratis yang dijanjikan";2,0448E+18;46128,92519;13_iwaN;in;;0;4;0;7;https://x.com/13_iwaN/status/2044796020371128688;;[];0;
262;"Rp6,31 triliun buat program Makan Bergizi Gratis, katanya demi anak-anak biar gak kekurangan gizi.

Tapi yang dibelanjain:
kaos kaki, semir sepatu, barang-barang random.

Ini program gizi atau proyek gragas?

Di lapangan masih banyak anak sekolah pakai kaos kaki bolong diikat https://t.co/hL0S5B3PfO";2,04532E+18;46130,3752;bangherwin;in;;0;8;27;54;https://x.com/bangherwin/status/2045321486546927982;https://pbs.twimg.com/amplify_video_thumb/2045321271454715904/img/0pd4Cc70lo21J3hu.jpg;[];0;
263;Arah kebijakan program Makan Bergizi Gratis (MBG) kini mengalami pergeseran signifikan. Presiden Prabowo Subianto meminta agar program unggulan tersebut tidak lagi diberikan secara universal, melainkan difokuskan secara spesifik kepada anak-anak yang mengalami kekurangan gizi dan https://t.co/XkAJKEXmh1;2,0457E+18;46131,41398;NalarTumpul;in;;0;3;1;3;https://x.com/NalarTumpul/status/2045697928413749616;https://pbs.twimg.com/media/HGPHbKvbMAA2b7d.jpg;[];0;
264;"Pemerintah menyiapkan 1.000 unit rumah subsidi bagi karyawan program Makan Bergizi Gratis (MBG) melalui skema Fasilitas Likuiditas Pembiayaan Perumahan (FLPP) dengan uang muka mulai sekitar Rp1,8 juta.

Kebijakan ini untuk meningkatkan kesejahteraan karyawan sekaligus mendukung https://t.co/5ZfFJxrT9s";2,04572E+18;46131,47572;99propaganda;in;;1;4;5;14;https://x.com/99propaganda/status/2045720303482138751;https://pbs.twimg.com/media/HGPbxA3a8AAmdkU.jpg;[];0;
265;"Seorang kreator viral menyoroti dampak program Makan Bergizi Gratis (MBG) melalui drama tentang warung sekolah yang kehilangan pelanggan.

Sejumlah UMKM mengaku omzet menurun sejak program berjalan. Selain itu, distribusi bahan pokok makin terpusat ke pemasok besar, harga di https://t.co/8NUa5JUZL9";2,04589E+18;46131,94928;sosmedkeras;in;;11;32;253;639;https://x.com/sosmedkeras/status/2045891917188337747;https://pbs.twimg.com/amplify_video_thumb/2045891698874859521/img/6uuk2wQueB6LgMnS.jpg;[];0;
266;"Kepala BGN menyebut rata-rata IQ Indonesia 78 dan menargetkan peningkatan lewat program Makan Bergizi Gratis. Program ini fokus pada 1.000 hari pertama dan usia sekolah untuk mencegah stunting serta mendukung tumbuh kembang.

Baca selengkapnya: https://t.co/ctPLExoc28

~RK #MBG https://t.co/rEuJ0V8uu6";2,04607E+18;46132,45008;kompascom;in;;4;19;0;3;https://x.com/kompascom/status/2046073398313591074;https://pbs.twimg.com/media/HGUc3NsbUAA4CKs.jpg;[];0;
267;"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan, pemerintah melakukan intervensi menyeluruh kepada anak-anak Indonesia melalui program Makan Bergizi Gratis (MBG).

Baca Selengkapnya di: https://t.co/d0J2EeFtbJ.

~AC #BGN #MBG https://t.co/eIfwoPZn7g";2,04611E+18;46132,54855;kompascom;in;;0;11;0;1;https://x.com/kompascom/status/2046109085595287709;https://pbs.twimg.com/amplify_video_thumb/2046109021292380160/img/DF1aNq9YsZLH_b_W.jpg;[];0;
268;"MOMEN HARU PERPISAHAN SISWA YG PUTUS SEKOLAH KARENA FAKTOR EKONOMI.

Di tengah besarnya anggaran program seperti Makan Bergizi Gratis (MBG) yang mencapai triliunan rupiah, realitas di lapangan justru menunjukkan cerita yang berbeda.

Ikhsan, siswa kelas VIII di SMP Negeri 1 https://t.co/rvkxnxYpW7";2,04612E+18;46132,58025;NenkMonica;in;;12;111;182;266;https://x.com/NenkMonica/status/2046120573814927521;https://pbs.twimg.com/ext_tw_video_thumb/2046120524850626560/pu/img/ct08nso3k34gMGp1.jpg;[];0;
269;Seorang santri yatim bernama Muhammad Zainuddin Alwi merasakan manfaat program Makan Bergizi Gratis (MBG) setelah bergabung di dapur SPPG Klodran sejak 2025. Melalui pekerjaannya, ia memperoleh penghasilan untuk membantu keluarga sekaligus menambah keterampilan sebagai bekal di https://t.co/BpoFNYkJFU;2,04622E+18;46132,86046;antaranews;in;;1;2;0;2;https://x.com/antaranews/status/2046222117780549957;https://pbs.twimg.com/amplify_video_thumb/2046221892206661632/img/fRgLW96obvcdWIBk.jpg;[];0;
270;"Harga Sayur Stabil, Petani Boyolali Dukung Keberlanjutan MBG

Boyolali, 20 April 2026 Program Makan Bergizi Gratis (MBG) mulai berdampak pada stabilitas harga sayur di tingkat petani di Boyolali.

Karisudin, petani di Kecamatan Selo, menyebut komoditas seperti bawang merah kini https://t.co/IRS6SwGzue";2,04645E+18;46133,49434;BangPino__;in;;1;5;11;22;https://x.com/BangPino__/status/2046451825528983929;https://pbs.twimg.com/ext_tw_video_thumb/2046451738174210048/pu/img/lrp2qSx_Wb3vU8oc.jpg;[];0;
271;Di balik senyum anak-anak, ada harapan besar untuk negeri ini. Polri turut mendampingi program makan bergizi gratis sebagai bentuk kepedulian terhadap tumbuh kembang generasi bangsa. Polri terus Menjamin Ketahanan Pangan Masyarakat dan #GiziUntukAnakIndonesia https://t.co/fIH8JiXxIp;2,04647E+18;46133,53867;bidhumas_jatim;in;;9;11;13;39;https://x.com/bidhumas_jatim/status/2046467890996723951;https://pbs.twimg.com/media/HGaDs6SbUAAmoNn.jpg;[];0;
272;"Diterpa masalah bertubi-tubi, Uya Kuya kembali harus menghadapi ujian baru. 

Setelah sebelumnya rumahnya sempat dijarah akibat hoax yang viral, ia lagi-lagi jadi sasaran kabar bohong—kali ini dituding memiliki 750 dapur program Makan Bergizi Gratis (MBG).

Situasi ini membuat https://t.co/4SI5r1lRIy";2,04665E+18;46134,03425;VIVAcoid;in;;0;0;1;7;https://x.com/VIVAcoid/status/2046647482302529570;https://pbs.twimg.com/media/HGcnCdqW8AAq7o9.jpg;[];0;
273;🔴 Program Makan Bergizi Gratis (MBG) yang digulirkan Presiden Prabowo Subianto memberikan dampak positif bagi pelaku usaha kecil di daerah. Salah satunya dirasakan oleh Sholikin, perajin tempe asal Desa Semen, Kabupaten Ngawi, Jawa Timur, yang mencatat peningkatan produksi https://t.co/4g5zpLPQnq;2,04678E+18;46134,39505;abu_waras;in;;0;5;9;14;https://x.com/abu_waras/status/2046778231672779208;https://pbs.twimg.com/ext_tw_video_thumb/2046777929489899520/pu/img/BZbuB_mPYDr58MfU.jpg;[];0;
274;Lonjakan biaya UKT di PTN saat ini menjadi ancaman nyata yang mengubah pendidikan tinggi dari hak warga negara menjadi privilege kelompok elite. Ketika anggaran pendidikan justru dialokasikan untuk program Makan Bergizi Gratis (MBG), negara tampak sedang melakukan kebijakan https://t.co/UeDzC1g76K;2,0468E+18;46134,46817;kenhans03;in;;0;4;12;26;https://x.com/kenhans03/status/2046804733378379971;https://pbs.twimg.com/ext_tw_video_thumb/2046804701463867393/pu/img/IV2f_FUYfH3Msp9g.jpg;[];0;
275;"Dulu cuma makan nasi sama garam, sekarang anak-anak bisa menikmati buah, susu, dan makanan bergizi berkat program MBG. Perubahan kecil yang membawa harapan besar untuk masa depan generasi bangsa ✍️🥹

#BeneranBerasaKorea
Pagii #BTSJIN https://t.co/yWIT7OiopJ";2,04716E+18;46135,43897;BenaDinata01;in;;0;0;0;4;https://x.com/BenaDinata01/status/2047156539069534614;https://pbs.twimg.com/ext_tw_video_thumb/2047156473281871873/pu/img/7TtFtN3CVh9IbejJ.jpg;[];0;
276;Efektivitas Makan Bergizi Gratis terlihat dari dampak positif yang dirasakan langsung oleh masyarakat #MBG #MakanBergiziGratis https://t.co/bM4Nghqti5;2,04716E+18;46135,45528;RosaJaanne;in;;0;0;0;1;https://x.com/RosaJaanne/status/2047162446897623448;https://pbs.twimg.com/media/HGj7XrBaYAAcv9K.jpg;[];0;
277;"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana meluruskan bahwa pernyataannya terkait kebutuhan 19.000 ekor sapi untuk Program Makan Bergizi Gratis (MBG), hanya merupakan simulasi atau pengandaian perhitungan.

Baca Selengkapnya di: https://t.co/2sA7bpzb6Q

~AC #BGN https://t.co/YoGBpU2OJB";2,04721E+18;46135,58688;kompascom;in;;0;20;2;0;https://x.com/kompascom/status/2047210136696246557;https://pbs.twimg.com/amplify_video_thumb/2047210010888065025/img/0mfAIywEqgw3EFdW.jpg;[];0;
278;"Hanya Simulasi terkait Kenutuhan Daging Sapi dalam Program MBG 😂

Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengklarifikasi pernyataannya yang menyebut kebutuhan daging sapi dalam program makan bergizi gratis (MBG) mencapai 19 ribu ekor per hari. Dadan mengatakan angka https://t.co/qwaxMVTYeD";2,04728E+18;46135,78802;Jateng_Twit;in;;0;14;2;6;https://x.com/Jateng_Twit/status/2047283029027287451;https://pbs.twimg.com/media/HGlpD8oakAADDuk.jpg;[];0;
279;"Program tersebut mewajibkan dapur pelaksana Makan Bergizi Gratis (MBG) memiliki sejumlah sertifikasi, seperti laik higiene, halal, dan Hazard Analysis and Critical Control Point (HACCP), guna menjamin kualitas dan keamanan pangan. 

Namun, anggota DPR RI, Irma Suryani Chaniago,";2,04728E+18;46135,79102;Jateng_Twit;in;;0;0;0;12;https://x.com/Jateng_Twit/status/2047284115020603846;;[];0;
280;"Isu 19 Ribu Sapi untuk MBG Disorot, BGN Jelaskan Kenapa Daging Jarang Muncul

Pernyataan Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, soal 19 ribu ekor sapi untuk program makan bergizi gratis (MBG) sempat menuai sorotan. Pasalnya, menu daging sapi dinilai jarang muncul. https://t.co/dapfIfBa7j";2,04733E+18;46135,91689;Melihat_Indo;in;;0;14;1;1;https://x.com/Melihat_Indo/status/2047329730568065527;https://pbs.twimg.com/media/HGmTiOqbIAAcu4p.jpg;[];0;
281;"MBG ( Makan Bergizi Gratis ) Kalau yang buat AI, GPT 5.5 dengan Codex!

Berasa banget aura nasionalismenya! Bandingkan sama Web BGN disebelah kanan. https://t.co/albwY1SkvI";2,04751E+18;46136,41846;F2aldi;in;;1;13;14;178;https://x.com/F2aldi/status/2047511493512716773;https://pbs.twimg.com/media/HGo42ENbkAA5tIb.jpg;[];0;
282;"versi online bisa check disini, disclaimer juga. Ini ga dibayar, bukan official juga yaa.

https://t.co/T8JKTnrTOx https://t.co/4jp1C2ByGS";2,04751E+18;46136,41866;F2aldi;in;;0;0;0;6;https://x.com/F2aldi/status/2047511565256241647;https://pbs.twimg.com/amplify_video_thumb/2047511507240701952/img/19XpFO48v3sImMCr.jpg;[];0;
283;"“Dadan menyebut pihaknya tidak mungkin bekerja sendirian dalam proses pengadaan ini. Ia menepis isu bahwa pengadaan motor listrik untuk program Makan Bergizi Gratis dilakukan secara sepihak tanpa persetujuan Kementerian Keuangan”

&gt; Yang benar mana nih?😳
https://t.co/9DKCInrUhl? https://t.co/aDM3smtpDu";2,04761E+18;46136,68219;King_PWS_;in;;0;5;8;13;https://x.com/King_PWS_/status/2047607065963859999;https://pbs.twimg.com/media/HGqPxQRbIAAPdLl.jpg;[];0;
284;"Program Makan Bergizi Gratis menjadi wujud nyata transformasi gizi bangsa, memperkuat pilar MBG yang kokoh dalam menciptakan generasi sehat, cerdas, dan berkualitas sebagai fondasi masa depan Indonesia.
#PROGRAMMBG
#MAKANBERGIZIGRATIS
#TRANSFORMASIGIZIBANGSA https://t.co/IuSSrjgj4a";2,04782E+18;46137,26561;Vifirukmini;in;;0;0;0;1;https://x.com/Vifirukmini/status/2047818492414734565;https://pbs.twimg.com/media/HGtQD2DaAAAjpWM.jpg;[];0;
285;"Program Makan Bergizi Gratis (MBG) memang datang dengan tantangan besar, dari distribusi yang kompleks, risiko keamanan pangan, sampai beban anggaran negara yang tidak sedikit.

Tapi tujuannya satu, meningkatkan kualitas manusia Indonesia dari hal paling dasar: Gizi!

Prof. Arif https://t.co/qgBYiMXkeY";2,04824E+18;46138,42892;kompascom;in;;34;192;20;72;https://x.com/kompascom/status/2048240062132043899;https://pbs.twimg.com/amplify_video_thumb/2048239491979288577/img/hMH_RQTN3OAlQUWk.jpg;[];0;
286;Wkwkwkwk... Rakyat harus terus kekurangan gizi agar program Makan Bergizi Gratis (MBG) tetap relevan selama 25 tahun https://t.co/5Om1hdR7ii;2,04827E+18;46138,51928;salam4jari;in;;2;7;48;117;https://x.com/salam4jari/status/2048272803653415089;https://pbs.twimg.com/media/HGztQoHagAAC84s.jpg;[];0;
287;Kepala Badan pengawas Obat dan Makanan (BPOM) RI, Taruna Ikrar, mengakui belum pernah sama sekali melakukan uji sampling program Makan Bergizi Gratis sejak program tersebut berjalan. https://t.co/HKXlikH6Ay;2,04845E+18;46139,01738;blue_berets7;in;;0;1;14;13;https://x.com/blue_berets7/status/2048453310898995548;https://pbs.twimg.com/amplify_video_thumb/2048453230586449920/img/ja4qF0hW2Bzq3_XY.jpg;[];0;
288;"*Program MBG Dorong Rantai Pasok Lokal, Budidaya Lele Jadi Tulang Punggung*

Blora, 26 April 2026 - Program Makan Bergizi Gratis (MBG) tidak hanya berperan dalam meningkatkan asupan gizi masyarakat, tetapi mendorong terbentuknya rantai pasok pangan lokal berbasis komunitas. https://t.co/ESOwaqdz9W";2,04856E+18;46139,31307;NenkMonica;in;;1;1;6;10;https://x.com/NenkMonica/status/2048560461575274984;https://pbs.twimg.com/ext_tw_video_thumb/2048560195190878208/pu/img/IZZSLAGBQC0QXRGj.jpg;[];0;
289;Kolaborasi lintas sektor mempercepat pelaksanaan Program Makan Bergizi Gratis (MBG) https://t.co/owchE2Sico;2,04858E+18;46139,36797;kenzoo_46;in;;0;0;0;1;https://x.com/kenzoo_46/status/2048580362255933535;https://pbs.twimg.com/media/HG4E-6taoAEsGIi.jpg;[];0;
290;"Rakyat butuh solusi yang langsung terasa di perut dan dompet. Program Makan Bergizi Gratis ini bukti kalau pemerintah nggak main-main soal kesejahteraan dari akar rumput. Nggak perlu banyak gaya, yang penting kerja nyata
 #LanjutkanMBG

El Rumi  Syifa Hadju Manohara https://t.co/BStGlpQxsR";2,0486E+18;46139,43194;AnggelaTijam;in;;0;0;0;2;https://x.com/AnggelaTijam/status/2048603542576066711;https://pbs.twimg.com/ext_tw_video_thumb/2048603437559136256/pu/img/iq52uxtZgv1m3HhS.jpg;[];0;
291;Personel Babinsa jajaran Kodim 1420/Sidrap melaksanakan kegiatan pendampingan penyaluran program Makan Bergizi Gratis di wilayah Kabupaten Sidrap, Senin (27/04/2026). https://t.co/TOyczgeyF6;2,04862E+18;46139,48763;1420_sidrap;in;;0;0;0;2;https://x.com/1420_sidrap/status/2048623722345697714;https://pbs.twimg.com/media/HG4sajnasAAwCVH.jpg;[];0;
292;Makan bergizi gratis investasi masa depan bangsa. https://t.co/7qAl1SBhSv;2,04863E+18;46139,5015;cingaran;in;;0;0;0;1;https://x.com/cingaran/status/2048628749550354580;https://pbs.twimg.com/media/HG4w_VRbEAAr7GO.jpg;[];0;
293;Berkat program Makan Bergizi Gratis, ia bisa makan sehat tanpa biaya. Harapannya, program ini terus berlanjut karena sangat berdampak nyata bagi kesehatan dan kebahagiaan siswa di seluruh Indonesia. https://t.co/P6YG4bHnH0;2,04864E+18;46139,52434;asepopek;in;;0;1;1;1;https://x.com/asepopek/status/2048637027563016561;https://pbs.twimg.com/ext_tw_video_thumb/2048636998622285824/pu/img/qDAW4st8lRP-tcVK.jpg;[];0;
294;"Guys, ada pernyataan dari APPMBGI yang menurut gue adalah salah satu yang paling perlu dikritisi dengan sangat teliti hari ini.

APPMBGI Asosiasi Pengusaha dan Pengelola Dapur Makan Bergizi Gratis Indonesia baru saja mengklaim dua hal sekaligus:

Satu: MBG berjalan mulus tanpa https://t.co/0pO9nUXgmA";2,04865E+18;46139,56773;LambeSahamjja;in;;100;241;571;957;https://x.com/LambeSahamjja/status/2048652749856985270;https://pbs.twimg.com/media/HG5GTW3b0AAldCf.jpg;[];0;
295;"@Jumianto_RK @KayanaDuris BGN jagonya bikin program: Makan Bergizi Gratis, Rumah Bersubsidi Eksklusif. Yang gratis buat anak, yang subsidi buat pegawai. Yang nggak dapet apa-apa? Guru yang ngajarin anak.

Terlalu asuuu";2,04866E+18;46139,57991;Alitt4mb3ng;in;;0;1;0;2;https://x.com/Alitt4mb3ng/status/2048657161413369990;;['Jumianto_RK', 'KayanaDuris'];2;Jumianto_RK
296;"Sampang - Seorang warga mengabarkan bahwa sejumlah murid SDN Bira Tengah 1, Sokobanah, Sampang, mengalami reaksi alergi kulit setelah mengonsumsi menu Makan Bergizi Gratis (MBG) pada Rabu (22/04/26).

#JokowiPerusakRI 
#JokowiPerusakRI https://t.co/LJuGnGhcrY";2,04866E+18;46139,5823;M3di4Upd4t3;in;;3;2;61;56;https://x.com/M3di4Upd4t3/status/2048658030921969801;https://pbs.twimg.com/ext_tw_video_thumb/2048658012668329984/pu/img/cHcLj-yXQA-aw4nj.jpg;[];0;
297;@kangdede78 yang nulis program makan bergizi mengambil anggaran pendidikan dan kesehatan, bukan saya, tapi buku ini ✍️👇 https://t.co/0lEYOGO02a;2,04867E+18;46139,60309;zanatul_91;in;;0;11;30;126;https://x.com/zanatul_91/status/2048665565670297831;https://pbs.twimg.com/media/HG5SeX8a0AAfV-N.jpg;['kangdede78'];1;kangdede78
298;@KSN_Garing Program makan gratis Nabi sulaiman juga gagal pada akhirnya!;2,04867E+18;46139,62483;nbsjbmvtjbob;in;;0;1;0;1;https://x.com/nbsjbmvtjbob/status/2048673440769683499;;['KSN_Garing'];1;KSN_Garing
299;"Baca di sini: https://t.co/uxerg3EO7Y

Wakil Kepala Badan Gizi Nasional (BGN) Bidang Komunikasi Publik dan Investigasi Nanik Sudaryati Deyang menjelaskan kronologi meninggalnya seorang balita di Cianjur, Jawa Barat, yang disebut karena mengonsumsi Makan Bergizi Gratis (MBG).

~AC https://t.co/FcaXztpJUM";2,04867E+18;46139,62583;kompascom;in;;0;0;0;1;https://x.com/kompascom/status/2048673805267276095;https://pbs.twimg.com/amplify_video_thumb/2048673641676804096/img/wg1QR0PRjzanWZF0.jpg;[];0;
300;Fokus MBG diperjelas untuk memastikan Program Makan Bergizi Gratis benar-benar tepat sasaran bagi anak yang paling membutuhkan dan memberi dampak nyata bagi generasi sehat Indonesia #fyp #fypシ #viral #tiktokindonesia #trending #indonesia #beritaterkini #generasisehat #MBG https://t.co/6ZjrlU96zb;2,04868E+18;46139,63422;AngkasaAyani;in;;0;0;0;1;https://x.com/AngkasaAyani/status/2048676848536780967;https://pbs.twimg.com/media/HG5cvK6acAAnhCs.jpg;[];0;
301;yang penting mbg (makan bergizi gratis);2,04868E+18;46139,6401;AkbarGID;in;;0;0;0;0;https://x.com/AkbarGID/status/2048678976307200061;;[];0;
302;"Suplai 25 Dapur MBG di Jabodetabek, Omzet Pedagang Buah di Pasar Kramat Jati Meroket

Jakarta - Gandi Fanani, salah satu pedagang buah di Pasar Kramat Jati, Jakarta Timur, merasakan peningkatan penjualan sejak kehadiran program Makan Bergizi Gratis (MBG) pada awal tahun 2025. https://t.co/AqCyZY9FCW";2,04869E+18;46139,66307;RadioElshinta;in;;0;0;0;1;https://x.com/RadioElshinta/status/2048687297881878799;https://pbs.twimg.com/amplify_video_thumb/2048687218676613120/img/KZVisaAdZCUbsPri.jpg;[];0;
303;"Program Makan Bergizi Gratis (MBG) turut mendorong peningkatan permintaan bahan pangan lokal.

#pemerintah #program #mbg #indonesia https://t.co/Brx0MTZXtr";2,04869E+18;46139,66781;RadioIdolaSMG;in;;0;1;0;1;https://x.com/RadioIdolaSMG/status/2048689019454996486;https://pbs.twimg.com/amplify_video_thumb/2048688922084220928/img/-zE-j612u_HAGaY2.jpg;[];0;
304;"Polres Tabalong Bagikan Makan Bergizi Gratis, Wujud Nyata Kepedulian untuk Generasi Muda

Polres Tabalong melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) Sebagai Wujud kepedulian terhadap kesehatan generasi muda dengan mendistribusikan https://t.co/5xvpAc3VZJ";2,0487E+18;46139,69037;im_utuhslebew;in;;0;1;0;0;https://x.com/im_utuhslebew/status/2048697195130704137;https://pbs.twimg.com/media/HG5vOapaAAA57O1.jpg;[];0;
305;Program Makan Bergizi Gratis bukan hanya soal kuantitas, tapi kualitas yang utama. Endipat Wijaya turun langsung ke Batam untuk memastikan operasional Dapur Bergizi berjalan sesuai standar higienis dan nutrisi yang telah ditetapkan. https://t.co/1xCWsxlxkz;2,04871E+18;46139,72551;Arziky28067;in;;0;0;0;1;https://x.com/Arziky28067/status/2048709926219100299;https://pbs.twimg.com/media/HG560XwboAAS2dI.jpg;[];0;
306;"Data akurat, program tepat sasaran.
Bersama, kita perkuat sinergi untuk keberhasilan Program Makan Bergizi Gratis.

#DataAkurat #Sinergi #MakanBergiziGratis #yönetimistifa https://t.co/cjU1VPv6n4";2,04871E+18;46139,72855;Valenti54333161;in;;0;0;0;1;https://x.com/Valenti54333161/status/2048711030168248766;https://pbs.twimg.com/media/HG570yBaMAEsv1A.jpg;[];0;
307;"Program Makan Bergizi Gratis (MBG) mengubah nasib Daniel Rio Ananta, mantan kernet buah lepas di Surakarta, menjadi juru masak berpenghasilan tetap di SPPG Manahan.

Setelah menemukan lowongan melalui media sosial, Daniel memulai karier sebagai petugas kebersihan, lalu naik https://t.co/GKRuinanzR";2,04872E+18;46139,74529;antaranews;in;;0;0;1;2;https://x.com/antaranews/status/2048717095739805874;https://pbs.twimg.com/ext_tw_video_thumb/2048716769746186240/pu/img/4lWCMX9D1TAW5uPe.jpg;[];0;
