No;full_text;username
305;rpt cuma buat aplikasi absensi mbg proyek it makan bergizi gratis disorot karena anggarannya dinilai terlalu besar pemerintah bilang sistem sipgn iot dibutuhkan agar distribusi tepat sasaran dan cegah penyalahgunaan;CapitalInsight_
306;makan basi gratis ga usah pemerintah di mana klo makanan udh basi jangankan dikasih gratis dibuang klo perlu ini jelas anggaran duit rakyat tujuannya bergizi ternyata basi untung sekolah skrg lbh teliti kalo ga keracunan massal lagi sampai kapan ini;Jelli_cent
307;masa depan generasi muda lagi trending katanya cerah sama program pemerintah tapi realitanya anak muda sekarang lebih sibuk jadi zombie scroll  daripada bangun negara program makan bergizi gratis bagus tapi besok generasi kita yang bayar hutangnya siapa yang bikin masa;butoable
308;gizi tercukupi kualitas diawasi ketat distribusi dipantau secara digital dan ekonomi lapisan paling bawah ikut terangkat program makan bergizi gratis adalah paket lengkap untuk masa depan;TasyaFahira18
309;bangfu basi yg jelas kalo kita komplen bakal ditanggepin dan ga ada tu mangkas duid pendidikan demi makan yg katanya bergizi gratis orang mereka juga berpendidikan;I_am_bystander_
310;makan bergizi gratis dirombak presiden prabowo fokus mbg diperjelas;changoleona3011
311;bukan lagi sekadar pembagian luas kini fokus mbg diperjelas pemerintah melakukan evaluasi menyeluruh agar program makan bergizi gratis memprioritaskan anakanak yang kurang gizi dan berisiko stunting mari dukung langkah ini agar manfaatnya benarbenar tepat sasaran;Perjuangan52435
312;menteri koordinator pemberdayaan masyarakat menko pm muhaimin iskandar atau cak imin mengatakan program makan bergizi gratis mbg menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem hal itu dia ungkapkan usai rapat evaluasi;Bisniscom
313;kabar duka datang dari kabupaten cianjur jawa barat setelah seorang balita berinisial mab disebut meninggal dunia usai menyantap menu makan bergizi gratis mbg;bagindo_kopi
314;program makan bergizi gratis mbg tidak hanya berperan dalam meningkatkan asupan gizi masyarakat tetapi mendorong terbentuknya rantai pasok pasar lokal berbasis komunitas seperti di kelurahan punden kabupaten blora jawa tengah budidaya lele yg dikelola koperasi warga kini;FirzaHusain
315;pemerintah terus mengevaluasi dan meningkatkan kualitas layanan program makan bergizi gratis;CekFakta73
316;lihat senyum anak ini saat menerima bantuan makanan bergizi dari program mbg bgn trs berupaya agar distribusi makanan bergizi gratis tepat sasaran ke penduduk miskin amp daerah rawan pangan tiap piring makanan yg terdistribusi adlh harapan baru utk masa depan yg lebih sehat;neng6mei
317;andai saja ceo embegeh itu lebih memprioritaskan pendidikan seperti mas pram ini daripada makan siang bergizi gratis tapi bnyk tidak bergizinya dan tidak gratis juga karena itu duit pajak rakyat yg berakhir di jamban;Inie_UtyCute
318;sobatkom program makan bergizi gratis mbg bukan hanya tentang pemenuhan gizi tetapi juga tentang membangun ekosistem yang berkelanjutan;kemkomdigi
319;pemerintah menghentikan sementara operasional satuan pelayanan pemenuhan gizi sppg setelah ditemukan adanya pengurangan porsi dalam pelaksanaan program makan bergizi gratis langkah ini diambil sebagai bentuk evaluasi dan penegakan standar guna memastikan kualitas serta;idx_channel
320;apa alasannya makan siang gratis di china efektif sedangkan makan siang gratis di indonesia masih terbilang belum efektif apakah karena kita baru menjalankan program ini atau karena hal lain bukan tapi lebih karena indonesia tidak tau diri coba lihat berapa apbn nya china;KapudS640
321;program makan bergizi gratis mbg berdampak positif bagi gizi siswa namun memicu keprihatinan terkait beban kerja guru dan ketimpangan gaji guru seringkali harus mengawasi distribusi makan bahkan ada laporan gaji honorer jauh di bawah staf pendukung program di jakarta;wartadewan
322;nxttou apbn total anggaran pendidikan mencapai sekitar rp triliun masih memenuhi amanat apbn dari jumlah tersebut porsi yang cukup besar dialokasikan ke badan gizi nasional bgn untuk menjalankan program makan bergizi gratis mbg yaitu sekitar rp triliun;AkmalIbadah
323;bagaimana jika program makan bergizi gratis justru menciptakan wabah yang mengubah anakanak sekolah menjadi pemangsa manusia kami sedang menggarap film pendek berjudul jam makan siang sebuah cerita tentang kebijakan yang dipaksakan anggaran yang dipotong dan;ipiiiiiiiiiiiin
324;pemerintah memperkuat implementasi program makan bergizi gratis melalui integrasi sistem digital guna memastikan ketepatan sasaran efisiensi distribusi dan transparansi endtoend;benteng_pertiwi
325;personel babinsa jajaran kodim sidrap melaksanakan kegiatan pendampingan penyaluran program makan bergizi gratis di wilayah kabupaten sidrap selasa;1420_sidrap
326;mbg harus tepat sasaran wakil gubernur banten achmad dimyati natakusumah menegaskan program makan bergizi gratis mbg harus dijalankan dengan orientasi sosial fokusnya jelas program ini untuk pemenuhan gizi masyarakat bukan untuk kepentingan bisnis hal yang perlu dijaga;banten_pemprov
327;sebelumnya mbg sempat dijalankan hingga hari di sejumlah daerah lalu diseragamkan menjadi hari mengikuti hari sekolah kini kembali disesuaikan menjadi hari dengan pertimbangan efektivitas distribusi serta efisiensi anggaran negara;DiskursusNet
328;program makan bergizi gratis mbg kini disesuaikan menjadi hari dalam seminggu kebijakan ini merupakan bagian dari penajaman anggaran agar program tetap berjalan namun lebih efisien dan terukur;DiskursusNet
329;program makan bergizi gratis ini ironis anggaran besar niatnya bantu yang paling membutuhkan tapi yang kenyang malah yang bukan yang membutuhkan menurut riset program ini dari awal belum matang dan sekarang makin kelihatan implementasinya melenceng;bangherwin
330;program makan bergizi gratis di sman kota tegal kembali berjalan setelah sempat terhenti selama satu bulan melalui sppg polri kejambon kota tegal sebanyak siswa kembali menerima asupan makanan bergizi pada penyaluran perdana program tersebuthan;RadioElshinta
331;karena itu di ruang publik dari tema makan bergizi gratis ketimpangan sosial sekolah rakyat hingga geopolitik dll;budimandjatmiko
332;jalanpejuang ya sudah kalau prioritas berhemat maka hentikan saja program beranggaran besar jika prioritas untuk pemenuhan gizi ya mana cukup bergizi jika hanya diberi makan kali per minggu padahal dalam sehari butuh makan kali sehari;KangHendro2
333;setiap hari jam wib umum santunan anak yatim tiap hari gratis makan bergizi rumah yatim hafiz open donatur bca kcu kalimalang norek an trisnosri utami instagram;TrisnoPasuruan
334;innalillahi wa inna ilaihi rojiun kabar duka datang dari kabupaten cianjur setelah seorang balita berinisial mab dilaporkan meninggal dunia usai mengonsumsi menu makan bergizi gratis mbg korban merupakan satu dari warga kecamatan leles yang mengalami keracunan massal;MurtadhaOne1
335;nkr buzzer mbgprogram yg habisin apbn hny utk sekali makan itupun jauuuh dr yg lu katakan bergizi tinggi air rasa susu buah sepotong paha ayam ca sayuran semangkuk kecil nasilu pikir bisa penuhi gizinya smtr ayah dphk sebabkan ayah ibu  kakakny lapar drmh are  happy;wahyu_djanti88
336;dunia kini menoleh ke indonesia sebuah pencapaian membanggakan bagi badan gizi nasional bgn di mana negaranegara asean kini resmi menjadikan program makan bergizi gratis mbg indonesia sebagai model percontohan tingkat regional;SuaraRI80
337;mbg tahun program gizi diminta berlanjut lintas pemerintahan asosiasi pengusaha dan pengelola dapur makan bergizi gratis appmbgi mendorong agar program makan bergizi gratis mbg bisa berjalan hingga tahun ke depan;BorobudurNews_
338;prabowo berhalusinasi soal mbg pernyataan prabowo yang mengklaim program makan bergizi gratis mbg indonesia jauh lebih unggul daripada program serupa di jepang dan eropa sungguh mencengangkan dengan menyebut distribusi miliar porsi dan tingkat keracunan hanya;anneserlo
339;perut kenyang prestasi datang lewat program makan bergizi gratis mbg kebutuhan nutrisi anakanak terpenuhi dengan baik;olieverra
340;program makan bergizi gratis mbg;Saganewsid
341;di papua mbg bukan sekadar makan siang gratis program ini bikin semangat sekolah naik siswa makin rajin datang dan mimpi anakanak makin dekat digapai perut kenyang semangat terbang;cthia12394781
342;program makan bergizi gratis mbg terbukti membawa dampak nyata di pesisir danau sentani papua kehadiran program ini bikin para siswa makin semangat berangkat ke sekolah gak cuma soal nutrisi tapi juga memicu motivasi belajar demi meraih citacita;alief_abe
343;mbg bukan cuma soal makan gratis tapi game changer buat anakanak papua mereka jadi lebih rajin ke sekolah lebih fokus belajar karena nggak lagi lapar ditambah menu yang lezat dan bergizi bikin semangat belajar makin naik;RD_4WR1212
344;saat di dalam negeri masih banyak yang ragu asean justru sudah mulai melirik dan belajar dari program makan bergizi gratis mbg indonesia;Inullnj
345;mbg makan bergizi gratis menerapkan prinsip variasi menu agar kebutuhan nutrisi anak terpenuhi secara beragam variasi ini penting untuk mencegah kebosanan sekaligus memastikan asupan gizi lebih lengkap;1okkROCK
346;pemerintah memastikan bahwa setiap rupiah dalam anggaran makan bergizi gratis digunakan secara transparan dan akuntabel;rafaeljohnii
347;keberlanjutan program makan bergizi gratis adalah tanggung jawab bersama demi mewujudkan indonesia yang lebih hebat;cufyacatro
348;program makan bergizi gratis tidak hanya memberi makan tapi juga mengedukasi siswa tentang pentingnya pola makan sehat seumur hidup;cufyacatro
349;ekonom malaysia menyebut program makan bergizi gratis sebagai investasi besar bagi masa depan tepat sekali karena anak yang sehat dan tercukupi gizinya hari ini adalah tenaga produktif dan generasi unggul di masa depan;xquitavee
350;kepala bgn ajak kampus bangun dapur makan bergizi gratis;GoRiauCom
351;program makan bergizi gratis mbg ternyata punya dampak luar biasa di papua di wilayah pesisir danau sentani semangat anakanak untuk bersekolah meningkat drastis;Wage_Esuk
352;program makan bergizi gratis terbukti efektif meningkatkan kepuasan dan kesejahteraan masyarakat;RosaJaanne
353;kebijakan makan bergizi gratis menghadirkan manfaat nyata bagi peningkatan kualitas hidup masyarakat;RosaJaanne
354;pemerintahan prabowogibran menunjukkan efektivitas program melalui makan bergizi gratis yang dirasakan langsung oleh masyarakat;RosaJaanne
355;program makan bergizi gratis menjadi solusi nyata dalam meningkatkan kesejahteraan dan kualitas gizi masyarakat;RosaJaanne
356;ekonom global asal malaysia shan saeed menilai program makan bergizi gratis mbg bukan sekadar bantuan sosial melainkan investasi besar bagi masa depan indonesia;Wage_Esuk
357;efektivitas makan bergizi gratis terlihat dari meningkatnya kepuasan masyarakat terhadap program pemerintah;RosaJaanne
358;presiden prabowo subianto meninjau langsung hasil revitalisasi sekolah serta pelaksanaan program makan bergizi gratis mbg di sman cilacap pada rabu prabowo melihat kondisi fasilitas sekolah pasca revitalisasi serta berinteraksi dengan siswa dan tenaga pendidik;Beritasatu
359;program makan bergizi gratis memberikan dampak positif bagi kesejahteraan masyarakat secara luas;JulieMarshaa
360;makan bergizi gratis menjadi bukti nyata program pemerintah yang efektif dan dirasakan manfaatnya;JulieMarshaa
361;program makan bergizi gratis mendukung peningkatan kesejahteraan masyarakat melalui akses gizi yang lebih baik;JulieMarshaa
362;efektivitas program makan bergizi gratis menunjukkan komitmen pemerintah dalam meningkatkan kepuasan publik;JulieMarshaa
363;program ini investasi sumber daya manusia bukan beban yang harus dipangkas sembarangan lebih baik cari efisiensi di tempat lain daripada potong hak anakanak makan bergizi;virginiepw
364;asean mulai melirik indonesia justru melangkah lebih dulu dari program makan bergizi kita bukan cuma bergerakkita jadi inspirasi dulu diragukan sekarang jadi rujukan dari lokal untuk regional dari ide jadi solusi nyata;kimiriarika
365;indonesia kini bukan lagi pengikut tapi trendsetter gizi di asia tenggara program makan bergizi gratis mbg jadi bukti nyata bahwa manajemen bangsa kita mampu jadi kiblat bagi negara tetangga dari indonesia untuk asean;asepxnj3
366;program makan bergizi gratis yang dianggap beban negara oleh sekelompok orang ternyata adalah harapan bagi anak anak indonesia dan penerima manfaat lainnya melihat besarnya harapan maka adalah pilihan terbaik bekasi pppa munchen liga champions nih;Aprilia_wiji
367;manfaat program makan bergizi gratis itu mampu menekan gangguan belajar akibat rasa lapar dan siswa dapat lebih fokus untuk menyimak pelajaran;tXtsebarinfo
368;cukup masjid pas jumat an atau minggu pagi kasih makan gratis dr infak donatur mbg dr negara kan dr pajak lebih baik pajak utk membangun infrastructure yg rusak di daerah dan menciptakan iklim ekonomi yg kondusif shg ortu bs mmberikan makan bergizi amp menyekolahkan anaknya;SukaBaca2000
369;program makan bergizi gratis sukses besar jutaan penerima manfaat lapangan kerja kebuka ekonomi lokal stonks;Fitri4Astiana
370;program makan bergizi gratis di banten terus membuktikan hasil nyata lebih dari juta penerima manfaat ribuan lapangan kerja terbuka dan ekonomi lokal bergerak gizi terpenuhi generasi banten makin kuat;mahardikaagh
371;program makan bergizi gratis mbg bukan cuma soal makan gratis badan gizi nasional bgn menyebut program ini ikut mendorong perputaran ekonomi daerah lewat anggaran jumbo rp triliun;periskopid
372;gak cuma kasih makan tapi juga kasih kepastian dengan evaluasi ini program makan bergizi gratis makin transparan dan akuntabel kita dukung penuh;GathanRasy59309
373;presiden subianto melakukan inspeksi mendadak terhadap hasil revitalisasi sekolah serta pelaksanaan program makan bergizi gratis mbg di sman cilacap jawa tengah rabu;kangdede78
374;menuju masa depan yang lebih sehat program makan bergizi gratis mbg di tahun fokus pada anakanak dalam seribu hari pertama kehidupan bersama kita pastikan gizi yang tepat sasaran;KabarNegeri_
375;selengkapnya;tempodotco
376;senyum anakanak papua merekah berkat program makan bergizi gratis kini mereka lebih bersemangat berangkat sekolah dan belajar karena asupan gizi yang terjamin harapan baru sedang tumbuh di bumi cendrawasih untuk masa depan indonesia yang lebih cerah;oxrth_
377;program makan bergizi gratis di sukoharjo membuka pintu inklusivitas rohmat riyadi seorang penyandang disabilitas kini punya penghasilan tetap dengan bekerja di dapur mbg bukti nyata bahwa program ini membawa manfaat ekonomi dan martabat bagi sesama;nanaenaaa_
378;indonesia kembali membuktikan kepemimpinannya di kancah regional melalui program makan bergizi gratis mbg kita tidak hanya membangun generasi emas di dalam negeri tapi juga menjadi kiblat gizi bagi negaranegara tetangga di asean;Feliciapoet
379;anggota dpr ri fraksi gerindra maruf mubarok gus mamak melakukan kunjungan kerja pengawasan ke sppg jatirejoyoso malang kunjungan ini bertujuan memastikan kualitas dan standar program makan bergizi gratis mbg terjaga demi kesejahteraan masyarakat;BeritaTerbaaru
380;program makan bergizi gratis mbg yang didorong asosiasi pengusaha dapur buat lanjut sampai tahun ini bikin gelenggeleng apalagi kalau anggarannya segede itu;sejutainfo2025
381;di tengah keraguan dalam negeri justru kawasan asean mulai melirik dan belajar dari indonesia program makan bergizi gratis mbg kini tak lagi sekadar inisiatif nasional tetapi telah menjadi contoh praktik terbaik yang dibagikan ke berbagai negara di asia;AldhyOhrlla12
382;banten juta menerima program makan bergizi ayo dukung;BImamudin956
383;makan bergizi gratis mbg beneran jadi harapan baru buat adekadek di papua liat deh senyum mereka pas makan jadi makin semangat sekolah amp belajar programnya gacor parah buat masa depan anak bangsa;NinaUlezzz
384;makan bergizi gratis bukan sekadar bantuan tetapi bagian dari transformasi gizi bangsa yang diperkuat oleh pilar mbg kuat untuk meningkatkan kualitas sdm;EHoschek22710
385;siswa terlihat sangat bahagia menyambut program makan bergizi gratis karena membantu pemenuhan nutrisi mereka setiap hari sekolah demi mewujudkan generasi;jinkyong281562
386;kayanya kalo aku masih kuliah bakalan ambil judul skripsi implementasi kebijakan program makan bergizi gratis mbg dalam perspektif good governance di indonesia tapi abis itu mati karna penguji ketua prodi terus penguji wakil ketua prodi magister langsung mati ditempat sy;sptnism_
387;babinsa letawa pastikan program makan bergizi tepat sasaran penerima manfaat terlayani;1427_kodim
388;siapa yg ngotot ingin hentikan mbg tentu lawan politik yg kalah pilpres lalu sekarang anak sekolah makin goat belajar krn dapat makan bergizi gratis;anisadina99
389;reaksi haru siswa saat mengira program berakhir menunjukkan betapa berartinya makan bergizi gratis bagi mereka program ini nyata membantu meringankan beban ekonomi keluarga di sekolah bekasi turut ka argo bromo anggrek;KaylaSwatantri
390;kunjungan tersebut untuk meninjau hasil revitalisasi bangunan sekolah sekaligus mengecek pelaksanaan program makan bergizi gratis mbg;mediaindonesia
391;kerjasama strategis dapur mitra memastikan setiap sarana prasarana yang digunakan sudah standar operasional terbaik demi menjamin keberhasilan program makan bergizi gratis untuk generasi masa depan;zilvoria
392;jangan hari sabtu doang hapus makan bergizi gratis udah anggaran bakal selamat;fanisacharm
393;bismillah kepada yth pimpinan kpk ppatk serta menkeu apakah benar program mbg makan bergizi gratis adlh proyek yg lebih dikuasai anggota dewan kepolisian aparatur negara individu yg memiliki akses ke lingkaran penguasa tolong dilakukan audit amp investigasi;AssegafAlbar
394;bukan sekadar makan gratis banyak yang tanya kenapa sih mbg makan bergizi gratis jadi kunci buat masa depan indonesia jawabannya simpelt perut kenyang otak cemerlang kesenjangan pun berkurang;JKT_hariesok
395;makan bergizi gratis;kyoukai691
396;gonku iki asli makan bergizi gratis duduk makan beracun gratis dannn gk pake duit pajak masake;annebolleyn_
397;program mbg prabowo dibilang konyol amp dzalim oleh kh marzuki mustamar masa anak orang kaya di sekolah elit dipaksa makan siang gratis standar ribu bisabisa cuma diliatin doang anggaran negara kok dipaksain buat yang gak butuh;YudhaShanny2
398;dukung program makan bergizi gratis;nagaredno
399;kh marzuki mustamar blakblakan sebut program makan gratis prabowo itu dzalim kalau dipaksakan rata ke semua sekolah anak elit kok dikasih makan standar rakyat jelata jgn sampai anggaran rakyat cuma jadi bahan mencari celah korupsi bekasi mei;YudhaShanny2
400;presiden prabowo subianto menegaskan bahwa hingga saat ini banyak negara belajar program makan bergizi gratis mbg karena pemerintah indonesia melalui kebijakan itu mampu melayani lebih dari juta penerima manfaat secara rutin;ANTARABengkulu
401;gus mamak tinjau dapur mbg di malang pastikan program akan bergizi gratis berjalan sesuai standar bekasi jule yordania;tukang_sate1903
402;gus mamak tinjau dapur makan bergizi gratis di malang bekasi jule yordania;WiwitAntuni
403;yang dibutuhkan rakyat itu lapangan kerja pendidikan gratis buat anaknya pak kalau orang tuanya pada kerja pasti mereka mampu kasih makan anaknya bahkan bisa lebih bergizi drpd yg dikasih anda;MamangReborn
404;sidang mk pihak terkait sebut mbg konstitusional dan bagian dari pendidikan nasional jakarta pihak terkait dalam sidang uji materi pasal ayat beserta penjelasannya dalam undangundang nomor tahun tentang apbn menegaskan bahwa program makan bergizi gratis;RadioElshinta
405;kesehatan masyarakat adalah prioritas utama melalui instruksi tegas presiden prabowo subianto badan gizi nasional kini memperketat pengawasan terhadap seluruh dapur program makan bergizi gratis mbg;lmillerthriller
406;prabowo subianto menegaskan program makan bergizi gratis mbg akan terus dilanjutkan hingga selesai meski diakui masih ada kekurangan yang akan diperbaiki ia menyebut program tersebut sudah memberikan dampak terutama bagi petani dan nelayan karena hasil produksi mereka kini;kumparan
407;pemerintah terus memperkuat komitmen dalam menjaga kepercayaan publik melalui perbaikan program makan bergizi gratis langkah ini dilakukan untuk memastikan kualitas akuntabilitas dan keberlanjutan program tetap terjaga demi peningkatan gizi masyarakat;VokalRakyat
408;dalam kunjungan kerja ke sma negeri cilacap presiden subianto menyapa langsung para siswa beliau dgn senang hati mencicipi kue hasil usaha siswa sekaligus meninjau pelaksanaan program makan bergizi gratis mbg dan revitalisasi sekolah tak hanya mencicipi presiden;kangdede78
409;gus mamak turun langsung meninjau kesiapan dan kebersihan dapur program makan bergizi gratis mbg di malang bukan sekadar meninjau beliau ingin memastikan bahwa setiap piring yang tersaji mengandung gizi seimbang dan diolah dengan standar higienitas yang tinggi;Arziky28067
410;presiden prabowo subianto menyampaikan kebermanfaatan program prioritas makan bergizi gratis mbg dan koperasi desakelurahan merah putih kdkmp dalam sambutannya di cilacap rabu terkait mbg ia menjelaskan bahwa banyak negara kini menjadikannya referensi karena;Metro_TV
411;min peenah denger program yg dia kasih nama makan bergizi gratis;aysareed
412;kepala badan gizi nasional bgn mendorong perguruan tinggi ikut terlibat dalam pembangunan dapur program makan bergizi gratis mbg kampus dinilai memiliki sumber daya pengetahuan dan kapasitas untuk membantu memperluas jangkauan sekaligus meningkatkan kualitas pelaksanaan;wartadewan
413;baca di sini kepala badan gizi nasional dadan hindayana menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program makan bergizi gratis mbg setiap unit satuan pelayanan pemenuhan gizi wajib memiliki;kompascom
414;program makan bergizi gratis terbukti membuka banyak lapangan kerja baru bagi para ahli gizi di seluruh pelosok indonesia demi menjamin kualitas asupan anak bangsa phuwin tommyhilfiger my;venusdocxx
415;anggaran program makan bergizi gratis mbg berpotensi menjadi beban bagi generasi yang menikmatinya saat ini di masa depan terutama jika pendanaannya bersumber dari utang negara yang menumpuk mereka yang suka adalah mereka yg bodoh yg tidak paham beban mereka di masa depan;Hyuga_2018
416;presiden prabowo subianto menegaskan bahwa hingga saat ini banyak negara belajar program makan bergizi gratis;zahrudin194245
417;konstitusi kita unik apbn wajib untuk pendidikan tapi kenapa sekarang mau dirampok buat program makan bergizi gratis para ahli hukum sudah bersuara di mk ini inkonstitusional jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis atwogang;YudhaShanny2
418;postverzet program makan bergizi gratis seharusnya melindungi hak gizi anakanak indonesia namun kasus keracunan massal menunjukkan lemahnya pengawasan dan regulasi di era prabowo subianto negara wajib memastikan makanan yang aman pengawasan yang ketat dan sanksi tegas;LPMJustissica
419;insentif sppg rp juta per hari dukung operasional dapur dan standar gizi demi sajian makan bergizi gratis berkualitas setiap hari bagi anakanak krl commuter line diana pungky jule bekasi yordania yaman;soofivyn
420;makan bergizi gratis sangat berarti bagi siswa membantu kecukupan nutrisi sekaligus meringankan beban ekonomi keluarga di rumah secara nyata krl commuter line diana pungky jule bekasi yordania yaman;soofivyn
421;program makan bergizi gratis mbg bukan cuma soal pemenuhan gizi presiden prabowo subianto tegaskan program ini akan terus diperbaiki dan diperluas;andora44
422;prodi gizi melejit kepala bgn sebut dampak program mbg makin terasa program makan bergizi gratis mbg tak hanya berdampak pada peningkatan kualitas kesehatan masyarakat tetapi juga mulai mengubah tren di dunia pendidikan kepala badan gizi nasional bgn dadan hindayana;Melihat_Indo
423;mbg kembali makan korban ratusan siswa di klaten diduga keracunan sampai kapan program negara jadi ancaman klaten program makan bergizi gratis mbg kembali menjadi sorotan setelah ratusan siswa dan guru di kecamatan tulung kabupaten klaten diduga mengalami keracunan;papua_muslim95
424;reaksi haru siswa ini bukti mbg sangat berarti program ini nyata membantu ekonomi keluarga dan memastikan anak tetap makan bergizi jule diana pungky andrie perthsanta cmi love infinity yordania yaman collectible card;aliciaaach
425;program makan bergizi gratis mbg yang dikembangkan pemerintah mulai mendapat pengakuan regional dan dibagikan sebagai praktik terbaik di kawasan asean;NVoxis
426;dibilang konyol justru ini program yang nyentuh kebutuhan paling dasar makan bergizi itu bukan hal sepele;Momoyotojaa
427;data realtime kini jadi kunci distribusi makan bergizi gratis yang lebih tepat sasaran untuk seluruh anak indonesia demi mewujudkan generasi masa depan yang kuat pond with itsskin mp front camera biore uvxstray kids diana pungky;diandramozanika
428;pemerintah menggandeng perguruan tinggi untuk memperluas jangkauan program makanan bergizi gratis melalui dapur berbasis kampus demi menciptakan generasi muda yang jauh lebih sehat dan cerdas pond with itsskin mp front camera biore uvxstray kids diana pungky;diandramozanika
429;kopi program makan gratis ini bantu banget warga kecil jangan dirusak pakai isu sapi yang nggak jelas juntrungannya itu cuma simulasi perencanaan dapur realitanya menu tetap variatif dan bergizi seimbang;bradtherwage
430;presiden prabowo subianto menegaskan komitmen melanjutkan program makan bergizi gratis mbg hingga tuntas program ini dinilai berdampak bagi petani dan nelayan karena memberi kepastian pasar baca selengkapnya rk;kompascom
431;nutrisi seimbang itu kunci kecerdasan anak sekolah jangan terjebak polemik simulasi sapi yang nggak utuh informasinya tetap dukung program makan bergizi gratis demi masa depan indonesia yang lebih cerah;gilbhaarg
432;tetap kritis tapi jangan kehilangan akal sehat isu sapi ribu itu cuma pengandaian kapasitas logistik saja mari dukung penuh program makan bergizi gratis demi masa depan cerah generasi indonesia;marasilvyy
433;klaim sesat makan bergizi gratis baru simulasi tapi sudah jumawa dunia belajar ke kita faktanya india lewat midday meal scheme sudah beri makan juta anak sejak kita tertinggal dekade jangan jualan nasionalisme sempit unt menutupi manajemen yg belum teruji;Didikjzie
434;kepala badan gizi nasional bgn dadan hindayana mengklaim program studi gizi kini paling diminati setelah adanya program makan bergizi gratis mbg berapa sih gaji tenaga ahli gizi di program ini ternyata kisarannya mencapai jutaan rupiah per bulan lebih besar jika;officialfgmedia
435;presiden prabowo subianto menargetkan indonesia akan mencapai swasembada energi pada akhir target ini diungkapkan prabowo saat meninjau hasil revitalisasi sekolah dan program makan bergizi gratis mbg di sman cilacap jawa tengah rabu meski begitu;idx_channel
436;penerima manfaat tembus di atas juta prabowo banyak negara belajar mbg ke kita cilacap presiden ri prabowo subianto menyebut program makan bergizi gratis mbg telah menjangkau lebih dari juta penerima manfaat dan menjadi perhatian dunia bahkan sejumlah negara mulai;RadioElshinta
437;program makan bergizi gratis untuk anak aceh;dzakira_af16440
438;program makan bergizi gratis untuk aneuk aceh jak ta dukung makan bergizi gratis demi masa depan aneuk aceh;dzakira_af16440
439;tingkatkan kualitas belajar anakanak aceh melalui program makan bergizi gratis mari kita dukung makan bergizi gratis demi masa depan anak aceh;dzakira_af16440
440;mari kita dukung program makan bergizi gratis untuk anakanak aceh bergizigratis;dzakira_af16440
441;mari dukung makan bergizi gratis untuk anakanak aceh pemerintah tunjukkan komitmen untuk anakanak sekolah aceh makan bergizi gratis;dzakira_af16440
442;kampus jadi pusat gizi mahasiswa turun tangan kelola dapur mbg lur kepala badan gizi nasional dadan hindayana mengajak kampus di seluruh indonesia ikut mengelola dapur program makan bergizi gratis mbg bukan cuma masak tapi jadi tempat riset dan inovasi mahasiswa;BorobudurNews_
443;tai kucing gara lu banyak anggaran dipangkas banyak kampus yg kena dampak efisiensi demi menuhin that program makan beracun gratis dana riset dipangkas dan kalo lupa ada kampus yg membatasi kegiatan perkuliahan di kampus gara keterbatasan dana operasional krn efisiensi;uremyhopee
444;heran ya ga paham manfaat tapi bahasbahas manfaat pada ngerti gak si program makan bergizi gratis mbg membawa dampak positif bagi para petani peningkatan permintaan pasar membuat harga komoditas seperti brokoli dan bawang merah ikut naik sehingga pendapatan petani membaik;ZukiSunni
445;melalui makan bergizi gratis kita bersama membangun ketahanan fisik serta mental generasi penerus bangsa yang tangguh;Elizabe91164520
446;mari kita kawal kesuksesan program makan bergizi gratis demi mewujudkan citacita besar indonesia maju;Elizabe91164520
447;omong kosong mana janji lu dulu katanya ngadain program makan gratis buat anak sekolah yg ada malah mbg skrg mana program yg lu janjiin itu;pshtxbonek
448;ijm bukan mbg tetapi makan bergizi dengan biaya rakyat menyorot problem makan bergizi gratis mbg direktur indonesia justice monitor ijm agung wisnuwardana mengatakan bukan mbg tetapi makan bergizi dengan biaya rakyat;TintaMedia01
449;program makan bergizi gratis merupakan wujud nyata kepedulian pemerintah terhadap masa depan anak bangsa;SarahSaragih23
450;program makan bergizi gratis menggerakkan roda ekonomi pedagang di pasar kramat jati jakarta timur pedagang buah merasakan lonjakan omzet sejak program ini berjalan awal;hypecirclez
451;pak prabowo yg kau kasih makan itu pejabat mbg dan semua sppg jadi ladang korupsi baru bukan anak sekolah anak sekolah itu cuma sskali saja kok itu pun tidak bergizi bahkan banyak yg keracunan apa yg mau dipelajari negara lain dari program buruk itu;sinagano2
452;program makan bergizi gratis mbg hadir sebagai langkah nyata mewujudkan generasi emas kuncinya bukan cuma porsi yang banyak tapi gizi seimbang yang terjaga;Bahrululum977
453;setiap suapan dalam program makan bergizi gratis adalah langkah kita memutus rantai stunting dan meningkatkan kualitas sdm indonesia;Bahrululum977
454;jakarta pemerintah indonesia berencana memangkas kembali anggaran makan bergizi gratis mbg demi menjaga agar defisit fiskal tak melebihi batas maksimal baca selengkapnya;IDNFinancials
