No,full_text,username,tweet_tokens_stemmed,n_token,n_token_unik,entropy_bit,entropy_max,entropy_norm
16, program makan gratis kan kusus tuk anak sd bukan buat yg udah tua kek luanak itu perlu makan bergizi dimasa pertumbuhan,DewiPutriku06,"['program', 'makan', 'gratis', 'sus', 'tuk', 'anak', 'sd', 'sudah', 'tua', 'seperti', 'luanak', 'makan', 'gizi', 'masa', 'tumbuh']",15,14,3.7735572622549887,3.807354922057604,0.991123
17,tkd prabowogibran banten turun langsung laksanakan program makan siang bergizi dan susu gratis,Kabarpolitikcom,"['tkd', 'prabowogibran', 'banten', 'turun', 'langsung', 'laksana', 'program', 'makan', 'siang', 'gizi', 'susu', 'gratis']",12,12,3.584962500703843,3.584962500721156,1.0
18,program makan siang dan susu gratis bagi siswa dan ibu hamil semoga makanan nya bergizi,fridanurisya,"['program', 'makan', 'siang', 'susu', 'gratis', 'siswa', 'hamil', 'moga', 'makan', 'gizi']",10,9,3.1219280948743777,3.169925001442312,0.984859
19,prabowo mengungkapkan program pemberian susu dan telor atau makanan bergizi tersebut sebagai upaya mengatasi masalah stunting dan angka kemiskinan dari akar masalahnya,agejncy,"['prabowo', 'program', 'beri', 'susu', 'telor', 'makan', 'gizi', 'upaya', 'atas', 'stunting', 'angka', 'miskin', 'akar']",13,13,3.7004397181223365,3.700439718141092,1.0
20,yakin semua mampu kasih makanan bergizi tinggi tiap hari agar anak kesehatan dan kecerdasannya top abis ntar pakai ahli gizi lho di program makan siang gratis tak asal kenyang tapi sehat cerdas ini baru program riil ini baru satu,BANGSAygSUJUD,"['kasih', 'makan', 'gizi', 'anak', 'sehat', 'cerdas', 'top', 'habis', 'nanti', 'pakai', 'ahli', 'gizi', 'lho', 'program', 'makan', 'siang', 'gratis', 'kenyang', 'sehat', 'cerdas', 'program', 'riil']",22,17,4.004886164067317,4.087462841250339,0.979798
21,maaf nih bkn mksd utk merendahkan program makan siangsusu gratis atasi stunting jika taraf hidup ekonomi para ortu meningkat spt pekerjaanupah yg layak sekolahampjamkes gratis rumah ga ngontrakmaka para orang tua dpt beri asupan makan bergizi pd anaknyato be continue,carlitovito180,"['maaf', 'bkn', 'mksd', 'rendah', 'program', 'makan', 'siangsusu', 'gratis', 'atas', 'stunting', 'taraf', 'hidup', 'ekonomi', 'orang tua', 'tingkat', 'seperti', 'pekerjaanupah', 'layak', 'sekolahampjamkes', 'gratis', 'rumah', 'ngontrakmaka', 'orang', 'tua', 'dapat', 'asupan', 'makan', 'gizi', 'pada', 'anaknyato', 'be', 'continue']",32,30,4.874999999956721,4.906890595608519,0.993501
22,program makan siang gratis sepertinya mengikuti prinsip kurangi potongan tingkatkan kreativitasnya juga nasi putih dan sosis memang tak tergantikan dalam menu bergizi rendah,AJavandalas,"['program', 'makan', 'siang', 'gratis', 'ikut', 'prinsip', 'kurang', 'potong', 'tingkat', 'kreativitas', 'nasi', 'putih', 'sosis', 'ganti', 'menu', 'gizi', 'rendah']",17,17,4.087462841225814,4.087462841250339,1.0
23,joee anies back semoga dg program makan siang bergizi dan susu gratis tidak ada lagi orang bodoh lagi membodohkan,BANGSAygSUJUD,"['joee', 'anies', 'kembali', 'moga', 'program', 'makan', 'siang', 'gizi', 'susu', 'gratis', 'orang', 'bodoh', 'bodoh']",13,12,3.5465935642776256,3.584962500721156,0.989297
24,tentu program makan siang gratis bagi siswa dengan makananmakanan bergizi prabowo subianto,mercifulove,"['program', 'makan', 'siang', 'gratis', 'siswa', 'makananmakanan', 'gizi', 'prabowo', 'subianto']",9,9,3.169925001429328,3.169925001442312,1.0
25,id aku dukung program makan siang gratis dari prabowogibran biar anak indonesia terjamin dalam sehari dapet makanan bergizi,sassyyosie,"['id', 'dukung', 'program', 'makan', 'siang', 'gratis', 'prabowogibran', 'anak', 'indonesia', 'jamin', 'hari', 'dapat', 'makan', 'gizi']",14,13,3.664497779181707,3.700439718141092,0.990287
26,program makan siang gratis dibedah dalam menit sama bang lagian yah makan gratis ini program yg absurd banget dan gak akan bisa dilaksanakan kalo tetep dipaksaain yg ada cm jd bahan bancakan doang alih anak dapet makanan bergizi yg ada bakalan dpt makanan basi,ariefrasyad,"['program', 'makan', 'siang', 'gratis', 'bedah', 'menit', 'kakak', 'makan', 'gratis', 'program', 'absurd', 'sekali', 'laksana', 'tetap', 'dipaksaain', 'cm', 'bahan', 'bancak', 'doang', 'alih', 'anak', 'dapat', 'makan', 'gizi', 'dapat', 'makan', 'basi']",27,21,4.236368983614653,4.392317422778761,0.964495
27,program makan siang gratis dapat membantu mengurangi ketidaksetaraan sosial dengan memberikan akses yang sama terhadap makanan yang bergizi kepada mereka yang mungkin membutuhkan bantuan ekstra,05_maryanne,"['program', 'makan', 'siang', 'gratis', 'bantu', 'kurang', 'ketidaksetaraan', 'sosial', 'akses', 'makan', 'gizi', 'butuh', 'bantu', 'ekstra']",14,12,3.5216406363260067,3.584962500721156,0.982337
28,jujur program makan siang gratis ini gue setuju bgt sih terutama buat anak sd yg butuh makanan sehat bergizi ya karna ga semua anak dibekelin makan banyaknya yg dikasih uang saku tapi pas istirahat belinya jajanan yg boro sehat kenyang aja engga,ishikawamore,"['jujur', 'program', 'makan', 'siang', 'gratis', 'aku', 'tuju', 'sekali', 'anak', 'sd', 'butuh', 'makan', 'sehat', 'gizi', 'karena', 'anak', 'dibekelin', 'makan', 'banyak', 'kasih', 'uang', 'saku', 'pas', 'istirahat', 'beli', 'jajan', 'jangan', 'sehat', 'kenyang', 'tidak']",30,26,4.61506101216556,4.700439718141092,0.981836
29,rosiade program konyol makan siang gratis untuk mendapatkan proyek investasi apaan kek gitu kalau memang punya gagasan cukup menstabilkan harga pokok semua warga bisa membeli makan yg sehat menciptakan lapangan kerja semua org mendapatkan uang buat mmbeli kebutuhan yg bergizi,Syafridon8,"['rosiade', 'program', 'konyol', 'makan', 'siang', 'gratis', 'proyek', 'investasi', 'seperti', 'gitu', 'gagas', 'stabil', 'harga', 'pokok', 'warga', 'beli', 'makan', 'sehat', 'cipta', 'lapang', 'kerja', 'orang', 'uang', 'mmbeli', 'butuh', 'gizi']",26,25,4.623516641181949,4.643856189774724,0.99562
30,baru sadar tujuan paslon buat program makan siang gratis yang bergizi untuk anak sekolah itu guna mempersiapkan anak bangsa biar gedenya ga tolol kaya razak ya guys,orangsixpack,"['sadar', 'tuju', 'paslon', 'program', 'makan', 'siang', 'gratis', 'gizi', 'anak', 'sekolah', 'anak', 'bangsa', 'gede', 'bodoh', 'seperti', 'razak', 'teman']",17,16,3.9698157824037272,4.0,0.992454
31,mereka yang nyaris tidak pernah lapar akan sulit bayangkan dan rasakan kalau seseorang lagi lapar betulan rakyat miskin tentu setuju program makan siang gratis anak sekolah karena negara harus jamin rakyat nya tidak lapar minimal dalam hari ada makan yang bergizi,Gunto_Jaya9,"['lapar', 'sulit', 'bayang', 'rasa', 'lapar', 'betul', 'rakyat', 'miskin', 'tuju', 'program', 'makan', 'siang', 'gratis', 'anak', 'sekolah', 'negara', 'jamin', 'rakyat', 'lapar', 'minimal', 'makan', 'gizi']",22,18,4.061482186694808,4.169925001442312,0.973994
32,dumdum agak dongo sih klo pilih yg hanya program demi makan gratis doang klo di teliti program itu bisa jd penghasilan yg uangnya dipakai beli makan siang yg lebih bergizi jd patut di retweet nih,Kata_baba_baim,"['dumdum', 'dongo', 'pilih', 'program', 'makan', 'gratis', 'doang', 'teliti', 'program', 'hasil', 'uang', 'pakai', 'beli', 'makan', 'siang', 'gizi', 'patut', 'retweet']",18,16,3.947702779197007,4.0,0.986926
33,program makan amp susu gratis yang konon untuk mengatasi gizi buruk ini program pembodohan secara terstruktural untuk mengatasi gizi buruk buka seluasluasnya akses pekerjaan sehingga semua keluarga ada penghasilan yg cukup untuk ngasi makan yg bergizi keluarganya,ebe_ganzo,"['program', 'makan', 'susu', 'gratis', 'konon', 'atas', 'gizi', 'buruk', 'program', 'bodoh', 'struktural', 'atas', 'gizi', 'buruk', 'buka', 'seluasluasnya', 'akses', 'kerja', 'keluarga', 'hasil', 'ngasi', 'makan', 'gizi', 'keluarga']",24,17,3.9701755214398182,4.087462841250339,0.971306
34,makanya program makan siang bergizi gratis buat anak sekolah itu bagus biar otak juga ternutrisi dan tidak somplak seperti pendukung wan kentut,NKRITetapDiHati,"['program', 'makan', 'siang', 'gizi', 'gratis', 'anak', 'sekolah', 'bagus', 'otak', 'nutrisi', 'somplak', 'dukung', 'wan', 'kentut']",14,14,3.807354922037407,3.807354922057604,1.0
35,program makan bergizi gratis uji coba anggaran rp ribu per porsi ditetapkan,pintasandotco,"['program', 'makan', 'gizi', 'gratis', 'uji', 'coba', 'anggar', 'rp', 'ribu', 'porsi', 'tetap']",11,11,3.4594316186214273,3.4594316186372973,1.0
36,pemerintah memutuskan memangkas anggaran untuk program makan bergizi gratis anak dan ibu hamil dari rp menjadi rp per orang hal itu menurut ekonom tidak akan berdampak signifikan pada perekonomian asumsinya dengan anggaran rp ribu per orang keluarga yang,RadioElshinta,"['perintah', 'putus', 'mangkas', 'anggar', 'program', 'makan', 'gizi', 'gratis', 'anak', 'hamil', 'rp', 'rp', 'orang', 'ekonom', 'dampak', 'signifikan', 'ekonomi', 'asumsi', 'anggar', 'rp', 'ribu', 'orang', 'keluarga']",23,19,4.142914673326842,4.247927513443585,0.975279
37,hasan nasbi tekankan program makan bergizi gratis anggaran rp per porsi itu cukup lewat news,keuangannews_id,"['hasan', 'nasbi', 'tekan', 'program', 'makan', 'gizi', 'gratis', 'anggar', 'rp', 'porsi', 'news']",11,11,3.4594316186214273,3.4594316186372973,1.0
38,melibatkan ibu adalah kunci keberhasilan program makan bergizi gratis,voiceofpkb,"['libat', 'kunci', 'hasil', 'program', 'makan', 'gizi', 'gratis']",7,7,2.807354922047505,2.807354922057604,1.0
39,belajar dari brasil dalam program makan bergizi gratis,OposisiCerdas,"['ajar', 'brasil', 'program', 'makan', 'gizi', 'gratis']",6,6,2.5849625007125,2.584962500721156,1.0
40,kali ini program makan siang bergizi gratis digelar di sdn gintungkerta kecamatan klari,antmegapolitan,"['kali', 'program', 'makan', 'siang', 'gizi', 'gratis', 'gelar', 'sdn', 'gintungkerta', 'camat', 'klari']",11,11,3.4594316186214273,3.4594316186372973,1.0
41,dalam rangka memberikan perlidungan dan jaminan sosial kepada penyandang disabilitas kementerian sosial pada tahun telah merencanakan empat program bagi penyandang disabilitas salah satunya program makan bergizi gratis dua kali sehari kepada ribu orang penyandang,RadioElshinta,"['rangka', 'perlidungan', 'jamin', 'sosial', 'sandang', 'disabilitas', 'menteri', 'sosial', 'rencana', 'program', 'sandang', 'disabilitas', 'salah', 'satu', 'program', 'makan', 'gizi', 'gratis', 'kali', 'hari', 'ribu', 'orang', 'sandang']",23,18,4.055958151589154,4.169925001442312,0.972669
42,makan bergizi gratis bukan sekadar program prabowogibran tahu makan bergizi adalah langkah awal melawan stunting tapi gimana caranya agar program ini tepat sasaran yuk bersamasama,ConversationIDN,"['makan', 'gizi', 'gratis', 'program', 'prabowogibran', 'makan', 'gizi', 'langkah', 'lawan', 'stunting', 'gimana', 'program', 'sasar', 'ayo', 'bersamasama']",15,12,3.506890595591207,3.584962500721156,0.978222
43,hari ini kami simulasi program makan bergizi gratis di sdn anggadita  kali ini kami menyiapkan paket makanan untuk dibagikan,antmegapolitan,"['simulasi', 'program', 'makan', 'gizi', 'gratis', 'sdn', 'anggadita', 'kali', 'paket', 'makan', 'bagi']",11,10,3.277613436804688,3.321928094887362,0.98666
44,sambut prabowo di ntt warga kupang optimistis dengan program makan bergizi gratis kupang para masyarakat nusa tenggara timur ntt menyambut antusias kedatangan presiden ri prabowo subianto di kupang salah satu dari mereka pun mengaku optimistis dengan program makan bergizi,RadioElshinta,"['sambut', 'prabowo', 'ntt', 'warga', 'kupang', 'optimistis', 'program', 'makan', 'gizi', 'gratis', 'kupang', 'masyarakat', 'nusa', 'tenggara', 'timur', 'ntt', 'sambut', 'antusias', 'datang', 'presiden', 'ri', 'prabowo', 'subianto', 'kupang', 'salah', 'aku', 'optimistis', 'program', 'makan', 'gizi']",30,21,4.28172767883944,4.392317422778761,0.974822
45,sejumlah perwakilan masyarakat yang menyambut antusias kedatangan presiden prabowo subianto di kupang selasa malam menyampaikan harapan besar terhadap program makan bergizi gratis mbg yang digagas presiden prabowo subianto untuk bisa segera dirasakan manfaatnya,99propaganda,"['wakil', 'masyarakat', 'sambut', 'antusias', 'datang', 'presiden', 'prabowo', 'subianto', 'kupang', 'selasa', 'malam', 'harap', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'gagas', 'presiden', 'prabowo', 'subianto', 'rasa', 'manfaat']",23,20,4.262692390810767,4.321928094887363,0.986294
46,warga kupang optimistis dengan program makan bergizi gratis yang digencarkan prabowo,Beritasatu,"['warga', 'kupang', 'optimistis', 'program', 'makan', 'gizi', 'gratis', 'gencar', 'prabowo']",9,9,3.169925001429328,3.169925001442312,1.0
47,karangasem belum anggarkan program makan bergizi gratis untuk siswa,Beritasatu,"['karangasem', 'anggar', 'program', 'makan', 'gizi', 'gratis', 'siswa']",7,7,2.807354922047505,2.807354922057604,1.0
48,kementerian sosial kemensos telah merencanakan empat program bagi penyandang disabilitas di dalam rangka memberikan perlindungan dan jaminan sosial kepada para difabel keempat program itu meliputi program makan bergizi gratis program keluarga harapan bantuan pangan non,RadioElshinta,"['menteri', 'sosial', 'kemensos', 'rencana', 'program', 'sandang', 'disabilitas', 'rangka', 'lindung', 'jamin', 'sosial', 'difabel', 'empat', 'program', 'liput', 'program', 'makan', 'gizi', 'gratis', 'program', 'keluarga', 'harap', 'bantu', 'pangan', 'non']",25,21,4.243856189744428,4.392317422778761,0.9662
49,kemenkop dorong penguatan peran koperasi dalam program makan bergizi gratis,Beritasatu,"['kemenkop', 'dorong', 'kuat', 'peran', 'koperasi', 'program', 'makan', 'gizi', 'gratis']",9,9,3.169925001429328,3.169925001442312,1.0
50,prabowo tak ambil pusing harga index saham turun dengan program makan bergizi gratis,Joglosemarnews,"['prabowo', 'ambil', 'pusing', 'harga', 'index', 'saham', 'turun', 'program', 'makan', 'gizi', 'gratis']",11,11,3.4594316186214273,3.4594316186372973,1.0
51,warga harap program makan bergizi gratis prabowo bisa bantu anakanak di ntt,holopiscom,"['warga', 'harap', 'program', 'makan', 'gizi', 'gratis', 'prabowo', 'bantu', 'anakanak', 'ntt']",10,10,3.3219280948729355,3.321928094887362,1.0
52,ketika tni au turun ikut sukseskan program makan bergizi gratis,VIVAcoid,"['tni', 'tahu', 'turun', 'sukses', 'program', 'makan', 'gizi', 'gratis']",8,8,2.9999999999884586,3.0,1.0
53,prabowo diancamancam jalankan program rakyat termasuk makan bergizi gratis,holopiscom,"['prabowo', 'diancamancam', 'jalan', 'program', 'rakyat', 'makan', 'gizi', 'gratis']",8,8,2.9999999999884586,3.0,1.0
54,badan pangan nasional bapanas melaksanakan kajian untuk menentukan menu program makan bergizi gratis mbg sesuai dengan potensi bahan pangan yang diproduksi di setiap daerah di indonesia berikut daftar menu makan bergizi gratis di berbagai daerah,kumparan,"['badan', 'pangan', 'nasional', 'bapanas', 'laksana', 'kaji', 'tentu', 'menu', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'sesuai', 'potensi', 'bahan', 'pangan', 'produksi', 'daerah', 'indonesia', 'daftar', 'menu', 'makan', 'gizi', 'gratis', 'daerah']",26,20,4.238901256573777,4.321928094887363,0.980789
55,polda kepri bersinergi laksanakan rapat koordinasi sukseskan program makan bergizi gratis polisi indonesia polisi,poldakeprihumas,"['polda', 'kepri', 'sinergi', 'laksana', 'rapat', 'koordinasi', 'sukses', 'program', 'makan', 'gizi', 'gratis', 'polisi', 'indonesia', 'polisi']",14,13,3.6644977791817066,3.700439718141092,0.990287
56,pgn dukung program makan bergizi gratis negara,InilahMojokerto,"['ingin', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'negara']",7,7,2.807354922047505,2.807354922057604,1.0
57,pulang dari luar negeri setelah lawatan sejak november presiden prabowo subianto membawa komitmen sejumlah negara untuk mewujudkan program makan bergizi gratis,Tempo_Plus,"['pulang', 'negeri', 'lawat', 'november', 'presiden', 'prabowo', 'subianto', 'bawa', 'komitmen', 'negara', 'wujud', 'program', 'makan', 'gizi', 'gratis']",15,15,3.906890595586879,3.9068905956085187,1.0
58,pemprov lampung harap program makan bergizi gratis tingkatkan ekonomi lokal,kupastuntasnew,"['pemprov', 'lampung', 'harap', 'program', 'makan', 'gizi', 'gratis', 'tingkat', 'ekonomi', 'lokal']",10,10,3.3219280948729355,3.321928094887362,1.0
59,fpks dukung one day one fish untuk program makan bergizi gratis riyono anggota komisi iv dpr ri dari fpks,FPKSDPRRI,"['fpks', 'dukung', 'satu', 'hari', 'satu', 'fish', 'program', 'makan', 'gizi', 'gratis', 'riyono', 'anggota', 'komisi', 'iv', 'dpr', 'ri', 'fpks']",17,15,3.8521687235816398,3.9068905956085187,0.985993
60,tvrinews yogyakarta pemerintah kabupaten pemkab kulonprogo mengalokasikan anggaran sebesar miliar rupiah untuk program makan bergizi gratis pada tahun mendatang alokasi ini diambil dari pendapatan asli daerah termasuk menotong sejumlah anggaran untuk berbagai,tvriyogyakarta,"['tvrinews', 'yogyakarta', 'perintah', 'kabupaten', 'pemkab', 'kulonprogo', 'alokasi', 'anggar', 'miliar', 'rupiah', 'program', 'makan', 'gizi', 'gratis', 'alokasi', 'ambil', 'dapat', 'asli', 'daerah', 'menotong', 'anggar']",21,19,4.201841232275159,4.247927513443585,0.989151
61,ipolid bank mandiri terus konsisten menjalankan peran sebagai mitra strategis pemerintah lewat dukungan program makan bergizi gratis lewat penyaluran kredit ke sektorsektor yang menjadi pendukung utama ekosistem pangan,ipoldotid,"['ipolid', 'bank', 'mandiri', 'konsisten', 'jalan', 'peran', 'mitra', 'strategis', 'perintah', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'salur', 'kredit', 'sektorsektor', 'dukung', 'utama', 'ekosistem', 'pangan']",21,20,4.297079327511811,4.321928094887363,0.994251
62,bank mandiri dukung ekonomi kerakyatan lewat program makan bergizi gratis dorong pertumbuhan ekonomi kerakyatan yang berkelanjutan lombok insider,KasanBaret,"['bank', 'mandiri', 'dukung', 'ekonomi', 'rakyat', 'program', 'makan', 'gizi', 'gratis', 'dorong', 'tumbuh', 'ekonomi', 'rakyat', 'lanjut', 'lombok', 'insider']",16,14,3.7499999999798015,3.807354922057604,0.984936
63,badan gizi nasional bgn dan seluruh mitra kerja termasuk peknas penguatan ekonomi kerakyatan nasional dpppeknas fokus terhadap program mbg makan bergizi gratis agar berjalan baik dan lancar,Urusan_Rasa,"['badan', 'gizi', 'nasional', 'bgn', 'mitra', 'kerja', 'peknas', 'kuat', 'ekonomi', 'rakyat', 'nasional', 'dpppeknas', 'fokus', 'program', 'mbg', 'makan', 'gizi', 'gratis', 'jalan', 'lancar']",20,18,4.121928094861394,4.169925001442312,0.98849
64,bank mandiri terus konsisten menjalankan peran sebagai mitra strategis pemerintah lewat dukungan program makan bergizi gratis lewat penyaluran kredit ke sektorsektor yang menjadi pendukung utama ekosistem pangan baca selengkapnya,medan_insight,"['bank', 'mandiri', 'konsisten', 'jalan', 'peran', 'mitra', 'strategis', 'perintah', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'salur', 'kredit', 'sektorsektor', 'dukung', 'utama', 'ekosistem', 'pangan', 'baca', 'lengkap']",22,21,4.368522527697911,4.392317422778761,0.994583
65,polres bireuen gelar program makan bergizi gratis seorang murid bawa pulang untuk adiknya via,serambinews,"['polres', 'bireuen', 'gelar', 'program', 'makan', 'gizi', 'gratis', 'siswa', 'bawa', 'pulang', 'adik', 'via']",12,12,3.584962500703843,3.584962500721156,1.0
66,menkop apresiasi dukungan muslimat nu dalam program makan bergizi gratis,Beritasatu,"['menkop', 'apresiasi', 'dukung', 'muslimat', 'nu', 'program', 'makan', 'gizi', 'gratis']",9,9,3.169925001429328,3.169925001442312,1.0
67,dukung program makan bergizi gratis induk kud siapkan pengamanan pasokan,SINDOnews,"['dukung', 'program', 'makan', 'gizi', 'gratis', 'induk', 'kud', 'siap', 'aman', 'pasok']",10,10,3.3219280948729355,3.321928094887362,1.0
68,bank mandiri dukung program makan bergizi gratis dorong pertumbuhan ekonomi kerakyatan yang berkelanjutan,portal_papua,"['bank', 'mandiri', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'dorong', 'tumbuh', 'ekonomi', 'rakyat', 'lanjut']",12,12,3.584962500703843,3.584962500721156,1.0
69,menteri pendidikan dasar dan menengah mendikdasmen abdul muti menyebut program makan bergizi gratis bisa mengajarkan anakanak agar tidak hidup boros makan siang gratis ini sebagai bagian dari penanaman dan pembiasaan pendidikan karakter bagi anakanak kata abdul muti di,tvOneNews,"['menteri', 'didik', 'dasar', 'tengah', 'mendikdasmen', 'abdul', 'muti', 'sebut', 'program', 'makan', 'gizi', 'gratis', 'ajar', 'anakanak', 'hidup', 'boros', 'makan', 'siang', 'gratis', 'tanam', 'biasa', 'didik', 'karakter', 'anakanak', 'abdul', 'muti']",26,20,4.238901256573778,4.321928094887363,0.980789
70,pemerintah kota pemkot tangerang selatan sudah mulai melakukan uji coba program makan bergizi gratis mbg yang merupakan salah satu program unggulan presiden prabowo subianto sekolah pertama yang dilakukan uji coba makan bergizi gratis yaitu tk negeri pembina di ciputat,abouttng,"['perintah', 'kota', 'pemkot', 'tangerang', 'selatan', 'uji', 'coba', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'salah', 'program', 'unggul', 'presiden', 'prabowo', 'subianto', 'sekolah', 'uji', 'coba', 'makan', 'gizi', 'gratis', 'tk', 'negeri', 'bina', 'ciputat']",28,22,4.378783493454436,4.459431618637297,0.981915
71,kampung sayur di yogya bakal supply bahan untuk program makan bergizi gratis,republikajogja,"['kampung', 'sayur', 'yogya', 'supply', 'bahan', 'program', 'makan', 'gizi', 'gratis']",9,9,3.169925001429328,3.169925001442312,1.0
72,program makan bergizi gratis akan mulai dilaksanakan pakar ini menyebut pemerintah harus memperhatikan kesesuaian menu dengan keperluan tiap siswa via edu,detikcom,"['program', 'makan', 'gizi', 'gratis', 'laksana', 'pakar', 'sebut', 'perintah', 'perhati', 'sesuai', 'menu', 'perlu', 'siswa', 'via', 'edu']",15,15,3.906890595586879,3.9068905956085187,1.0
73,istana meninjau kesiapan program makan bergizi gratis di tanah sareal bogor program makan bergizi gratis ini akan diberikan ke siswa di sekolah,detikcom,"['istana', 'tinjau', 'kesiap', 'program', 'makan', 'gizi', 'gratis', 'tanah', 'sareal', 'bogor', 'program', 'makan', 'gizi', 'gratis', 'siswa', 'sekolah']",16,12,3.499999999982687,3.584962500721156,0.9763
74,bpom ri akan terlibat dalam program makan bergizi gratis yang diprioritaskan presiden prabowo mulai dari rumah produksi hingga distribusi begini perannya,detikcom,"['bpom', 'ri', 'libat', 'program', 'makan', 'gizi', 'gratis', 'prioritas', 'presiden', 'prabowo', 'rumah', 'produksi', 'distribusi', 'peran']",14,14,3.807354922037407,3.807354922057604,1.0
75,presidential communication office pco meninjau uji coba program makan bergizi gratis mbg di sekolah di bogor senin uji coba dilaksanakan di satuan pelayanan pemenuhan gizi sppg tanah sareal,TirtoID,"['presidential', 'communication', 'office', 'pco', 'tinjau', 'uji', 'coba', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'sekolah', 'bogor', 'senin', 'uji', 'coba', 'laksana', 'satu', 'layan', 'penuh', 'gizi', 'sppg', 'tanah', 'sareal']",25,22,4.403856189742986,4.459431618637297,0.987538
76,wamendes pdt riza patria menginstruksikan jajarannya untuk memastikan pasokan bahan baku terpenuhi untuk program makan bergizi gratis di desa,detikcom,"['wamendes', 'pdt', 'riza', 'patria', 'instruksi', 'jajar', 'pasok', 'bahan', 'baku', 'penuh', 'program', 'makan', 'gizi', 'gratis', 'desa']",15,15,3.906890595586879,3.9068905956085187,1.0
77,simulasi program makan bergizi gratis tak berjalan mulus kualitas menu dipertanyakan banyak pihak,detikcom,"['simulasi', 'program', 'makan', 'gizi', 'gratis', 'jalan', 'mulus', 'kualitas', 'menu']",9,9,3.169925001429328,3.169925001442312,1.0
78,teknologi program makan bergizi gratis monitoring realtime dan ai,uzoneindonesia,"['teknologi', 'program', 'makan', 'gizi', 'gratis', 'monitoring', 'realtime', 'ai']",8,8,2.9999999999884586,3.0,1.0
79,menteri kelautan dan perikanan sakti wahyu trenggono mengungkapkan susu ikan menjadi salah satu alternatif dalam program makan bergizi gratis mbg,ANTARABengkulu,"['menteri', 'laut', 'ikan', 'sakti', 'wahyu', 'trenggono', 'susu', 'ikan', 'salah', 'alternatif', 'program', 'makan', 'gizi', 'gratis', 'mbg']",15,14,3.7735572622549887,3.807354922057604,0.991123
80,dana judol di bank dan ewallet capai rp triliun legislator desak sita untuk bantu program makan bergizi gratis,indoposco,"['dana', 'judol', 'bank', 'ewallet', 'capai', 'rp', 'triliun', 'legislator', 'desak', 'sita', 'bantu', 'program', 'makan', 'gizi', 'gratis']",15,15,3.906890595586879,3.9068905956085187,1.0
81,ketua dpd ri sultan  najamudin meminta pemerintah untuk memastikan suplay bahan pangan terpenuhi secara simultan dan murah sebelum memulai program makan bergizi gratis mbg,DPDRI,"['ketua', 'dpd', 'ri', 'sultan', 'najamudin', 'perintah', 'suplay', 'bahan', 'pangan', 'penuh', 'simultan', 'murah', 'program', 'makan', 'gizi', 'gratis', 'mbg']",17,17,4.087462841225814,4.087462841250339,1.0
82,bank mandiri genjot kur untuk sektor pangan dukung ekonomi kerakyatan dan program makan bergizi gratis link artikel,VIVAcoid,"['bank', 'mandiri', 'genjot', 'kur', 'sektor', 'pangan', 'dukung', 'ekonomi', 'rakyat', 'program', 'makan', 'gizi', 'gratis', 'link', 'artikel']",15,15,3.906890595586879,3.9068905956085187,1.0
83,rakor dan bimtek peknas pada tanggal desember di jakarta terkait program makan bergizi gratis mbg acara dihadiri oleh para pengurus dpp dpw dan dpc peknas seluruh indonesia serta badan gizi nasional bgn para vendor dan investor mbg,Urusan_Rasa,"['rakor', 'bimtek', 'peknas', 'tanggal', 'desember', 'jakarta', 'kait', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'acara', 'hadir', 'urus', 'dpp', 'dpw', 'dpc', 'peknas', 'indonesia', 'badan', 'gizi', 'nasional', 'bgn', 'vendor', 'investor', 'mbg']",27,24,4.532665279906622,4.584962500721156,0.988594
84,program makan siang bergizi gratis masih menjadi highlight dari pembicaraan warga indonesia yuk simak pembahasan selengkapnya di,tvOneNews,"['program', 'makan', 'siang', 'gizi', 'gratis', 'highlight', 'bicara', 'warga', 'indonesia', 'ayo', 'simak', 'bahas', 'lengkap']",13,13,3.7004397181223365,3.700439718141092,1.0
85,prabowo sebut program makan bergizi gratis bisa putar roda ekonomi desa,officialinews_,"['prabowo', 'program', 'makan', 'gizi', 'gratis', 'putar', 'roda', 'ekonomi', 'desa']",9,9,3.169925001429328,3.169925001442312,1.0
86,edan program makan bergizi gratis mbg ini lama tak hanya anggaran perporsinya makin mengecil tapi alokasi anggarannya yg rp triliun pun akan hilang lenyap tdk jelas sebagian besar hati lho pak pres ini anak buah bapak yg tak pinter math atau sedang mbujuk,ferrykoto,"['edan', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'anggar', 'porsi', 'kecil', 'alokasi', 'anggar', 'rp', 'triliun', 'hilang', 'lenyap', 'hati', 'lho', 'pres', 'anak', 'buah', 'pintar', 'matematika', 'mbujuk']",23,22,4.436605434286142,4.459431618637297,0.994881
87,prabowo janji program makan bergizi gratis akan berdayakan ekonomi pedesaan,fajaronline,"['prabowo', 'janji', 'program', 'makan', 'gizi', 'gratis', 'daya', 'ekonomi', 'desa']",9,9,3.169925001429328,3.169925001442312,1.0
